mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,9,11,6,10,12,15,3,13,9,14,7,14,6,4,6,6,3,3,6,3,9,6,10,6,""
02,13,5,8,7,9,8,10,12,11,15,9,6,14,8,6,2,8,9,7,9,11,7,9,6,""
03,7,13,11,15,8,5,10,6,8,14,14,14,14,8,9,7,5,9,5,6,5,7,3,9,""
04,10,7,8,9,6,7,7,13,7,14,11,13,11,10,6,4,6,10,7,4,7,6,8,13,""
05,16,3,10,10,12,9,16,8,7,11,8,12,9,8,5,14,6,9,7,9,10,18,19,19,""
06,17,10,15,19,21,13,12,18,12,12,9,8,56,45,19,5,4,17,11,10,9,10,15,10,""
07,19,9,10,10,7,9,17,11,8,11,9,10,11,7,13,3,7,12,6,6,8,9,6,8,""
08,12,8,5,9,5,6,4,10,10,9,5,2,0,8,4,10,13,5,8,9,5,7,8,12,""
09,8,12,8,5,9,10,8,9,10,8,13,6,5,6,11,7,5,5,4,5,10,7,1,9,""
10,15,10,6,17,6,5,10,9,6,11,8,10,7,9,8,10,10,13,5,7,8,7,18,11,""
11,13,5,12,8,8,16,10,9,31,24,15,4,12,13,1,6,6,14,11,4,3,3,8,7,""
12,8,10,6,15,5,3,11,4,10,20,13,8,6,11,9,5,8,5,6,4,12,11,9,5,""
13,10,14,9,12,3,7,6,12,6,7,7,7,4,7,7,2,8,6,2,10,7,7,4,6,""
14,10,10,7,8,6,5,8,15,7,13,8,12,9,9,13,1,4,3,7,7,10,4,9,9,""
15,12,9,16,7,6,4,9,8,10,11,20,10,4,4,9,9,5,12,5,1,6,8,8,7,""
16,19,11,7,7,7,7,9,10,9,7,13,11,5,8,5,6,7,11,42,3,11,4,3,13,""
17,9,7,3,4,10,12,12,9,4,5,5,7,6,10,13,4,5,4,5,6,7,7,8,6,""
18,4,10,6,11,9,10,16,8,7,9,5,12,10,11,4,6,2,0,24,0,0,0,0,9,""
19,12,8,6,11,40,16,7,2,3,9,9,13,6,2,3,7,7,17,3,1,2,0,0,0,""
20,0,0,2,5,8,10,22,2,0,5,14,2,-1,-1,1,1,0,1,0,4,4,4,10,11,""
21,16,15,14,13,8,9,5,10,10,11,11,4,10,13,9,7,22,9,10,10,16,11,12,15,""
22,11,10,20,16,15,11,10,12,15,8,20,10,13,9,10,8,5,8,17,10,7,11,11,12,""
23,11,16,17,7,15,16,22,16,17,20,10,16,28,8,7,6,6,6,7,4,57,7,16,9,""
24,17,9,9,6,4,13,20,16,8,12,15,10,9,12,8,6,5,19,11,9,9,9,15,16,""
25,12,14,14,12,18,10,31,11,34,13,7,11,10,13,11,9,10,9,14,12,6,7,15,14,""
26,9,9,12,14,8,14,13,17,29,16,16,13,18,12,16,8,10,5,23,9,12,11,8,14,""
27,11,19,9,11,17,12,12,17,20,26,12,10,26,9,9,5,12,15,5,10,9,16,6,8,""
28,10,13,5,7,16,7,8,14,5,19,13,17,12,10,8,10,5,8,2,7,10,3,7,8,""
29,17,12,10,13,8,17,6,21,13,57,11,16,11,9,7,7,5,9,9,9,26,16,8,11,""
30,8,11,9,6,11,10,14,13,10,9,17,13,13,12,6,8,9,6,8,10,8,11,11,9,""
31,10,12,7,11,7,11,10,14,15,12,12,15,9,11,10,9,8,13,7,8,12,-1,-1,-1,""
[E]elleI}ly`'a,""
