mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,22,16,19,23,27,16,8,7,11,17,19,19,16,12,15,13,10,11,9,12,14,5,2,1,""
02,3,9,5,14,21,32,27,35,21,34,9,13,21,39,75,70,62,37,19,16,19,11,5,9,""
03,7,6,4,8,7,15,4,4,4,7,5,17,12,10,10,10,9,3,8,7,5,6,4,2,""
04,3,2,4,3,5,1,3,4,10,23,15,12,16,9,60,61,49,46,33,38,36,33,30,19,""
05,15,24,22,31,36,15,20,35,47,40,43,63,38,29,49,41,19,16,12,13,8,10,3,1,""
06,7,5,8,10,10,19,23,32,41,47,70,49,45,39,40,33,25,13,10,17,11,9,7,4,""
07,13,17,20,33,26,16,26,33,39,62,59,53,36,64,46,57,51,42,42,64,38,34,27,21,""
08,17,21,23,28,24,25,38,34,43,51,67,67,51,39,55,53,44,59,41,49,35,24,22,23,""
09,19,20,27,27,24,29,25,28,-1,42,40,48,43,50,57,65,56,63,55,45,43,32,21,13,""
10,17,19,19,22,37,33,40,37,59,57,79,64,58,79,64,64,59,64,40,48,44,35,29,22,""
11,19,19,32,32,32,25,24,34,51,60,60,51,53,55,52,60,51,57,67,59,42,36,26,18,""
12,18,38,33,33,31,43,26,32,48,38,51,46,62,54,46,27,19,15,19,19,22,7,5,5,""
13,9,10,8,8,10,10,10,16,18,29,21,28,43,33,34,16,18,16,9,9,8,7,5,9,""
14,2,4,8,8,10,6,12,8,19,30,52,58,56,55,75,72,60,44,59,43,36,48,27,26,""
15,30,21,25,35,23,31,20,23,30,22,40,54,63,65,62,71,66,50,39,53,39,18,22,22,""
16,22,25,30,30,34,33,28,38,47,67,54,53,42,65,85,62,62,53,36,39,35,54,27,18,""
17,14,11,-1,-1,-1,23,30,40,38,56,50,58,55,62,62,-1,-1,-1,-1,-1,-1,32,25,19,""
18,15,24,15,17,8,4,11,5,14,23,40,59,55,66,72,69,73,60,56,57,39,10,6,3,""
19,6,11,4,7,6,5,10,7,10,5,16,12,13,23,11,14,15,9,12,9,11,8,6,3,""
20,6,6,2,7,4,3,5,6,6,11,9,4,12,12,10,9,11,14,12,12,14,10,5,11,""
21,11,8,9,16,35,21,27,34,34,36,46,49,33,37,44,24,42,31,37,15,10,5,7,6,""
22,5,9,9,9,8,6,11,-1,-1,26,54,56,36,48,68,66,60,42,51,40,31,8,3,4,""
23,4,5,8,13,25,27,21,37,30,35,48,48,41,37,68,54,52,50,57,51,36,26,27,11,""
24,13,21,18,27,23,23,23,17,24,30,40,40,39,81,57,52,62,56,51,47,47,38,22,22,""
25,20,24,18,34,23,22,27,20,26,55,57,32,24,13,11,6,3,2,1,25,57,46,40,15,""
26,22,16,21,36,27,20,28,16,13,23,38,20,23,25,34,19,31,19,19,33,17,10,11,6,""
27,10,24,17,37,30,21,30,32,31,26,45,40,41,41,42,53,47,36,19,37,35,29,23,24,""
28,22,22,30,19,19,27,24,28,34,45,48,42,37,59,32,53,60,53,55,63,39,28,12,28,""
29,16,20,26,25,36,19,29,9,12,15,20,23,26,25,32,24,23,0,19,22,22,9,10,6,""
30,7,7,4,8,8,11,20,22,20,28,30,34,39,36,46,34,21,21,25,15,20,7,14,2,""
31,5,5,4,10,11,14,19,28,43,45,57,37,51,55,55,57,59,44,41,17,14,20,18,14,""
