mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,9,14,23,24,39,43,45,44,55,46,50,50,44,39,53,52,62,51,49,30,25,13,16,11,""
02,21,15,16,28,37,42,49,39,55,50,51,43,29,41,61,57,67,74,52,60,27,17,14,13,""
03,10,24,24,31,46,50,51,55,61,49,48,48,62,69,65,52,56,46,44,39,21,19,14,17,""
04,10,11,22,33,36,32,48,41,53,45,53,35,61,55,68,65,81,61,55,38,59,22,15,10,""
05,15,24,24,40,41,40,45,52,0,43,60,46,44,66,73,72,61,54,51,47,36,20,9,7,""
06,17,15,20,27,31,50,56,48,47,55,65,53,55,57,53,65,51,50,44,32,28,17,11,12,""
07,15,18,27,24,38,39,66,48,42,40,56,47,64,41,59,47,50,45,48,40,29,14,15,14,""
08,13,20,12,29,36,51,43,55,50,46,45,47,48,57,59,62,67,72,56,37,31,20,14,15,""
09,15,14,25,32,30,38,29,43,48,37,52,38,71,0,63,61,60,78,49,46,31,28,10,5,""
10,17,23,25,28,35,52,53,61,43,57,35,39,52,62,56,54,59,48,60,28,32,21,17,16,""
11,17,16,31,25,36,44,54,54,53,49,43,47,51,63,67,66,61,66,56,31,27,13,12,17,""
12,12,13,22,25,31,38,42,54,60,54,46,49,59,65,59,59,64,60,61,35,42,35,21,24,""
13,22,23,28,40,37,57,46,48,47,44,32,44,58,64,73,70,69,74,63,38,36,22,16,21,""
14,9,28,32,54,52,43,70,63,81,53,55,67,74,75,64,93,85,74,68,46,54,30,20,19,""
15,9,21,23,38,45,40,56,44,45,61,53,45,64,71,64,61,80,49,51,38,-1,-1,-1,-1,""
16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,35,45,47,39,35,28,25,16,6,11,11,""
17,10,8,14,16,33,26,29,32,25,27,30,24,42,41,45,34,50,46,50,43,36,13,20,8,""
18,16,20,32,26,41,55,46,54,57,50,51,54,49,70,68,74,69,72,41,52,6,0,0,0,""
19,0,4,19,26,21,43,63,52,54,47,51,53,38,61,79,51,61,53,49,50,34,19,23,15,""
20,17,16,26,27,38,47,45,42,70,46,58,54,56,62,72,82,70,62,57,49,38,27,14,11,""
21,14,12,20,33,44,45,52,50,59,57,42,54,52,62,65,67,56,61,32,16,22,13,11,11,""
22,4,13,13,28,27,41,52,55,40,38,55,47,60,57,44,49,52,39,46,33,24,11,12,8,""
23,15,15,19,29,39,33,42,53,57,49,42,38,53,68,76,83,59,55,45,39,22,15,12,10,""
24,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,60,98,90,78,75,78,45,54,36,22,22,23,""
25,20,14,23,23,44,51,35,34,48,56,52,51,55,55,69,61,61,60,51,50,34,28,20,15,""
26,7,27,49,34,29,45,51,56,54,48,62,55,68,59,68,67,71,61,49,41,30,26,12,24,""
27,9,21,30,34,39,35,49,49,47,53,42,57,55,66,74,60,62,77,70,53,39,37,29,30,""
28,20,24,28,44,51,62,62,58,71,54,56,55,69,71,86,83,61,56,48,41,28,14,14,15,""
29,5,14,22,30,37,41,55,53,57,46,41,49,54,57,65,68,64,64,36,43,20,18,10,13,""
30,7,13,16,16,14,24,30,36,26,33,42,34,32,28,44,42,56,44,39,36,27,25,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,62,72,66,59,64,49,58,31,31,22,12,-1,""
