mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,3,4,3,4,6,15,16,24,21,35,38,36,44,30,27,27,34,15,22,14,12,7,9,2,""
02,1,1,3,8,9,17,18,18,25,43,45,48,42,26,20,24,25,25,12,17,10,5,8,1,""
03,2,0,0,9,8,8,15,12,25,44,38,47,30,30,22,31,35,20,25,14,8,9,6,3,""
04,1,1,4,5,14,14,25,27,36,42,39,39,41,45,32,30,25,19,24,12,7,6,5,1,""
05,0,2,4,5,14,13,15,26,36,40,52,48,49,47,21,29,32,12,32,17,9,9,5,2,""
06,3,4,7,6,8,15,18,34,45,34,45,41,40,46,25,36,45,30,23,12,15,7,4,7,""
07,1,3,1,5,7,9,15,16,16,33,35,50,42,35,20,27,32,27,18,8,10,8,4,0,""
08,2,4,2,7,5,14,17,25,18,48,52,47,38,37,29,27,36,23,21,18,9,11,6,2,""
09,2,1,4,8,13,21,28,39,41,48,52,43,43,33,37,33,33,35,26,11,11,10,3,4,""
10,2,2,4,4,18,17,27,25,36,54,60,38,41,26,26,25,29,32,12,14,6,7,4,7,""
11,3,1,5,7,19,15,15,26,34,48,54,69,56,49,31,31,39,32,24,16,13,15,14,1,""
12,10,3,6,11,9,15,24,34,34,47,52,60,53,37,32,36,39,22,22,21,16,2,4,6,""
13,4,3,2,3,1,8,10,15,26,26,29,30,28,26,23,23,19,16,9,11,4,2,4,2,""
14,2,1,3,2,4,9,9,8,12,28,31,24,25,18,24,26,20,16,15,9,8,7,5,2,""
15,1,2,0,4,5,10,13,21,29,35,45,28,29,29,26,24,15,16,16,6,3,7,2,0,""
16,2,1,3,5,9,9,11,17,29,27,35,36,43,27,20,27,28,12,14,6,6,6,4,1,""
17,5,6,0,3,8,9,6,8,24,33,45,44,22,28,43,40,25,28,21,11,11,7,5,1,""
18,1,1,3,5,7,13,14,25,34,39,37,32,38,37,23,25,34,30,21,21,11,6,7,5,""
19,2,0,3,6,8,4,16,14,22,36,32,43,37,32,41,30,26,27,15,14,10,9,8,2,""
20,1,5,4,6,6,11,16,21,27,27,46,36,42,24,34,34,34,27,19,21,12,10,7,2,""
21,2,0,5,5,12,16,14,28,46,34,48,37,34,24,31,31,33,27,16,15,6,7,5,1,""
22,2,1,6,2,11,11,15,22,23,36,37,48,40,28,32,32,23,25,15,10,10,9,7,1,""
23,0,0,0,4,9,5,13,21,12,20,18,21,15,20,13,31,21,10,9,6,8,3,5,1,""
24,2,3,1,3,4,15,21,25,23,29,39,33,37,26,23,34,26,30,17,10,5,0,1,3,""
25,2,2,2,4,9,12,23,21,17,35,43,32,28,27,28,38,23,19,14,10,8,6,3,5,""
26,3,1,3,3,3,11,9,19,24,22,33,37,37,27,18,17,17,21,16,11,8,8,2,1,""
27,0,2,1,6,13,5,10,16,25,27,26,42,27,37,27,33,28,24,7,10,10,9,5,4,""
28,0,3,5,4,7,11,18,18,25,28,26,36,34,23,18,24,27,29,18,8,7,6,3,0,""
29,7,2,0,3,8,6,17,21,28,25,29,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
