mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,5,6,2,2,7,7,13,12,16,16,18,20,14,11,14,11,8,4,1,5,2,2,0,3,""
02,1,9,6,11,9,13,18,19,18,18,18,16,12,19,17,22,18,22,26,16,15,7,9,6,""
03,6,5,7,6,12,12,8,23,22,11,23,23,16,21,32,25,20,23,16,24,16,12,5,7,""
04,4,5,4,6,10,21,15,15,17,21,13,16,10,13,15,17,19,34,14,17,13,13,8,5,""
05,7,8,7,8,13,12,10,15,16,23,19,14,13,21,25,21,19,19,8,13,8,11,9,6,""
06,5,7,4,7,8,10,12,11,11,19,15,10,14,17,11,16,13,24,19,14,10,8,5,4,""
07,3,6,4,3,11,6,10,19,10,11,12,12,12,11,16,12,12,12,13,4,6,6,5,4,""
08,9,3,7,9,8,12,12,13,14,16,13,19,20,14,13,20,6,10,11,8,5,2,2,6,""
09,9,2,3,6,9,10,14,10,10,11,10,12,16,12,21,20,22,18,19,16,17,9,7,6,""
10,6,4,4,9,10,10,9,10,12,13,18,11,20,13,20,13,18,13,11,15,6,6,7,6,""
11,9,4,6,7,8,7,13,12,16,15,6,5,7,9,15,7,17,5,5,7,6,8,5,3,""
12,1,4,0,4,4,2,5,10,7,11,9,13,11,9,12,10,8,10,12,11,10,8,2,4,""
13,4,5,6,6,9,9,10,12,23,20,17,13,11,22,17,18,23,17,15,14,15,8,3,8,""
14,4,1,1,8,6,6,15,16,13,16,20,21,9,15,26,20,20,15,17,9,15,8,7,5,""
15,5,7,6,3,5,8,17,16,9,14,21,18,12,21,17,20,16,16,15,14,7,9,11,5,""
16,1,3,3,7,7,9,13,13,22,15,16,12,13,13,21,12,20,23,11,17,8,10,4,5,""
17,3,3,7,12,7,9,16,14,20,13,18,13,7,13,23,20,20,12,13,18,9,13,8,3,""
18,5,5,3,5,12,17,12,18,10,16,15,19,20,15,13,6,20,18,16,11,8,6,7,5,""
19,5,2,7,7,14,6,12,12,12,15,19,14,16,13,14,20,21,21,22,17,10,9,4,2,""
20,7,4,4,9,6,8,15,16,11,20,13,14,10,10,21,17,16,7,14,10,5,5,8,3,""
21,2,8,1,6,11,13,10,5,7,12,15,10,14,9,13,18,16,13,17,8,5,9,2,5,""
22,5,1,7,5,4,8,10,8,10,13,23,18,14,14,11,14,10,11,14,12,10,9,5,3,""
23,6,2,8,6,12,14,12,16,15,17,15,13,11,11,12,21,14,15,15,10,12,5,4,4,""
24,2,4,7,3,6,6,13,10,13,21,14,13,2,11,17,15,25,19,12,10,10,0,3,4,""
25,2,2,1,1,5,10,9,10,15,16,9,9,11,12,9,10,20,18,13,14,9,11,8,6,""
26,6,1,6,11,8,7,13,12,15,10,13,11,18,16,16,16,18,18,23,10,11,8,3,4,""
27,0,5,4,6,9,6,13,17,18,17,20,13,10,21,24,12,12,21,11,15,15,12,3,7,""
28,2,6,6,7,12,9,19,15,11,10,12,10,12,14,8,10,4,6,1,3,6,5,3,1,""
29,1,0,4,8,12,13,13,11,5,4,6,9,7,14,2,3,4,5,4,5,3,2,10,21,""
30,40,17,7,8,11,14,13,13,11,5,11,15,13,13,12,13,19,9,5,14,9,12,14,6,""
31,2,2,4,5,5,8,13,11,16,12,12,8,19,17,9,20,15,13,16,19,13,5,1,9,""
