mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,59,64,95,117,58,95,99,185,171,159,130,130,109,97,68,112,69,56,68,62,94,97,66,56,""
02,59,47,68,91,64,84,69,72,116,102,52,56,47,49,45,51,55,40,64,43,73,85,49,36,""
03,28,40,39,27,31,61,50,40,33,22,38,61,29,27,24,15,17,8,6,22,26,24,25,25,""
04,34,25,45,34,30,37,59,109,46,42,105,77,30,23,55,27,17,9,40,67,93,83,52,46,""
05,57,82,65,72,64,76,125,128,138,112,80,125,75,89,89,88,94,67,174,84,97,100,76,69,""
06,68,69,74,90,63,113,151,150,142,153,97,109,148,114,68,63,89,80,60,70,54,94,61,88,""
07,66,57,81,98,96,76,99,119,162,154,182,161,133,83,89,184,63,103,60,86,113,161,118,68,""
08,88,80,83,106,62,84,76,123,155,168,170,83,110,122,87,93,88,109,78,105,109,70,59,59,""
09,50,58,59,70,53,27,33,32,37,19,73,24,31,29,12,21,13,13,8,14,9,10,12,15,""
10,8,15,16,23,20,22,7,21,21,59,21,23,15,9,13,8,8,45,21,52,55,92,83,44,""
11,50,88,75,76,109,65,112,163,170,149,251,104,121,87,87,61,57,86,47,56,89,130,112,87,""
12,63,96,78,103,113,87,127,195,167,175,136,179,155,180,135,116,205,111,97,150,119,141,97,76,""
13,70,74,95,82,87,104,102,133,92,147,109,144,181,104,120,84,113,84,82,104,155,127,63,69,""
14,65,74,104,104,112,107,177,269,253,185,186,176,121,128,76,82,110,65,73,70,105,69,91,73,""
15,65,70,87,110,109,95,162,253,180,244,184,144,122,104,90,72,44,38,64,47,69,63,68,79,""
16,58,68,82,86,84,92,122,102,102,123,114,128,77,81,55,80,54,85,71,50,78,66,63,56,""
17,68,74,87,116,124,133,193,201,246,142,128,116,88,88,71,73,50,38,38,45,82,74,75,47,""
18,67,59,82,102,78,77,120,188,151,116,147,111,114,105,104,94,88,98,57,49,49,123,97,64,""
19,94,81,70,85,85,111,106,152,110,127,96,171,129,118,68,63,99,98,51,117,81,87,79,81,""
20,76,85,72,102,76,84,126,69,108,104,90,80,87,76,58,40,47,35,60,58,48,42,59,63,""
21,77,77,88,88,71,61,40,93,77,82,87,60,68,59,50,46,30,38,38,71,48,38,52,64,""
22,87,74,80,89,107,74,84,101,76,80,97,95,58,56,75,53,30,68,38,53,61,94,44,59,""
23,68,67,61,99,72,88,72,84,82,100,129,92,72,74,53,77,50,45,56,59,70,108,72,52,""
24,71,64,71,74,76,44,59,118,103,111,95,141,136,129,85,46,51,28,32,67,74,138,65,48,""
25,67,85,56,76,51,92,126,114,130,154,131,100,111,80,88,82,83,49,57,47,62,-1,-1,-1,""
26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
