mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,13,8,9,18,26,12,25,12,20,22,20,17,14,8,6,8,5,6,19,7,22,7,7,9,""
02,5,10,17,11,13,24,28,17,15,22,9,20,8,8,10,6,2,7,5,9,11,8,12,3,""
03,7,7,15,15,15,15,28,14,14,14,17,23,9,13,11,6,7,3,5,7,18,12,10,9,""
04,5,10,20,15,14,15,22,12,22,24,16,20,13,11,7,6,7,11,8,11,15,5,12,11,""
05,4,13,13,13,15,8,24,23,24,21,25,15,12,10,6,11,4,4,2,4,14,6,10,3,""
06,11,13,13,15,30,18,17,20,20,29,21,16,16,7,9,5,7,10,11,4,7,19,10,9,""
07,10,9,10,15,19,10,20,20,17,19,15,7,8,8,7,7,5,-1,-1,-1,-1,-1,-1,11,""
08,7,7,14,18,15,26,14,22,14,15,23,8,14,8,13,7,8,5,5,6,17,7,7,12,""
09,9,14,14,13,16,22,29,20,14,22,13,18,9,6,4,6,6,11,9,2,11,13,6,9,""
10,4,13,10,12,15,15,22,13,16,10,18,12,11,10,7,4,3,7,11,5,18,5,9,9,""
11,3,7,18,11,15,16,18,23,22,18,13,21,9,11,12,11,6,7,8,11,50,10,9,13,""
12,8,8,19,10,12,17,28,42,20,37,33,23,16,10,11,10,4,5,6,10,8,4,5,8,""
13,8,8,15,14,10,21,31,21,43,34,29,18,17,13,14,4,9,18,18,13,19,42,8,6,""
14,6,6,10,11,15,7,14,25,20,28,23,16,16,13,10,9,4,6,9,0,22,12,7,6,""
15,4,13,17,9,16,10,22,17,25,30,17,12,13,19,13,8,12,10,17,7,12,7,6,4,""
16,8,11,13,13,13,14,25,25,10,24,18,14,11,7,10,10,2,10,4,7,9,9,7,6,""
17,6,8,9,18,16,13,20,17,32,18,20,10,7,4,8,7,1,13,10,4,10,8,9,12,""
18,10,13,10,12,17,12,20,32,24,39,27,12,11,10,21,7,3,25,13,13,30,11,10,3,""
19,7,15,15,17,12,12,44,25,29,53,26,42,22,29,26,13,10,14,2,7,24,6,10,5,""
20,8,11,7,12,16,13,30,14,28,33,25,43,16,19,14,8,15,8,15,18,22,32,10,7,""
21,12,11,10,20,14,14,7,20,23,29,13,24,13,21,13,17,5,10,12,3,15,15,5,10,""
22,11,14,10,16,16,16,26,23,15,25,19,15,11,9,12,8,3,5,3,6,9,13,6,9,""
23,9,13,12,12,13,13,25,21,15,18,21,16,18,13,12,4,7,9,4,7,14,8,8,6,""
24,7,11,14,17,10,14,25,18,18,18,28,15,12,9,9,9,6,9,6,4,14,17,9,6,""
25,7,10,11,13,13,20,24,18,22,34,32,12,17,13,9,7,4,19,9,5,16,30,13,10,""
26,13,8,11,19,13,16,20,35,23,36,26,17,11,7,16,6,9,13,4,3,21,4,9,8,""
27,8,11,19,11,16,35,19,22,42,30,27,14,10,16,16,7,21,5,3,10,11,5,7,9,""
28,10,15,14,11,18,18,38,16,20,30,27,17,19,9,11,12,6,13,9,6,4,10,8,7,""
29,13,6,8,18,14,21,12,17,24,17,19,22,18,8,8,5,5,8,5,7,7,5,5,4,""
30,7,18,13,13,15,13,26,26,29,25,33,18,14,7,15,9,14,10,9,10,12,10,10,10,""
31,12,7,20,13,16,16,15,27,32,20,21,13,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
