jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,10,6,5,10,14,23,22,24,44,36,32,47,41,36,38,33,30,39,19,9,17,13,5,6,""
02,16,10,11,15,23,27,30,26,38,41,50,50,52,55,48,32,28,24,23,32,16,18,4,4,""
03,8,7,11,15,14,25,26,40,46,56,60,74,90,82,67,33,36,37,45,35,38,14,14,13,""
04,9,9,10,13,19,22,24,32,48,37,49,41,36,37,42,26,28,15,20,12,14,8,6,3,""
05,4,9,11,15,13,14,22,23,21,48,45,47,46,39,55,49,27,28,21,20,23,18,13,12,""
06,15,8,13,14,23,15,23,24,36,33,26,39,36,31,24,43,51,25,29,21,24,13,14,25,""
07,15,28,31,37,36,39,27,27,38,34,27,30,54,28,40,47,39,41,41,24,21,22,24,9,""
08,12,9,21,13,17,16,26,21,26,30,29,39,50,44,33,38,31,26,18,28,18,8,6,3,""
09,9,13,13,13,21,20,27,29,25,36,36,38,52,53,40,38,29,33,23,21,11,18,9,10,""
10,10,6,9,8,16,8,18,27,25,36,40,54,48,38,41,30,28,25,28,14,13,18,10,7,""
11,3,2,10,12,9,13,17,25,41,34,34,47,39,41,43,34,26,24,20,19,21,22,5,4,""
12,3,4,14,14,12,14,21,18,27,28,33,41,43,34,48,33,21,13,21,13,14,5,1,3,""
13,1,5,5,5,14,19,20,33,29,28,29,48,52,47,40,32,24,18,19,17,10,6,7,2,""
14,2,6,15,6,33,-1,-1,-1,32,27,29,30,29,33,25,25,27,21,18,24,28,13,3,3,""
15,3,2,8,8,11,16,15,18,29,28,38,28,41,52,35,39,18,21,24,13,17,8,6,6,""
16,5,3,7,8,18,12,14,26,35,27,38,46,40,44,36,41,35,25,23,18,9,7,2,5,""
17,4,7,9,4,10,12,26,27,32,42,52,42,47,39,46,25,39,25,13,23,28,21,8,12,""
18,4,9,11,8,22,19,24,18,26,41,29,36,39,29,34,35,26,31,30,24,24,17,32,16,""
19,8,8,23,16,13,7,12,24,21,34,27,26,30,40,46,26,31,23,14,20,10,3,2,4,""
20,5,2,2,2,4,17,16,15,27,23,24,33,22,24,15,22,13,21,16,13,13,13,5,4,""
21,1,3,10,6,19,11,21,15,19,27,31,37,46,60,27,38,26,22,40,20,14,15,2,12,""
22,-1,-1,-1,-1,-1,14,14,11,27,41,35,34,34,31,28,34,23,19,22,17,7,4,4,5,""
23,6,6,3,8,10,14,28,23,25,31,34,42,35,37,29,37,28,19,22,17,12,12,7,6,""
24,7,10,7,13,21,28,27,17,35,42,38,28,37,37,34,31,20,22,18,6,9,5,5,5,""
25,2,8,4,8,9,7,22,20,29,25,31,26,32,19,36,16,15,8,12,13,8,5,3,3,""
26,3,2,5,8,13,12,18,22,30,41,38,33,40,38,33,22,15,18,11,13,4,6,2,3,""
27,2,0,1,3,7,13,19,22,16,28,44,32,34,26,31,32,22,15,28,18,18,3,7,7,""
28,4,2,5,6,15,14,22,20,23,36,35,39,45,34,36,33,18,18,12,12,11,10,7,53,""
29,22,2,3,14,11,26,19,27,31,39,36,30,35,33,27,32,20,24,20,13,9,8,9,4,""
30,4,1,8,7,13,15,14,15,22,32,34,42,31,38,40,33,31,23,17,18,10,7,10,2,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
