jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,34,35,41,56,74,81,62,71,63,78,83,81,58,78,73,55,41,46,22,18,20,31,36,37,""
02,39,42,43,52,63,66,74,87,56,62,89,93,90,85,99,63,69,9,28,27,18,14,17,19,""
03,27,32,49,65,74,71,72,86,52,63,116,131,118,144,127,153,96,86,62,35,30,26,27,40,""
04,46,68,56,80,91,68,74,54,31,27,24,2,22,22,4,16,8,8,17,7,13,20,18,18,""
05,22,37,35,42,48,54,57,49,54,73,62,85,68,58,45,48,29,26,21,21,22,16,27,21,""
06,25,22,22,34,47,43,50,54,43,72,81,68,102,97,58,11,31,19,14,15,12,12,21,21,""
07,15,22,29,42,57,40,42,51,45,52,29,48,54,67,44,41,2,4,6,7,18,15,11,9,""
08,19,24,27,37,40,20,0,0,0,0,0,0,0,0,5,17,26,15,16,9,8,11,21,13,""
09,18,19,21,26,49,54,43,53,23,31,57,36,42,54,37,43,24,24,5,13,7,12,14,13,""
10,19,17,39,38,36,38,34,29,39,46,47,74,55,54,36,37,14,16,8,5,11,7,16,14,""
11,13,13,17,32,28,35,33,34,40,59,72,64,50,46,42,52,24,15,5,8,7,14,9,7,""
12,17,25,21,28,33,35,37,31,44,30,23,50,47,64,31,22,29,10,12,7,8,9,8,14,""
13,24,29,31,41,41,53,29,34,36,24,24,34,53,47,58,25,21,10,14,10,16,8,16,11,""
14,14,15,22,30,32,41,40,35,37,29,39,45,48,49,69,30,29,13,13,8,6,10,9,9,""
15,15,9,28,43,48,54,46,65,54,56,50,55,52,77,47,39,34,25,7,9,15,11,14,18,""
16,11,19,31,39,54,53,41,50,34,52,69,62,83,73,53,34,28,13,12,14,12,12,14,12,""
17,16,30,34,37,44,51,40,32,41,44,58,42,84,55,54,40,27,25,8,5,9,9,15,17,""
18,14,26,20,38,38,43,40,42,50,44,54,61,51,60,53,38,23,25,46,9,10,17,20,25,""
19,19,37,34,41,41,46,46,40,32,47,48,61,43,47,39,25,22,15,6,12,9,14,13,19,""
20,28,28,31,27,51,45,36,43,30,53,49,56,46,61,51,38,19,29,12,19,20,15,25,21,""
21,23,34,34,53,60,55,58,57,51,39,41,43,55,1,-1,-1,-1,-1,10,9,19,13,20,25,""
22,23,24,30,45,59,44,43,51,36,32,40,40,46,37,45,36,30,12,9,10,12,12,28,22,""
23,27,25,30,33,38,47,38,35,42,45,52,30,44,32,33,13,24,15,5,15,12,11,20,29,""
24,16,28,45,41,48,61,50,28,31,31,44,39,31,27,32,25,14,12,9,6,11,14,24,17,""
25,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,25,32,25,25,18,12,6,8,7,8,11,14,""
26,12,17,20,40,46,43,28,33,35,27,28,49,30,35,33,-1,1,10,5,5,15,15,12,23,""
27,23,27,24,38,42,61,48,53,40,44,37,55,34,50,30,32,19,9,8,8,11,8,14,26,""
28,21,23,50,54,50,67,52,55,52,58,44,52,44,39,33,27,18,13,9,15,13,19,16,19,""
29,28,26,35,44,60,54,43,63,45,40,46,51,48,43,6,29,23,17,12,10,10,16,20,23,""
30,20,32,44,48,57,45,63,42,50,53,51,55,52,50,32,27,14,13,13,17,12,12,23,38,""
31,31,39,41,40,50,63,42,41,43,55,42,51,61,41,26,33,16,17,32,8,8,23,15,-1,""
