jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,48,41,52,49,70,69,98,90,88,86,107,113,104,95,70,97,70,73,57,78,57,44,51,41,""
02,40,56,60,51,65,77,110,123,114,107,108,117,117,122,124,79,82,78,55,65,46,35,-1,3,""
03,62,56,58,74,94,83,105,119,154,156,165,192,210,204,231,159,113,144,103,119,71,97,84,100,""
04,100,87,66,89,76,92,98,89,100,94,117,106,122,100,106,73,72,78,73,73,56,46,51,45,""
05,50,41,47,58,79,80,93,108,120,112,111,134,109,101,91,80,94,68,64,62,47,49,37,43,""
06,35,55,32,56,55,61,80,88,87,101,104,124,103,99,89,77,62,25,60,38,48,32,28,26,""
07,41,46,39,45,38,45,47,57,71,97,93,86,92,77,-1,42,1,0,0,38,47,32,-1,-1,""
08,-1,-1,-1,32,3,35,72,60,118,100,96,110,83,94,83,79,90,70,65,56,46,28,25,-1,""
09,3,18,52,81,0,68,74,84,102,108,103,112,100,88,98,71,86,57,41,54,43,30,26,37,""
10,37,28,28,36,45,78,96,81,92,116,118,113,128,115,105,75,83,68,63,51,44,45,27,30,""
11,25,50,41,39,59,59,62,69,42,68,88,114,102,76,55,26,50,54,35,38,31,25,22,22,""
12,16,21,22,39,46,22,73,77,94,77,94,94,100,86,77,71,60,45,34,35,30,22,28,20,""
13,20,9,25,40,53,74,86,91,114,91,106,116,116,123,110,106,87,77,83,73,60,51,41,37,""
14,35,47,34,46,45,55,53,62,60,75,63,41,93,77,64,73,48,55,60,43,35,30,33,30,""
15,49,30,31,41,33,41,66,73,78,99,103,109,82,93,85,83,100,78,80,59,45,32,20,23,""
16,17,21,39,38,43,56,82,111,137,152,126,123,92,82,71,67,67,54,52,40,23,18,20,24,""
17,27,24,26,23,33,38,61,65,85,75,78,81,80,58,48,66,41,48,29,36,32,36,29,20,""
18,19,19,24,29,31,35,49,57,65,59,66,70,47,59,48,39,40,46,28,29,33,14,24,14,""
19,16,32,28,23,31,32,53,59,62,52,60,66,66,58,40,46,42,32,37,42,37,27,27,22,""
20,26,22,23,15,34,38,70,37,44,55,60,59,54,50,40,43,39,33,38,26,22,27,24,22,""
21,24,23,-1,20,29,31,44,43,58,44,64,69,57,41,45,38,46,38,48,35,43,25,22,10,""
22,17,22,20,22,23,30,42,41,48,56,57,62,54,53,55,36,37,27,34,27,33,13,25,6,""
23,13,30,26,33,30,39,39,60,50,57,66,54,56,37,47,47,42,38,31,28,22,27,23,19,""
24,19,15,16,27,36,24,8,12,19,18,23,22,16,11,13,18,4,7,6,2,6,7,1,21,""
25,13,20,24,21,25,48,49,59,57,48,59,66,50,44,36,25,37,21,18,26,21,16,11,13,""
26,17,8,21,15,17,28,30,31,48,53,69,72,57,50,42,29,21,11,12,23,29,14,21,15,""
27,15,19,10,14,21,25,32,34,41,55,72,74,66,56,52,39,38,50,34,37,25,24,21,20,""
28,25,31,18,20,35,34,48,43,47,61,54,54,60,60,42,35,40,27,27,19,17,28,16,15,""
29,10,21,18,17,18,38,43,43,38,50,49,68,52,38,37,27,37,36,29,25,17,10,21,11,""
30,13,30,12,15,30,36,33,47,55,55,60,54,41,47,47,27,26,22,18,13,16,13,12,8,""
31,11,5,7,5,12,19,18,23,22,32,36,29,27,35,22,16,18,18,13,9,9,10,11,-1,""
