jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,7,4,5,6,14,9,2,6,7,3,4,1,2,5,0,2,5,1,3,2,3,1,2,1,""
02,4,2,7,6,10,14,7,8,3,8,5,8,6,6,6,4,0,2,5,2,3,1,3,3,""
03,2,4,8,9,11,13,12,10,2,9,4,8,11,15,14,8,9,6,6,2,3,4,5,5,""
04,9,19,19,17,17,30,17,9,8,7,6,3,3,6,2,3,2,2,0,1,3,1,2,2,""
05,6,7,5,4,4,5,10,9,3,3,2,1,3,5,2,3,1,1,0,1,2,1,2,0,""
06,1,2,3,12,7,11,9,6,1,1,1,0,6,2,0,1,1,1,0,0,2,2,2,1,""
07,4,2,4,7,7,7,5,3,3,3,2,2,3,2,3,1,1,0,1,1,1,1,0,0,""
08,3,3,0,2,3,1,1,3,2,2,0,0,0,1,0,0,0,0,1,0,3,0,3,0,""
09,4,6,7,8,9,5,9,3,1,3,1,1,1,1,2,2,0,1,0,0,1,1,0,3,""
10,3,5,6,3,6,5,0,4,0,7,3,3,1,4,0,1,0,1,2,0,3,1,2,2,""
11,2,2,4,6,9,2,7,2,4,4,3,2,1,3,0,1,0,2,0,1,2,1,3,5,""
12,5,1,2,0,6,5,2,4,2,4,1,4,2,1,4,0,1,0,2,0,2,0,4,2,""
13,4,6,6,3,7,12,6,3,6,5,3,5,1,2,0,1,1,3,1,3,1,2,4,3,""
14,3,4,4,8,12,7,6,5,4,1,3,1,3,3,0,0,1,1,0,0,1,3,5,4,""
15,3,4,6,5,5,10,4,5,5,4,4,6,2,3,1,0,1,3,0,2,1,3,2,4,""
16,5,6,4,3,3,4,12,7,9,5,4,3,2,1,3,0,1,1,1,0,1,2,1,4,""
17,5,5,4,6,3,4,5,5,5,6,7,6,1,5,2,1,1,3,1,2,1,2,6,4,""
18,3,6,6,6,6,5,4,6,7,3,10,4,5,0,0,0,0,1,2,1,3,3,4,5,""
19,9,7,3,3,4,5,3,12,8,6,5,6,4,4,1,0,1,0,1,2,1,3,3,4,""
20,3,3,6,5,5,10,1,5,4,5,8,1,3,1,2,0,0,0,0,0,2,0,2,2,""
21,6,3,4,7,11,3,3,9,8,2,4,2,7,3,2,2,1,1,1,1,1,1,2,5,""
22,2,2,5,5,3,5,6,7,6,5,4,6,6,3,0,1,0,0,1,1,0,1,2,6,""
23,2,7,4,4,2,4,3,3,3,6,3,3,2,3,2,2,0,0,1,1,0,1,2,2,""
24,4,2,7,2,2,5,6,3,6,1,3,0,1,1,0,1,0,1,0,0,2,0,0,1,""
25,0,5,1,0,1,0,2,3,3,1,4,1,1,1,0,0,0,0,2,0,1,1,0,2,""
26,2,1,0,5,4,4,4,6,5,2,4,2,1,1,4,0,1,0,1,1,1,2,1,1,""
27,3,0,0,3,4,3,2,0,8,3,1,6,-1,-1,-1,-1,0,2,0,0,3,1,3,1,""
28,4,2,3,1,3,5,5,6,2,3,2,3,2,1,5,0,0,1,1,0,0,2,1,0,""
29,2,5,3,4,1,3,3,4,1,5,2,4,1,0,0,1,2,1,0,0,0,2,2,2,""
30,2,1,4,3,9,4,4,6,1,6,2,2,4,1,0,1,0,2,0,3,0,1,2,0,""
31,4,5,2,3,5,1,3,3,3,2,3,1,0,0,1,0,0,1,0,0,0,-1,-1,-1,""
