jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,21,8,14,67,15,16,29,24,61,49,51,30,40,52,45,44,59,61,51,34,17,20,20,21,""
02,11,9,14,8,14,14,53,44,40,53,54,43,45,49,35,45,54,51,53,28,21,27,12,8,""
03,13,35,19,17,21,21,39,43,50,49,47,37,43,35,55,60,49,55,52,18,25,17,14,14,""
04,11,16,15,16,14,22,22,35,37,55,47,56,49,42,41,80,169,53,48,39,29,78,13,10,""
05,18,4,18,13,25,13,37,27,50,48,50,55,34,49,44,132,46,63,41,38,25,17,17,11,""
06,10,8,10,11,17,26,40,45,49,52,52,45,53,36,38,6,49,36,37,30,26,23,11,10,""
07,13,15,17,16,24,39,44,50,47,42,41,51,43,40,59,36,40,39,32,31,19,16,19,10,""
08,9,5,4,14,22,41,27,51,56,57,60,42,50,41,25,50,44,29,42,28,26,15,10,15,""
09,7,10,17,16,19,24,46,48,50,64,69,82,253,146,151,44,24,42,34,20,17,12,14,7,""
10,7,8,8,9,30,49,38,42,47,40,55,48,39,37,39,43,38,41,41,23,23,22,16,15,""
11,11,13,11,13,19,28,45,38,113,45,52,52,44,47,43,38,39,41,31,23,31,21,20,11,""
12,8,7,3,9,17,26,45,39,51,99,55,34,32,38,49,35,26,31,28,21,16,10,10,4,""
13,6,10,8,12,21,20,28,49,57,47,41,47,38,54,37,37,42,26,39,27,13,20,11,13,""
14,49,17,10,17,19,25,32,43,52,62,43,42,36,36,35,33,33,29,21,19,17,16,13,13,""
15,14,12,15,12,11,32,29,55,122,87,92,119,141,206,240,238,77,27,21,14,10,14,7,19,""
16,37,27,16,10,20,18,87,143,81,47,39,47,23,21,19,28,33,24,20,15,13,7,9,10,""
17,9,6,6,10,14,19,81,42,42,38,33,32,39,29,35,45,27,31,20,28,16,17,11,10,""
18,9,10,11,15,20,40,32,49,40,46,31,32,34,33,35,59,39,20,87,28,24,8,14,8,""
19,14,136,76,77,22,75,90,73,53,47,43,47,41,34,31,29,17,32,52,28,19,14,13,12,""
20,11,10,24,38,21,34,38,33,63,48,102,28,39,26,37,42,37,19,28,24,8,10,15,5,""
21,11,10,49,22,21,25,41,57,54,40,49,51,23,31,22,27,31,29,32,20,18,12,15,14,""
22,15,14,20,21,24,37,34,61,59,72,70,55,40,42,36,53,52,30,30,26,27,24,20,14,""
23,16,8,17,29,33,29,46,62,68,73,66,55,48,25,35,39,25,31,29,40,23,16,14,45,""
24,14,13,18,17,23,27,57,59,66,88,63,54,37,31,20,39,35,32,30,24,16,15,15,7,""
25,8,13,48,47,57,65,43,55,74,69,61,50,26,39,40,47,50,33,46,216,22,25,12,22,""
26,8,8,25,98,58,37,45,58,73,82,95,69,48,58,36,40,31,26,29,27,16,12,11,7,""
27,13,8,13,16,19,34,47,80,75,101,78,43,51,38,37,33,45,38,33,27,16,21,11,19,""
28,7,7,19,14,29,35,51,83,109,94,81,65,47,27,24,24,7,26,24,16,11,-1,1,2,""
29,1,0,1,2,0,2,3,3,10,3,0,0,0,1,0,2,3,0,1,1,2,1,1,0,""
30,0,0,3,2,2,1,3,4,6,7,0,4,1,4,2,1,2,1,1,0,1,0,0,0,""
31,10,12,14,23,29,28,51,69,69,88,59,72,56,47,32,40,50,35,44,25,23,19,15,-1,""
