jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,80,56,69,75,61,87,114,111,116,124,101,104,77,70,85,81,46,49,52,38,24,42,53,63,""
02,76,97,79,72,76,93,99,98,47,92,94,65,58,46,31,27,31,51,37,41,33,34,50,44,""
03,48,69,74,69,99,84,90,97,109,96,102,96,67,55,57,60,54,38,55,-1,-1,-1,4,55,""
04,62,61,73,66,69,88,106,93,102,111,98,50,49,42,57,42,40,30,47,43,29,38,39,35,""
05,48,51,41,74,47,58,88,94,89,76,76,68,61,49,60,56,57,26,36,30,8,27,18,32,""
06,46,68,79,77,87,71,96,100,103,105,69,81,61,60,48,48,50,54,45,42,38,35,53,60,""
07,66,76,74,83,70,80,89,103,117,116,107,81,70,50,62,62,53,47,46,38,36,28,64,78,""
08,90,89,80,78,86,89,85,86,102,80,64,66,52,66,24,53,70,57,48,45,22,26,39,69,""
09,83,78,78,61,79,77,57,33,89,102,82,82,46,41,36,38,45,48,33,51,48,49,44,60,""
10,70,77,84,75,70,65,93,121,88,90,85,76,42,27,51,62,51,57,26,18,24,32,48,44,""
11,47,63,72,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,46,47,46,57,""
15,67,82,85,87,88,105,115,100,118,123,102,76,78,59,52,53,59,47,46,-1,-1,7,41,33,""
16,47,53,76,53,71,69,116,67,91,33,67,44,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,55,39,43,47,42,59,""
18,65,102,91,86,86,119,112,125,126,119,105,92,87,71,61,63,68,66,51,44,50,48,37,36,""
19,45,49,56,59,53,99,111,116,129,126,91,82,79,69,61,56,79,52,53,49,28,51,40,53,""
20,62,60,95,68,68,114,130,126,122,103,109,88,74,54,61,54,72,64,58,45,42,43,55,35,""
21,54,81,87,86,90,108,98,99,91,78,72,47,38,35,36,50,64,65,46,52,40,-1,-1,32,""
22,63,86,100,78,85,102,111,96,86,119,-1,44,50,33,46,33,32,27,45,38,39,44,40,21,""
23,44,81,71,99,89,111,127,133,125,111,71,48,34,48,45,49,67,34,35,28,24,-1,18,64,""
24,75,75,93,108,89,104,101,113,101,88,54,42,45,38,38,44,48,52,32,12,-1,0,42,56,""
25,70,89,75,102,90,94,109,120,89,71,66,62,41,45,50,52,2,46,25,29,49,76,0,65,""
26,55,77,85,51,75,93,126,129,100,79,68,58,61,48,44,41,55,33,30,22,43,45,44,48,""
27,82,60,87,57,128,96,123,126,116,88,58,73,55,38,29,52,-1,-1,-1,-1,-1,-1,-1,-1,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
