jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,50,78,61,92,75,105,88,96,71,61,52,74,60,45,52,35,40,17,36,25,30,41,37,52,""
02,54,55,58,69,70,64,82,68,68,72,50,63,45,42,32,44,42,15,23,33,21,49,38,37,""
03,48,59,78,99,103,91,79,81,70,51,57,54,61,38,50,47,32,30,23,27,39,40,49,56,""
04,46,72,83,69,93,76,62,56,50,57,71,58,59,41,28,23,49,20,20,29,29,44,52,53,""
05,61,56,65,80,56,61,85,91,77,51,48,55,49,43,31,51,26,23,29,26,35,51,30,46,""
06,60,55,58,60,74,78,64,44,40,78,52,44,37,64,40,29,33,19,26,25,26,34,36,55,""
07,51,54,66,67,68,109,105,89,55,63,51,49,64,48,32,34,26,36,27,23,37,45,106,87,""
08,71,64,75,78,70,87,86,62,50,59,41,59,40,45,35,28,23,34,33,24,35,30,41,93,""
09,6,51,60,66,55,66,65,55,57,44,43,32,36,34,36,39,35,34,25,27,26,32,51,43,""
10,52,60,52,68,77,55,60,76,57,55,59,37,56,65,34,35,30,28,24,32,36,42,64,50,""
11,58,60,70,80,68,74,87,49,58,65,60,55,42,41,34,34,29,28,28,32,34,50,91,66,""
12,73,73,78,77,66,76,87,89,76,78,55,47,60,46,34,37,29,32,42,32,33,48,45,51,""
13,73,73,86,70,67,75,83,55,75,44,40,49,52,37,48,29,26,33,17,22,39,31,34,42,""
14,54,68,66,55,63,61,82,64,44,40,41,43,49,41,40,30,30,35,22,24,34,35,47,45,""
15,59,64,68,66,82,66,74,69,74,41,46,53,45,29,39,32,52,59,54,35,47,-1,-1,0,""
16,-1,-1,-1,-1,-1,-1,33,71,56,46,12,-1,8,52,58,25,26,30,24,40,41,54,52,59,""
17,78,76,61,68,61,77,67,73,59,48,45,57,44,27,44,29,26,39,26,24,30,35,34,65,""
18,54,73,63,75,76,90,83,65,79,53,45,39,49,46,46,43,20,28,20,46,35,39,36,54,""
19,67,57,64,72,93,80,69,68,62,62,47,43,34,41,37,27,83,49,59,21,107,109,106,100,""
20,79,82,101,97,78,88,66,111,68,55,63,54,29,42,43,60,30,68,29,32,38,42,51,50,""
21,110,92,90,151,369,117,87,117,58,57,38,34,37,40,33,35,67,91,18,32,66,45,46,55,""
22,72,65,83,86,81,87,62,73,72,42,48,48,39,8,12,35,46,33,38,32,76,86,59,65,""
23,71,85,82,92,100,92,82,89,85,67,49,46,45,65,33,44,34,43,42,114,106,50,111,53,""
24,81,80,96,74,213,164,82,131,64,48,36,38,27,49,31,64,29,24,32,26,28,88,40,41,""
25,77,63,89,223,61,244,223,172,112,59,32,31,37,27,39,26,24,26,26,26,28,32,42,36,""
26,66,65,74,75,73,59,51,54,47,40,37,27,27,26,25,29,43,66,65,22,25,28,38,48,""
27,70,90,93,93,65,73,55,53,43,45,40,41,30,32,28,27,42,17,20,53,24,34,55,57,""
28,80,101,130,75,76,68,54,45,51,60,29,40,40,22,25,44,65,22,31,27,20,50,99,108,""
29,114,100,101,100,78,186,134,51,50,74,33,37,97,48,33,38,30,40,56,61,78,69,74,121,""
30,83,91,110,81,82,85,72,47,82,46,48,38,37,66,191,18,24,19,19,256,37,30,47,57,""
31,79,79,85,75,77,75,65,59,41,45,42,47,213,34,40,150,29,19,19,32,23,24,93,9,""
