mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,29,32,20,13,23,14,18,17,24,39,16,11,14,17,23,17,7,11,10,13,7,22,22,28,""
02,30,22,31,25,29,36,26,43,19,11,11,10,20,16,9,14,8,2,9,7,17,14,19,27,""
03,28,23,29,35,35,27,28,17,23,15,10,14,10,5,12,12,8,10,11,11,18,22,16,15,""
04,11,20,8,22,28,32,26,16,11,17,18,28,21,19,16,6,3,2,2,2,5,15,20,7,""
05,8,10,18,14,21,16,18,17,5,19,23,30,21,21,19,5,7,4,2,4,9,27,17,16,""
06,17,15,27,19,17,18,22,15,17,23,20,30,21,19,11,13,9,10,3,14,14,24,24,29,""
07,19,29,17,18,24,33,14,22,13,57,20,24,19,17,18,13,6,7,3,8,13,3,6,9,""
08,11,8,13,11,16,19,25,11,20,11,18,18,18,23,15,7,4,6,11,3,2,6,6,5,""
09,9,16,15,9,26,23,20,22,23,18,18,19,16,17,13,6,6,2,2,7,1,8,6,9,""
10,14,18,-1,20,26,21,20,19,20,14,11,13,15,17,21,11,10,13,7,2,6,14,10,9,""
11,4,10,15,20,24,25,19,19,18,31,22,24,21,15,19,28,16,15,21,1,2,15,29,46,""
12,35,25,34,22,21,17,22,24,23,42,23,20,24,13,12,6,13,9,5,13,6,14,13,8,""
13,6,12,18,10,19,15,20,34,28,28,35,18,23,12,10,22,17,8,7,1,2,7,23,18,""
14,13,19,23,15,21,25,21,15,20,24,30,35,17,13,5,7,12,7,13,16,13,28,8,0,""
15,7,13,13,9,16,18,12,33,26,20,19,12,33,26,8,14,11,16,10,14,16,15,12,15,""
16,17,17,20,22,24,28,22,19,26,34,24,25,22,19,30,19,25,14,16,17,10,15,11,16,""
17,19,27,19,22,29,39,28,26,35,26,40,15,24,30,29,27,32,20,24,15,19,15,17,24,""
18,19,23,22,26,18,22,17,11,18,19,18,19,16,32,16,13,8,15,8,6,11,18,2,5,""
19,3,10,15,12,17,32,27,26,23,34,47,29,28,40,39,28,23,22,23,30,5,5,1,4,""
20,3,5,14,19,19,14,16,24,18,22,28,22,33,33,23,24,34,7,8,4,7,33,26,28,""
21,32,25,31,30,16,18,19,15,30,36,28,26,29,45,33,23,15,12,5,9,10,6,7,9,""
22,6,14,26,18,28,28,26,31,33,32,31,43,21,12,25,24,12,21,12,15,4,4,10,10,""
23,5,9,10,11,18,13,15,9,22,29,22,8,9,14,10,11,10,9,12,14,10,10,15,8,""
24,13,19,13,11,5,4,16,4,11,21,21,9,19,13,16,8,5,8,4,10,8,9,21,20,""
25,18,23,14,13,10,7,9,26,13,26,19,19,30,27,21,14,8,9,14,11,5,19,25,24,""
26,17,29,33,23,17,15,12,35,41,28,28,27,20,7,11,11,17,19,28,8,19,23,18,25,""
27,22,26,23,18,21,16,19,36,25,30,33,19,22,28,27,27,27,15,1,3,8,21,17,17,""
28,23,11,19,16,17,14,19,20,32,34,41,31,33,30,20,31,19,27,18,13,9,25,19,9,""
29,7,9,11,16,22,18,22,12,21,21,20,25,33,24,28,22,14,13,8,2,3,7,6,6,""
30,7,12,16,20,15,41,39,40,18,18,14,14,26,18,18,12,9,4,8,11,2,8,5,4,""
31,3,7,12,16,14,13,11,26,21,15,22,11,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,""
