mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,26,14,29,27,25,21,21,12,9,8,11,10,7,6,1,7,2,7,8,7,4,9,19,20,""
02,24,23,31,32,28,31,19,8,9,4,14,13,9,9,8,3,8,7,4,7,4,11,7,14,""
03,16,26,18,23,18,23,19,13,8,14,12,7,6,3,5,5,5,4,1,6,8,11,16,22,""
04,27,33,22,25,23,21,14,10,8,9,9,6,9,5,4,7,8,3,2,8,4,15,19,13,""
05,21,22,22,21,24,20,12,10,5,9,11,14,8,2,3,4,0,3,4,6,5,15,18,18,""
06,22,29,19,21,19,20,13,6,16,10,5,11,6,5,4,5,5,7,4,10,10,9,15,22,""
07,17,22,28,23,23,22,16,7,4,12,7,6,3,5,5,5,5,5,11,14,18,21,32,39,""
08,44,38,31,33,45,42,29,8,8,9,6,11,3,8,10,4,7,12,12,11,18,18,24,31,""
09,22,26,28,35,38,24,26,11,11,6,4,8,3,6,6,3,10,7,7,9,13,15,24,33,""
10,27,29,26,28,39,21,22,12,18,14,9,7,7,8,4,2,5,2,11,12,11,15,14,17,""
11,22,25,25,28,24,19,19,4,4,5,8,4,10,4,4,1,3,6,-1,-1,-1,-1,-1,-1,""
12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,6,6,5,1,2,2,4,3,6,7,9,11,""
14,10,13,15,17,17,8,10,10,5,4,9,8,5,6,2,2,2,3,3,2,6,7,8,11,""
15,11,25,10,14,11,23,8,9,4,6,4,8,7,4,3,1,2,4,1,5,10,6,12,9,""
16,9,18,18,21,14,17,9,5,8,10,6,5,6,6,3,2,3,3,5,6,13,13,16,17,""
17,27,33,35,29,34,32,14,4,13,7,10,8,16,8,9,3,5,3,11,16,17,23,27,27,""
18,30,38,29,33,35,33,13,9,9,5,12,12,9,6,4,4,4,7,8,11,15,21,33,33,""
19,45,43,32,34,37,36,14,7,8,13,5,4,9,4,3,5,3,3,3,4,13,7,15,17,""
20,16,21,30,29,28,18,24,22,6,9,8,6,3,3,6,5,4,6,7,6,4,11,21,24,""
21,29,39,40,35,32,26,15,12,11,10,12,11,3,6,3,5,0,0,4,9,12,10,15,18,""
22,14,21,32,36,26,23,11,7,5,12,6,7,5,5,0,3,4,3,5,4,9,7,17,18,""
23,25,36,42,38,47,26,27,12,9,12,6,9,6,3,6,7,5,8,8,10,12,21,17,27,""
24,33,41,48,42,41,26,26,11,11,2,12,11,5,8,8,2,1,10,5,9,9,13,18,22,""
25,25,36,38,35,31,21,13,3,12,5,7,9,10,12,4,3,4,4,8,4,13,13,15,16,""
26,16,24,29,23,25,22,14,4,11,13,11,9,9,8,4,7,8,3,1,10,9,16,19,13,""
27,25,22,13,26,21,25,9,3,12,6,8,4,0,7,4,4,0,2,5,3,9,5,12,24,""
28,28,23,23,23,17,21,9,17,10,2,9,8,6,7,4,3,2,4,6,6,9,10,18,18,""
29,27,20,18,16,17,24,9,5,11,7,4,10,4,7,6,4,3,6,10,7,9,12,19,22,""
30,20,23,19,28,29,31,9,5,9,10,13,13,6,8,6,2,1,3,5,5,5,13,16,16,""
31,20,11,21,21,20,16,4,8,12,8,7,8,8,7,5,8,5,5,-1,-1,-1,-1,-1,-1,""
