mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,31,56,62,49,31,25,17,25,42,27,35,29,40,36,36,28,15,18,14,11,35,38,27,26,""
02,34,44,44,58,32,37,27,26,31,24,42,46,28,31,20,12,15,18,14,11,35,38,27,26,""
03,6,11,9,9,8,9,18,30,25,8,21,23,20,33,11,6,11,10,33,33,13,21,24,12,""
04,26,20,23,20,29,30,23,17,25,20,28,22,20,16,15,10,13,6,6,15,16,9,13,13,""
05,27,33,17,26,27,17,19,16,27,18,9,1,1,-1,2,4,4,5,11,8,13,10,14,14,""
06,20,26,29,30,23,27,21,29,27,23,20,13,19,23,18,12,10,11,7,10,12,14,11,21,""
07,20,19,20,29,27,15,19,18,13,16,13,12,7,2,6,4,9,8,1,8,13,13,21,20,""
08,23,22,20,25,24,12,19,15,17,23,21,10,8,9,10,5,8,5,6,11,10,14,21,18,""
09,22,22,23,20,23,27,14,16,9,25,19,8,18,15,10,3,18,6,10,11,20,10,14,18,""
10,23,22,28,23,26,25,19,23,25,24,21,23,20,18,18,30,6,11,12,9,14,25,26,10,""
11,27,25,36,24,18,22,26,20,23,28,37,32,16,20,9,17,19,13,13,13,13,15,19,27,""
12,26,56,15,21,14,9,12,7,10,25,16,12,22,16,8,7,7,12,12,10,8,19,11,20,""
13,16,28,23,24,54,17,10,16,17,21,16,14,17,21,12,7,9,15,9,11,13,14,9,18,""
14,26,28,26,16,10,7,6,8,7,24,21,10,11,13,10,9,8,3,6,8,13,14,14,16,""
15,18,24,20,28,19,20,21,20,19,16,17,30,21,19,15,8,5,4,11,11,16,13,19,21,""
16,12,26,31,20,20,16,24,16,18,19,25,19,27,14,12,1,9,6,6,15,13,10,10,18,""
17,24,18,23,34,37,21,35,21,29,33,33,23,14,32,16,9,10,10,25,9,12,15,17,23,""
18,31,23,24,25,21,22,14,15,19,25,19,19,13,22,12,11,10,6,9,10,14,14,16,18,""
19,23,25,28,20,18,16,15,17,25,17,25,4,15,6,6,4,3,12,12,13,10,20,19,65,""
20,20,25,26,20,20,18,16,19,14,20,24,12,13,18,13,10,12,6,11,11,10,10,17,19,""
21,31,34,47,25,21,11,19,20,22,25,24,21,21,16,9,3,11,6,10,12,12,13,18,14,""
22,18,33,25,23,22,14,20,22,16,20,29,20,18,21,16,8,12,8,4,8,11,8,23,31,""
23,23,25,28,30,13,12,24,21,18,27,28,20,20,25,17,10,8,7,9,15,11,20,14,21,""
24,33,27,22,30,19,19,13,18,11,12,11,12,29,18,13,13,10,18,11,7,12,11,13,12,""
25,24,23,22,21,16,22,22,16,15,22,24,25,22,17,15,8,13,10,8,11,11,11,18,18,""
26,18,16,21,15,17,10,16,6,9,19,25,19,114,105,12,3,4,3,8,8,12,16,12,25,""
27,17,20,23,20,13,22,16,10,18,26,15,25,25,24,16,11,8,10,14,9,17,13,12,22,""
28,19,21,36,21,16,38,23,22,38,24,24,27,25,18,14,11,9,9,7,13,11,10,21,24,""
29,28,20,31,24,21,14,10,12,17,23,16,14,19,23,17,13,12,9,5,11,9,13,13,23,""
30,22,21,27,20,10,19,9,10,22,12,21,17,28,22,22,11,14,14,7,7,3,12,17,20,""
31,18,35,29,22,15,16,15,13,16,22,22,22,23,16,18,12,11,5,13,8,10,8,17,3,""
