mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,57,11,10,12,16,11,11,21,6,13,22,6,10,7,11,17,13,15,8,5,8,3,11,35,""
02,84,84,39,54,47,48,66,76,6,7,7,8,10,3,5,7,9,8,5,5,29,25,64,70,""
03,72,45,66,69,75,66,65,52,7,6,9,10,16,7,17,7,15,9,12,6,6,6,8,43,""
04,87,45,55,79,71,61,66,30,9,11,7,5,19,12,12,9,9,11,5,7,9,9,1,6,""
05,9,23,17,5,11,15,21,66,24,10,16,9,20,17,15,11,13,15,9,14,7,9,20,40,""
06,35,35,18,24,37,23,61,24,18,14,18,19,18,21,24,5,7,15,4,8,11,6,7,14,""
07,11,16,8,14,15,15,15,22,19,17,30,16,23,17,25,24,11,15,8,14,11,9,12,13,""
08,14,9,11,18,21,20,16,27,19,16,25,19,20,12,17,19,18,14,12,8,7,13,6,20,""
09,25,25,14,12,28,22,18,19,21,21,33,23,22,25,27,19,24,21,10,20,24,14,26,17,""
10,7,13,19,20,20,19,13,19,22,24,17,22,24,16,20,34,34,68,65,65,37,13,15,13,""
11,35,29,48,73,34,53,59,65,55,30,19,14,12,16,28,17,16,12,11,8,11,24,81,91,""
12,45,38,52,57,54,53,63,46,34,14,28,24,18,15,15,10,15,22,10,12,12,7,15,3,""
13,8,9,7,11,22,21,29,29,22,24,17,19,16,10,11,15,18,20,9,14,11,8,14,12,""
14,9,9,7,10,17,18,14,23,13,12,27,17,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
21,3,3,5,13,12,4,8,10,10,10,13,4,9,6,8,15,4,12,5,5,5,4,4,5,""
22,4,5,4,9,8,6,10,8,8,11,10,12,4,2,4,5,6,4,5,8,5,5,8,4,""
23,9,12,8,10,12,9,14,20,7,21,13,10,6,6,3,6,10,4,10,6,6,10,11,12,""
24,15,14,11,8,12,16,20,20,9,12,7,8,15,13,9,11,7,7,5,6,17,35,11,10,""
25,10,11,8,10,17,16,12,17,24,11,19,11,11,20,29,11,10,9,3,7,9,4,9,9,""
26,4,3,4,16,15,13,13,19,11,8,14,10,9,14,6,13,10,8,6,4,4,2,5,9,""
27,5,5,5,8,13,9,10,10,16,18,9,1,13,7,8,14,9,8,10,6,8,12,8,2,""
28,5,6,8,7,5,13,10,9,14,15,13,7,14,14,7,11,7,10,5,5,11,7,8,6,""
29,4,6,2,5,1,7,3,10,5,4,6,6,6,5,10,11,10,9,4,5,6,0,2,1,""
30,3,4,0,6,3,4,28,59,6,5,3,2,2,1,4,6,3,3,2,1,1,0,0,1,""
31,0,0,0,2,2,2,5,7,2,1,0,2,1,4,0,2,3,7,4,5,9,5,6,0,""
