mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,31,30,56,41,47,79,74,54,54,58,49,46,39,43,74,86,89,62,57,30,35,29,25,19,""
02,19,21,26,48,48,74,103,78,69,76,80,81,85,92,40,41,0,0,34,26,55,39,30,34,""
03,24,69,38,48,38,49,65,96,89,77,70,87,72,78,65,57,76,58,49,72,40,24,19,32,""
04,32,26,32,37,50,71,71,99,95,71,93,69,45,55,37,88,69,69,74,46,44,29,10,20,""
05,23,42,23,42,40,67,55,98,109,85,67,66,51,42,62,64,0,66,61,52,53,35,25,32,""
06,26,30,50,32,37,49,65,0,0,51,84,57,53,25,50,66,68,73,59,60,55,40,23,23,""
07,31,27,28,33,44,60,48,72,86,96,73,69,54,44,57,79,50,42,38,30,34,33,31,22,""
08,23,35,31,46,37,51,84,57,61,0,0,0,0,0,0,2,105,123,86,46,56,33,38,33,""
09,27,49,44,63,61,85,106,119,115,92,93,55,69,82,104,119,113,102,108,71,66,42,34,27,""
10,33,33,44,58,69,79,105,106,120,116,98,117,82,66,72,0,0,0,96,71,78,38,24,23,""
11,26,38,51,66,88,88,106,113,124,111,126,86,89,56,65,64,82,80,60,42,50,39,35,37,""
12,43,48,45,66,74,92,116,130,141,115,131,84,61,63,84,97,99,97,82,69,53,38,30,24,""
13,26,36,46,60,68,80,96,128,126,112,120,100,81,0,74,126,84,99,79,95,70,42,40,24,""
14,36,35,39,52,69,90,140,159,163,138,141,96,112,98,114,103,105,110,105,111,84,78,54,41,""
15,30,37,50,72,95,102,62,0,89,97,0,0,17,144,114,112,109,130,105,94,67,62,76,36,""
16,4,40,55,78,81,99,139,128,149,142,132,116,130,121,89,96,106,139,117,100,103,71,34,37,""
17,41,41,50,64,60,99,107,101,140,133,116,0,0,69,62,70,59,60,60,51,48,30,36,11,""
18,27,28,41,73,69,84,116,136,124,99,99,0,62,68,75,83,95,74,96,37,44,61,55,0,""
19,0,0,51,42,50,86,129,96,77,62,73,85,76,94,89,102,100,88,62,87,79,45,34,40,""
20,29,33,43,73,126,152,102,104,136,87,83,94,94,84,69,89,108,118,74,63,67,49,39,23,""
21,27,42,23,25,34,59,79,86,76,66,81,58,61,56,71,95,89,118,97,58,59,34,23,34,""
22,26,33,63,71,49,50,77,77,67,61,70,68,67,75,92,116,122,96,71,70,47,53,31,39,""
23,23,21,48,24,35,52,67,69,54,59,59,75,92,89,78,110,107,121,102,66,45,75,52,32,""
24,22,31,53,38,68,73,97,119,132,101,97,88,92,87,83,110,110,108,106,79,85,65,42,41,""
25,38,30,42,53,63,70,104,112,114,117,111,101,87,95,95,104,120,124,127,85,66,58,23,16,""
26,25,38,45,53,70,61,58,92,84,65,100,149,158,93,80,104,109,135,100,50,36,24,35,31,""
27,20,31,46,31,39,53,50,56,98,59,75,98,95,87,88,106,97,73,77,69,71,52,45,30,""
28,28,26,39,52,46,92,72,68,79,63,56,48,77,66,71,101,96,65,44,0,0,0,0,0,""
29,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
31,0,0,0,17,58,64,108,133,134,114,110,113,118,84,91,116,132,106,99,103,89,53,44,-1,""
