mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,43,52,61,65,71,62,69,75,57,53,46,58,40,34,22,27,31,28,33,34,43,24,48,38,""
02,55,67,64,57,68,41,78,65,46,47,58,67,51,39,28,26,18,20,46,25,31,18,28,27,""
03,33,38,39,50,64,77,72,38,30,37,28,31,18,23,21,21,20,22,38,38,39,47,31,32,""
04,31,18,46,59,70,44,70,51,62,38,39,70,56,64,44,32,49,28,40,25,10,24,21,26,""
05,26,53,46,63,68,79,80,98,87,78,69,94,61,58,66,42,41,33,39,42,36,35,46,38,""
06,39,25,44,63,60,60,67,69,65,47,68,66,65,57,39,38,16,30,13,26,36,44,49,41,""
07,39,32,66,62,81,69,80,92,56,72,91,89,85,26,19,13,22,20,45,21,18,25,51,50,""
08,36,52,49,59,73,72,43,45,54,55,73,61,40,54,40,32,31,30,41,35,47,36,41,52,""
09,35,36,50,74,71,81,95,90,69,92,68,74,76,62,39,20,22,14,18,23,32,32,27,33,""
10,33,46,67,69,94,83,81,77,75,61,62,47,79,48,34,23,14,18,22,25,29,36,41,27,""
11,33,43,55,71,70,73,67,96,76,63,73,76,67,58,51,39,40,52,33,33,41,41,35,31,""
12,46,62,83,62,88,81,86,51,40,52,42,47,39,40,47,33,29,32,37,37,40,37,35,26,""
13,16,33,46,45,35,54,57,46,41,41,46,52,51,41,29,29,20,37,31,29,26,33,32,24,""
14,26,32,45,48,42,38,49,56,50,48,48,48,64,50,33,47,32,33,36,20,39,31,51,25,""
15,28,40,55,70,83,69,74,73,76,50,66,65,42,55,38,44,39,45,36,53,56,50,48,39,""
16,36,40,37,55,79,79,62,97,58,61,75,68,66,73,58,25,43,30,41,24,23,27,36,39,""
17,23,28,30,44,57,37,64,70,66,53,67,72,47,50,47,45,37,32,21,24,31,24,29,16,""
18,40,37,56,56,59,51,64,79,55,51,63,50,52,39,45,27,24,58,38,34,49,42,32,28,""
19,33,43,40,66,46,62,79,60,62,71,77,49,41,40,40,32,34,37,33,30,52,42,24,30,""
20,33,37,43,64,54,53,56,60,68,43,66,59,52,41,49,38,30,31,37,34,37,55,32,27,""
21,29,33,49,37,71,51,72,78,54,59,60,55,45,53,39,28,27,25,26,34,36,33,39,25,""
22,19,37,46,58,47,48,65,68,41,60,70,37,55,67,49,44,27,25,19,30,34,26,11,27,""
23,30,32,45,47,47,40,53,85,68,66,33,40,59,67,29,31,16,26,20,13,25,7,47,27,""
24,32,37,43,65,50,52,65,62,46,55,63,62,57,44,32,38,37,29,28,44,35,41,34,27,""
25,30,48,62,71,78,62,64,76,70,55,62,59,61,51,74,47,42,34,51,51,43,34,45,34,""
26,39,38,38,50,74,65,94,70,68,82,68,59,67,67,45,40,30,37,39,31,41,42,44,35,""
27,34,53,62,57,73,57,63,78,69,63,55,59,63,64,37,38,35,44,36,39,49,46,26,25,""
28,31,44,33,45,54,51,56,55,56,59,58,69,47,46,40,28,29,31,28,32,33,21,31,10,""
29,19,26,30,28,77,54,44,56,29,32,47,49,39,26,30,34,20,19,18,36,33,28,25,18,""
30,30,34,53,32,47,31,39,41,57,50,52,58,58,50,42,41,28,24,40,42,39,49,34,50,""
31,25,30,29,63,44,77,83,69,69,63,44,32,41,58,55,54,40,17,19,30,28,5,-1,0,""
[E]dh{}`gIn=o,"`'gl}"
