mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,42,42,30,15,32,30,14,10,11,24,9,7,6,6,3,4,5,1,5,3,5,10,10,12,""
02,21,16,20,23,13,23,10,8,8,14,13,8,6,5,5,2,3,6,6,3,5,7,16,24,""
03,14,27,34,38,25,22,7,14,14,8,11,12,14,15,8,4,8,8,8,9,8,11,11,37,""
04,33,33,35,36,24,33,18,10,15,10,16,13,10,9,7,14,8,0,5,6,7,14,16,35,""
05,47,45,39,39,35,39,10,19,13,15,22,14,14,12,6,12,8,6,6,14,6,20,17,29,""
06,47,42,59,49,46,48,25,18,15,16,19,9,11,11,12,13,6,9,3,11,9,20,28,36,""
07,44,54,39,45,40,47,20,19,22,12,20,14,22,11,8,10,3,7,10,11,15,15,19,38,""
08,72,64,51,53,47,31,54,19,17,14,15,13,9,9,10,7,9,5,6,6,14,18,23,34,""
09,39,59,61,54,55,62,28,16,15,21,9,13,14,11,8,10,7,4,9,5,12,12,26,53,""
10,56,46,48,50,39,34,27,13,22,11,19,15,23,10,7,4,14,5,11,11,14,18,21,33,""
11,27,-1,-1,-1,-1,-1,19,19,23,14,17,17,9,11,11,3,6,6,9,7,12,12,21,17,""
12,20,34,34,49,43,27,32,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,22,""
16,33,48,46,50,45,45,27,10,14,19,10,10,11,11,7,9,11,3,5,9,3,11,27,33,""
17,29,37,42,37,26,17,11,13,24,22,16,12,10,10,10,11,7,2,6,6,9,12,22,52,""
18,54,48,53,23,31,28,25,13,18,16,9,9,9,11,3,4,9,5,2,8,18,19,26,26,""
19,61,61,58,49,39,24,14,13,6,14,8,11,13,9,7,5,4,4,8,3,12,11,16,29,""
20,46,61,60,56,34,31,15,21,13,17,13,12,8,8,8,6,6,5,10,6,8,20,23,24,""
21,39,50,37,36,23,35,30,17,23,17,11,22,14,12,8,4,10,8,7,8,10,8,15,12,""
22,22,35,26,38,32,26,15,21,23,16,19,11,10,6,5,8,2,10,3,6,7,21,19,23,""
23,43,48,36,34,27,28,16,15,9,10,17,15,12,8,3,6,11,1,5,8,7,6,13,28,""
24,32,34,40,44,52,52,22,19,22,17,17,20,8,12,13,7,6,9,10,7,6,15,19,32,""
25,45,36,46,43,51,50,22,13,21,16,18,18,12,10,12,8,3,5,6,8,8,19,6,21,""
26,23,33,49,35,50,32,25,20,25,20,15,18,16,11,4,7,6,5,6,12,10,12,17,32,""
27,51,54,47,30,43,34,25,18,16,24,11,18,4,10,10,10,10,9,13,1,11,11,14,35,""
28,39,55,51,25,38,40,27,22,29,26,14,21,27,16,6,8,6,6,4,11,7,8,17,30,""
29,34,49,43,40,49,35,20,12,23,18,18,19,12,11,9,6,6,7,8,11,8,24,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
