mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,7,4,8,10,16,17,21,17,91,80,93,12,21,20,17,20,19,16,14,16,9,14,5,6,""
02,4,6,6,12,12,14,12,22,14,21,16,30,28,25,19,20,12,24,20,8,7,9,11,8,""
03,4,9,7,8,9,11,17,29,27,18,21,20,25,20,22,18,12,12,15,19,12,10,8,8,""
04,8,5,6,15,11,15,22,24,15,21,30,30,16,14,13,19,14,16,23,7,15,14,5,4,""
05,2,4,7,9,17,14,19,23,33,20,16,17,16,15,19,35,19,18,23,12,16,9,6,2,""
06,9,5,10,9,11,28,23,18,32,23,27,25,22,15,20,29,22,23,21,17,13,16,15,6,""
07,5,8,3,3,11,7,22,24,23,21,32,24,24,18,27,22,29,22,9,14,20,12,8,6,""
08,12,12,6,8,18,14,26,33,22,27,25,25,18,16,18,26,18,28,17,15,23,13,6,11,""
09,4,5,6,15,9,12,24,20,27,27,23,31,27,19,23,21,26,11,11,16,12,13,8,1,""
10,5,9,5,12,8,9,22,23,33,23,27,29,35,18,24,20,23,22,16,18,14,14,18,9,""
11,2,4,7,10,14,13,19,22,14,17,18,21,25,18,29,27,14,27,16,18,13,11,9,3,""
12,3,6,10,6,15,10,19,15,21,19,25,31,23,21,20,26,17,27,16,15,15,11,10,5,""
13,6,4,8,7,19,12,18,24,20,30,19,24,18,21,18,19,25,16,18,26,11,17,6,7,""
14,11,4,8,10,11,11,13,20,21,20,28,22,18,19,21,20,16,22,16,13,12,17,10,6,""
15,8,5,4,8,19,12,12,22,30,21,33,18,20,25,28,28,27,19,27,19,21,13,10,8,""
16,6,6,5,12,15,13,15,22,27,11,13,30,28,26,18,17,15,22,20,17,19,20,17,6,""
17,3,7,11,8,11,19,21,17,21,13,15,10,125,17,95,107,27,6,3,6,18,7,16,4,""
18,5,10,10,12,16,10,21,16,19,21,29,20,25,19,15,16,17,18,16,17,15,12,4,7,""
19,6,7,12,9,13,8,18,19,18,15,22,22,23,12,21,25,18,19,19,10,16,9,13,7,""
20,5,6,12,8,8,11,21,12,18,13,26,22,18,24,17,25,21,17,23,29,12,23,11,7,""
21,5,7,4,6,12,6,13,19,24,16,14,17,23,19,28,27,18,22,19,12,13,13,15,14,""
22,11,8,5,11,7,10,17,12,31,21,34,17,13,25,12,15,19,20,15,13,10,11,11,10,""
23,8,7,9,14,12,5,17,28,20,21,15,26,16,13,15,19,23,17,17,16,15,19,12,9,""
24,6,8,3,11,7,8,16,25,19,16,21,19,23,30,18,19,16,19,22,18,18,12,16,3,""
25,4,9,10,10,12,9,19,20,17,25,25,14,19,23,23,27,24,25,26,15,17,14,9,9,""
26,8,6,6,12,10,9,16,19,20,17,24,27,26,22,32,22,38,26,30,15,26,14,19,12,""
27,7,6,8,2,13,16,13,14,21,12,12,30,15,27,15,15,19,17,10,13,18,11,11,5,""
28,6,7,4,9,13,12,13,20,17,15,19,15,24,21,17,29,24,20,25,20,12,17,12,9,""
29,4,9,4,5,9,9,13,13,44,11,10,8,16,14,13,13,10,8,17,15,11,11,10,8,""
30,4,2,7,6,5,10,15,14,18,14,16,25,21,32,19,25,19,19,12,8,6,9,5,4,""
31,3,8,6,2,7,11,19,26,13,17,22,20,25,18,26,20,29,24,17,21,15,14,3,-1,""
[E]{hzjynI}le,"z'gl}"
