jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,81,84,96,97,104,134,153,159,200,190,182,203,214,224,199,209,145,176,139,87,90,79,78,90,""
02,102,96,104,96,120,136,171,197,227,232,214,240,202,234,225,227,195,174,116,131,109,73,98,0,""
03,0,0,90,104,114,128,205,187,196,212,233,185,206,229,208,228,162,162,133,99,74,84,132,99,""
04,123,113,98,116,120,138,193,189,168,222,233,229,235,232,244,251,166,95,139,124,102,99,102,76,""
05,48,88,117,106,127,177,208,198,226,204,208,218,212,192,190,218,163,175,146,114,78,57,67,71,""
06,0,0,0,0,116,143,187,210,185,194,199,217,217,191,186,167,168,156,109,105,84,71,55,44,""
07,84,64,95,89,114,154,208,201,213,203,192,191,189,201,193,176,163,142,105,85,57,32,35,42,""
08,34,50,84,93,112,135,161,167,165,164,197,216,199,168,161,158,137,153,114,110,77,73,61,53,""
09,62,57,80,94,125,158,175,213,209,206,193,145,167,170,135,176,168,156,128,87,98,67,57,68,""
10,69,63,74,38,39,54,64,175,178,165,173,170,191,166,156,194,158,150,152,160,107,96,89,59,""
11,51,42,75,94,133,131,165,154,165,201,195,201,202,223,179,177,154,157,153,131,93,44,44,66,""
12,63,28,97,97,114,135,172,159,169,186,160,196,163,147,119,103,133,110,92,97,88,70,78,79,""
13,74,57,89,101,146,132,194,193,214,200,191,230,194,205,186,170,151,175,151,119,102,106,101,75,""
14,88,65,99,118,118,117,140,169,153,205,177,199,197,161,176,176,136,130,115,101,94,60,69,83,""
15,76,27,78,81,125,108,108,161,155,157,160,170,164,177,170,148,121,128,117,111,89,78,74,76,""
16,64,64,70,78,115,143,147,157,179,176,154,167,169,185,168,145,129,133,128,114,91,74,83,78,""
17,92,96,95,105,129,144,175,186,175,213,183,203,198,183,152,140,129,123,131,85,80,68,78,76,""
18,110,139,99,101,113,119,147,168,171,186,185,229,205,218,182,162,166,168,139,99,118,87,70,75,""
19,83,101,85,97,136,162,175,169,170,183,169,220,205,186,132,146,151,122,94,122,77,70,93,79,""
20,112,78,94,143,162,157,174,224,231,212,211,224,226,208,187,173,193,184,136,142,145,98,111,92,""
21,97,84,120,132,150,137,174,217,213,215,223,210,216,217,172,192,155,138,137,112,106,123,119,76,""
22,117,113,119,137,133,157,184,221,236,212,213,233,225,214,201,174,159,145,143,114,120,107,120,110,""
23,52,112,105,114,139,156,184,226,248,256,246,242,241,192,200,215,193,185,147,151,124,122,110,108,""
24,101,105,100,125,92,167,211,229,246,251,251,253,228,198,199,214,157,131,128,119,99,106,116,96,""
25,97,97,100,110,129,147,178,192,224,225,226,209,200,79,57,129,163,90,119,123,93,104,36,74,""
26,94,87,100,112,136,146,210,205,258,242,225,228,223,191,162,149,160,132,131,105,90,76,81,91,""
27,66,25,81,89,106,144,173,215,250,228,228,223,222,213,202,179,160,171,151,118,98,76,75,84,""
28,69,91,125,102,134,111,187,231,269,265,245,242,232,197,156,150,166,160,114,84,89,89,89,88,""
29,89,86,68,92,119,140,189,257,276,277,284,277,231,217,153,164,162,165,134,74,78,63,96,71,""
30,44,58,40,90,126,130,219,281,295,259,264,263,207,200,200,183,113,163,126,96,100,67,66,64,""
31,27,38,78,128,121,121,188,254,253,279,243,267,228,208,201,196,171,172,137,86,104,81,98,-1,""
