jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,15,12,11,30,25,22,19,1,2,13,21,16,13,15,28,21,17,15,7,11,13,11,12,16,""
02,14,11,18,24,31,17,19,23,20,14,14,13,13,20,25,19,16,9,12,9,15,15,11,19,""
03,17,13,13,19,29,13,17,16,16,18,13,9,16,17,22,17,25,16,12,10,10,13,17,14,""
04,16,28,11,22,28,13,21,18,13,18,22,9,15,19,21,18,19,16,6,13,9,11,20,9,""
05,18,21,18,21,24,16,16,20,22,8,9,15,17,11,28,25,16,18,17,16,10,17,13,15,""
06,9,21,20,40,12,16,22,18,26,14,18,18,16,10,21,21,15,11,11,13,19,23,14,11,""
07,12,15,20,18,20,18,22,19,19,10,11,17,18,20,29,27,21,13,10,9,14,9,10,17,""
08,19,13,19,11,33,17,19,16,20,21,11,19,14,16,19,16,21,15,15,16,16,25,17,28,""
09,21,21,24,17,24,32,32,25,27,39,28,25,14,26,29,23,16,20,18,12,10,20,21,16,""
10,20,27,34,30,25,23,36,17,28,23,19,13,28,15,24,33,24,18,18,12,23,16,24,19,""
11,20,21,26,38,20,40,32,21,28,32,23,17,25,23,27,34,24,21,29,21,17,26,26,25,""
12,12,30,40,25,33,34,22,25,16,20,17,19,18,24,17,22,23,13,21,16,13,26,27,27,""
13,27,17,21,19,22,17,30,37,26,32,21,19,16,40,24,25,19,19,20,18,14,15,16,20,""
14,25,21,22,21,32,28,29,31,28,21,28,16,17,27,22,27,16,16,23,23,17,22,34,14,""
15,22,25,23,27,41,35,34,40,25,21,27,21,14,20,23,20,24,28,23,14,14,25,29,20,""
16,28,19,21,22,37,24,23,24,24,18,19,20,18,18,28,15,15,11,18,18,24,24,24,25,""
17,25,19,29,25,33,36,28,37,23,35,18,15,16,15,22,30,22,19,13,24,24,27,27,23,""
18,37,18,32,22,23,28,24,28,20,24,16,11,19,24,24,23,27,16,17,17,25,29,22,22,""
19,23,20,34,26,39,30,25,40,21,29,22,23,21,12,30,27,33,24,19,17,24,21,35,21,""
20,31,25,29,33,38,36,43,37,31,29,28,20,27,13,21,29,24,21,22,18,27,16,20,25,""
21,35,34,32,22,34,35,29,34,30,28,27,22,14,16,37,30,23,16,24,17,13,22,20,24,""
22,33,31,28,40,61,34,25,27,20,14,11,23,25,27,24,25,29,23,22,15,25,27,25,24,""
23,33,25,29,22,24,33,49,35,30,32,22,23,25,21,26,22,24,25,10,23,21,20,24,30,""
24,16,35,27,35,27,32,27,34,28,23,12,17,18,30,26,24,25,29,19,16,19,18,24,26,""
25,35,22,28,40,41,30,35,39,27,26,13,35,29,13,24,20,20,20,16,25,19,24,19,20,""
26,36,26,38,28,27,28,20,46,27,22,21,18,18,26,28,19,24,16,22,15,20,15,26,33,""
27,21,26,23,29,46,24,31,28,24,20,19,18,23,17,18,34,21,20,12,16,24,18,24,35,""
28,18,37,25,30,42,35,31,32,16,23,11,16,20,23,18,25,18,19,21,14,11,22,26,20,""
29,29,38,39,27,26,32,29,11,15,12,15,3,19,24,26,24,19,13,25,14,20,23,21,29,""
30,30,25,21,40,27,33,33,41,36,24,12,28,16,22,15,26,27,13,27,19,17,16,25,35,""
31,25,28,28,24,30,20,13,24,33,23,15,25,15,16,20,25,19,26,15,19,19,21,14,-1,""
