jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,91,88,106,124,145,150,158,133,162,133,130,110,60,38,26,17,15,19,19,34,43,45,64,83,""
02,105,111,99,110,158,149,158,136,141,105,108,68,70,34,31,19,16,18,23,20,33,67,66,78,""
03,96,113,92,120,136,153,134,120,162,114,94,95,78,53,42,44,14,36,27,33,24,62,66,91,""
04,113,98,107,111,107,136,103,115,140,133,117,94,84,65,40,58,16,15,22,31,45,52,78,106,""
05,113,95,127,122,133,144,155,109,125,116,80,130,96,75,40,48,36,28,31,32,38,58,85,110,""
06,128,120,136,139,179,154,163,129,113,119,82,66,60,40,25,25,33,29,20,24,40,40,83,105,""
07,134,104,120,123,154,175,160,125,125,120,100,75,51,33,21,23,25,20,19,31,36,64,77,125,""
08,143,125,135,119,149,122,133,116,90,92,72,73,49,21,23,16,18,21,27,24,38,36,68,125,""
09,105,-1,-1,-1,-1,139,125,120,133,124,91,62,64,46,20,25,12,28,33,28,-1,-1,-1,37,""
10,122,168,167,166,212,201,171,140,213,113,99,82,61,29,18,25,29,25,38,45,53,85,91,97,""
11,153,141,186,167,169,147,169,143,176,162,106,92,64,41,27,19,25,23,35,33,47,71,110,132,""
12,151,169,133,153,154,148,148,140,100,110,105,92,65,36,23,28,25,23,29,47,57,68,91,126,""
13,149,153,140,121,172,180,134,153,131,131,95,81,63,59,32,27,21,27,38,55,42,65,95,124,""
14,159,166,170,150,150,145,158,143,158,129,104,84,67,46,29,28,35,31,41,46,68,105,86,126,""
15,158,164,177,192,185,187,177,148,136,122,108,114,60,43,21,32,43,34,36,45,54,90,113,159,""
16,165,177,135,169,156,159,162,-1,-1,-1,-1,69,38,31,34,33,41,40,42,55,57,80,105,125,""
17,149,156,146,145,160,130,142,141,163,128,121,112,96,56,42,29,36,41,45,49,59,111,94,150,""
18,167,145,150,179,180,149,137,136,131,154,116,74,49,42,22,26,19,23,54,49,59,70,93,129,""
19,148,149,158,166,145,165,152,148,162,105,98,83,66,37,30,24,34,36,33,55,53,72,87,119,""
20,145,177,183,153,189,167,174,128,128,101,73,78,68,32,32,28,22,30,40,58,60,82,128,156,""
21,158,156,166,153,155,158,144,124,151,94,107,87,58,46,45,41,45,37,50,53,77,87,111,155,""
22,191,182,222,176,179,197,167,122,128,120,127,97,69,40,36,25,32,32,53,14,-1,-1,-1,0,""
23,-1,-1,-1,-1,-1,127,194,139,128,106,88,66,77,59,44,31,36,49,51,63,74,89,111,146,""
24,205,218,176,199,170,175,125,118,136,110,105,83,61,66,34,37,35,38,47,40,57,86,108,137,""
25,179,205,231,209,210,191,163,123,167,156,114,88,45,41,44,34,45,37,48,55,68,73,112,145,""
26,189,203,229,194,236,174,172,136,130,117,103,99,65,44,31,39,35,47,34,54,57,92,129,186,""
27,211,217,235,215,244,204,165,139,121,111,114,81,75,43,21,29,39,43,47,57,59,72,110,165,""
28,209,236,251,253,251,225,174,178,167,105,104,83,84,48,36,44,52,49,59,59,82,94,141,162,""
29,205,231,231,246,230,189,172,124,150,129,124,87,74,48,46,26,29,33,53,57,69,83,112,181,""
30,196,235,191,189,247,226,163,154,129,106,102,95,66,36,48,37,33,33,43,47,83,118,134,171,""
31,222,203,197,204,183,180,147,114,118,104,91,89,68,41,38,36,31,22,27,32,36,51,97,21,""
