jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,46,41,62,63,48,60,62,62,53,40,42,28,45,31,36,29,18,16,11,14,20,26,17,33,""
02,50,58,57,59,72,58,63,50,61,44,33,34,28,35,25,-1,-1,10,-1,17,17,15,34,40,""
03,49,55,38,47,59,72,57,49,40,22,21,21,19,23,18,19,11,14,16,13,16,24,28,24,""
04,49,49,50,50,58,55,61,46,37,24,-1,23,40,33,30,33,23,17,12,6,20,17,29,58,""
05,59,51,49,61,58,53,61,54,42,58,39,30,30,42,26,14,10,16,14,13,23,24,26,33,""
06,60,52,63,52,62,80,50,59,60,45,46,38,36,47,35,-1,-1,-1,22,20,28,24,27,43,""
07,54,42,41,49,60,44,54,54,55,48,36,38,40,29,42,46,27,28,22,19,18,14,19,37,""
08,56,58,51,55,64,66,70,52,55,41,24,32,32,24,21,-1,14,18,15,15,16,30,34,37,""
09,50,54,46,55,39,61,49,53,46,37,27,26,28,25,25,12,8,12,10,19,14,18,33,38,""
10,44,36,41,40,61,48,34,32,29,20,20,13,9,19,12,6,12,8,9,8,18,20,27,33,""
11,30,36,38,41,33,38,43,59,44,30,23,30,20,11,18,18,14,12,22,13,20,18,31,37,""
12,41,39,49,26,47,46,35,39,30,15,24,21,21,27,19,18,11,16,8,12,18,25,32,43,""
13,51,44,46,45,44,42,51,56,44,30,38,21,22,23,24,13,22,14,8,18,20,21,30,32,""
14,37,46,43,38,47,50,29,25,42,32,32,28,24,18,16,8,13,13,10,10,26,27,33,43,""
15,30,50,41,27,44,34,36,46,39,30,29,26,28,22,27,16,15,19,15,16,25,33,29,40,""
16,68,44,40,50,51,48,39,47,39,40,30,20,29,21,30,13,9,13,13,10,18,33,21,28,""
17,54,62,55,46,54,54,59,42,20,24,20,8,25,35,26,-1,21,18,12,14,17,25,20,36,""
18,34,43,34,24,32,46,40,38,52,53,25,27,29,27,25,16,15,15,5,28,13,22,23,35,""
19,37,40,39,40,39,34,38,39,22,-1,34,34,36,29,21,22,22,19,15,15,12,28,28,28,""
20,35,34,49,43,43,49,47,41,35,35,35,19,30,23,27,19,15,12,8,7,15,16,27,26,""
21,40,46,38,44,53,39,34,33,18,16,14,28,24,20,28,28,25,25,10,15,18,26,35,49,""
22,54,48,49,40,41,39,57,41,32,30,22,18,24,26,30,13,17,24,11,16,24,31,23,37,""
23,65,71,81,75,56,62,44,47,23,14,14,20,14,16,15,16,17,20,17,20,34,32,33,58,""
24,48,69,60,55,66,58,50,41,31,22,18,19,35,28,29,28,19,16,26,23,19,29,22,50,""
25,59,64,48,52,48,57,48,29,24,32,13,33,23,21,22,23,32,13,22,28,19,40,45,68,""
26,78,71,50,57,44,47,40,-1,29,36,33,17,15,26,26,19,17,15,17,29,29,32,23,31,""
27,71,61,69,64,55,63,47,52,45,31,37,33,25,33,34,24,18,18,13,12,20,33,39,48,""
28,80,65,74,73,67,45,40,-1,-1,38,33,32,39,26,24,34,24,19,22,22,21,34,38,41,""
29,78,47,63,65,71,49,55,42,50,35,30,27,18,15,29,14,16,19,27,12,26,27,33,46,""
30,81,71,62,61,77,70,54,48,29,25,18,20,27,28,22,20,12,12,9,17,18,23,35,46,""
31,81,61,59,57,49,54,36,33,22,30,19,15,24,22,16,26,15,22,7,14,18,29,42,81,""
