jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,13,11,16,27,25,38,18,23,28,37,30,32,37,48,41,34,24,22,12,9,14,12,9,4,""
02,0,2,21,9,5,20,23,22,20,26,32,29,41,45,42,16,3,4,13,8,10,13,7,6,""
03,0,0,0,0,30,21,37,14,21,21,29,29,31,26,30,10,12,13,15,5,2,19,7,1,""
04,0,0,18,20,30,40,33,13,32,42,48,37,45,29,37,41,27,13,11,11,7,16,0,0,""
05,0,0,0,0,44,23,16,36,31,40,34,36,41,54,43,24,23,10,14,17,16,17,20,0,""
06,0,5,24,18,34,32,22,22,19,28,41,32,44,45,32,26,23,18,17,11,13,22,16,13,""
07,15,25,20,21,24,47,42,28,40,29,30,36,31,42,37,28,29,14,16,17,14,17,18,14,""
08,14,14,19,18,38,32,42,23,35,30,43,33,39,30,39,47,39,17,19,16,23,13,18,17,""
09,16,16,12,28,38,53,33,27,40,34,37,49,35,46,30,43,22,15,18,19,15,17,13,16,""
10,27,14,20,41,33,54,24,26,29,42,43,58,37,42,50,36,32,22,12,12,11,-1,22,14,""
11,8,12,14,0,21,44,27,20,42,37,41,54,48,30,40,44,33,18,11,9,6,7,14,10,""
12,0,8,13,32,31,41,35,23,29,33,38,34,35,39,24,29,19,11,11,9,7,15,7,12,""
13,13,11,18,25,39,31,24,23,38,34,33,34,22,29,27,31,27,18,15,6,10,15,15,22,""
14,5,15,23,11,47,30,21,38,41,35,46,33,35,36,28,25,22,16,11,10,6,14,12,25,""
15,17,20,16,35,34,28,32,17,23,34,41,29,32,26,27,24,29,16,16,10,16,15,16,8,""
16,14,13,16,26,46,35,25,18,33,42,38,26,35,28,37,32,39,7,8,3,14,9,19,30,""
17,22,19,36,16,46,49,32,22,19,35,41,39,39,33,40,28,25,11,17,12,12,17,11,14,""
18,15,23,20,18,23,36,19,23,38,39,27,32,35,34,44,23,24,18,19,9,10,19,9,14,""
19,15,18,13,43,44,36,23,33,27,44,59,48,47,39,24,29,2,0,14,12,3,10,14,12,""
20,16,21,22,42,32,27,33,21,27,35,39,31,32,38,35,30,23,18,13,13,8,12,16,23,""
21,25,19,19,30,21,44,40,32,47,49,43,48,66,45,25,0,20,10,17,13,18,16,19,4,""
22,2,14,13,33,48,60,44,37,45,40,40,48,44,35,37,33,27,14,15,21,19,12,23,20,""
23,28,28,29,38,48,57,57,42,43,64,72,64,40,35,35,20,19,16,18,13,16,22,16,17,""
24,19,21,26,32,39,61,37,29,39,55,52,64,63,45,37,37,20,20,20,12,12,10,18,7,""
25,17,21,25,40,39,56,34,26,41,40,37,64,44,63,41,29,16,17,10,17,16,21,23,24,""
26,9,15,27,27,51,53,1,17,47,49,66,53,53,38,38,34,21,15,12,11,6,22,21,16,""
27,10,27,32,32,37,55,38,21,34,41,49,52,58,46,37,26,28,18,10,9,11,14,10,13,""
28,22,14,13,37,41,68,32,37,48,57,67,53,66,43,38,24,23,20,22,14,17,18,19,21,""
29,20,22,30,49,49,64,53,40,46,57,64,68,68,57,50,29,18,12,12,8,7,3,13,13,""
30,19,19,17,19,38,57,44,26,33,53,60,60,69,45,32,30,13,4,14,5,12,13,18,19,""
31,21,30,33,29,67,67,63,37,63,75,86,91,79,67,42,41,37,26,16,22,19,21,20,-1,""
