jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,28,0,1,36,23,50,57,23,224,57,34,17,29,32,114,122,13,29,10,24,10,10,15,32,""
02,20,0,0,34,36,25,40,53,33,29,24,16,9,7,16,12,5,5,8,9,11,20,21,27,""
03,33,6,0,13,29,44,53,32,24,37,25,36,15,111,93,16,5,12,7,42,54,150,71,21,""
04,17,43,28,40,51,30,21,17,38,81,46,11,23,6,7,9,37,18,148,6,58,23,30,98,""
05,76,0,31,136,100,32,56,51,51,22,18,23,13,26,240,78,324,148,28,12,12,10,18,48,""
06,40,1,0,48,19,26,11,194,371,218,10,6,159,132,131,77,11,6,6,42,33,-1,-1,-1,""
07,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
14,29,24,26,10,8,15,8,11,7,11,11,6,11,13,17,29,45,-1,-1,-1,-1,-1,-1,-1,""
15,20,0,0,26,21,25,27,34,37,18,23,16,10,5,5,5,8,8,10,17,15,12,16,24,""
16,17,0,0,38,38,27,40,40,25,16,12,19,7,7,8,9,40,124,83,8,6,11,22,29,""
17,13,6,2,15,0,1,1,5,10,29,23,8,32,3,16,100,416,397,184,144,17,25,21,27,""
18,39,0,0,20,28,30,24,31,23,41,39,67,150,31,7,75,221,158,12,10,13,65,98,158,""
19,142,48,0,26,30,71,26,64,122,66,15,9,7,8,4,4,12,9,22,24,23,19,15,22,""
20,7,0,0,33,34,25,35,32,41,21,19,9,59,31,46,129,55,7,4,5,20,17,20,29,""
21,10,1,1,21,38,13,41,27,57,25,10,3,6,10,15,8,86,122,45,112,22,8,11,21,""
22,13,0,0,15,28,27,17,26,19,12,13,10,11,7,8,5,10,8,6,29,111,196,54,55,""
23,16,0,0,24,38,18,29,31,26,21,34,13,9,13,10,7,5,9,32,13,15,16,24,38,""
24,31,0,0,30,31,14,20,20,28,36,21,15,17,14,6,16,11,6,8,12,13,33,36,43,""
25,56,0,0,20,45,57,20,54,43,23,18,21,15,7,9,4,10,8,24,9,25,203,134,90,""
26,63,0,0,54,67,27,26,21,25,19,20,9,15,11,8,2,5,7,13,11,11,17,37,58,""
27,33,0,1,74,55,37,37,52,11,24,23,20,14,12,24,23,81,108,47,125,110,106,32,55,""
28,32,0,0,84,71,58,29,42,34,25,14,23,11,4,8,11,5,5,11,8,16,41,55,73,""
29,25,0,0,50,45,54,63,47,49,23,13,8,11,16,4,10,11,7,161,23,28,38,38,73,""
30,23,0,0,84,69,53,32,39,46,13,15,13,10,27,11,11,16,9,13,14,17,28,52,66,""
31,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
