dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,56,79,59,61,62,76,101,106,73,75,81,82,76,62,87,83,91,57,45,62,54,47,49,54,""
02,45,78,80,95,84,100,105,92,113,77,75,87,93,94,82,119,78,70,54,71,53,55,78,57,""
03,54,62,69,107,102,125,133,77,111,69,65,72,92,113,111,112,116,87,106,96,72,74,63,71,""
04,62,66,60,66,87,115,112,158,149,109,85,83,79,78,84,117,106,111,75,67,66,55,44,66,""
05,66,59,91,85,74,113,101,106,112,81,54,40,91,75,73,85,102,99,94,84,77,67,62,62,""
06,35,63,51,62,80,64,76,69,81,78,80,85,57,94,95,112,74,73,63,59,43,34,25,34,""
07,28,26,45,54,76,62,60,57,74,85,67,80,65,68,65,65,64,64,69,53,43,48,36,40,""
08,30,51,67,53,54,53,70,59,87,69,66,62,64,70,68,57,102,59,42,64,27,33,20,28,""
09,29,35,41,52,65,128,99,122,98,44,31,28,59,62,61,71,74,39,29,29,25,14,19,20,""
10,23,42,55,63,54,89,101,110,88,88,38,69,0,45,42,86,68,48,49,45,47,44,33,34,""
11,40,49,60,74,80,97,97,87,123,93,63,79,60,86,74,77,72,67,58,33,30,28,30,37,""
12,38,68,58,83,85,120,156,144,148,42,41,60,69,73,100,80,97,84,37,27,35,32,27,35,""
13,30,60,78,153,136,172,196,223,225,193,60,26,30,89,112,143,116,95,46,37,36,43,35,23,""
14,24,65,115,178,193,244,279,258,284,226,106,36,52,73,83,136,84,85,72,32,24,23,23,20,""
15,29,53,78,87,115,134,125,171,164,123,99,83,56,69,83,76,63,61,58,41,31,26,19,27,""
16,20,34,38,47,56,32,44,77,79,79,66,66,60,46,53,75,49,36,37,37,27,26,24,26,""
17,33,31,31,30,44,64,63,89,78,77,54,71,55,74,71,75,59,53,32,21,29,32,35,30,""
18,25,32,45,51,64,53,39,69,61,55,68,65,56,64,61,64,52,65,42,47,28,26,21,22,""
19,26,50,52,51,32,61,61,54,88,46,56,66,89,81,74,62,56,60,39,40,35,35,28,36,""
20,34,29,35,64,58,54,70,75,57,52,52,66,63,50,68,83,74,52,36,40,19,29,11,17,""
21,20,22,54,41,65,49,61,48,52,59,54,55,60,71,72,64,51,41,41,45,30,29,29,16,""
22,32,32,43,45,43,57,73,77,79,44,70,71,71,91,69,61,55,49,56,44,35,56,23,23,""
23,45,26,28,51,47,54,80,98,70,67,66,75,75,64,67,79,60,39,30,29,30,23,24,21,""
24,21,24,17,24,48,64,58,75,42,52,50,55,51,50,67,79,58,60,44,34,30,32,27,33,""
25,29,32,28,36,60,67,60,69,60,62,51,66,78,72,91,73,80,55,44,40,26,26,23,15,""
26,22,32,35,49,28,60,69,47,56,57,53,65,74,68,70,58,68,53,42,32,25,25,22,41,""
27,27,30,50,57,50,48,78,56,70,62,57,59,65,68,55,39,43,79,49,26,18,29,32,29,""
28,24,27,39,40,37,45,52,3,56,46,52,55,49,61,59,68,43,32,42,28,26,56,23,22,""
29,25,29,28,24,46,53,57,63,52,57,43,37,59,68,80,25,30,50,32,33,30,28,22,26,""
30,17,17,13,32,45,54,56,48,81,70,62,59,68,62,57,63,63,42,12,33,31,37,28,30,""
31,30,34,23,39,73,59,69,56,77,67,63,64,62,49,44,52,57,58,43,45,22,29,24,-1,""
