dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,9,17,20,12,18,11,18,7,13,10,7,7,10,10,7,5,4,4,8,7,7,6,7,12,""
02,13,8,14,12,14,11,16,7,10,7,7,5,6,5,2,8,11,4,3,4,12,10,8,8,""
03,8,7,8,14,12,13,5,8,10,8,6,9,11,14,11,15,15,5,8,15,11,17,16,17,""
04,21,17,9,19,13,12,10,15,19,18,21,19,19,8,3,2,4,10,17,9,14,21,19,18,""
05,17,11,15,20,15,13,9,9,24,10,3,8,9,10,11,3,0,0,9,6,6,17,24,13,""
06,14,11,8,14,25,18,13,9,8,11,10,19,18,15,12,1,2,2,2,2,10,15,13,24,""
07,12,6,18,13,21,13,15,16,13,15,13,4,3,11,8,0,0,0,0,0,0,10,6,16,""
08,19,23,16,15,20,19,16,11,10,17,15,16,15,12,10,9,7,9,4,12,9,24,14,17,""
09,19,21,15,25,24,22,17,21,23,29,12,21,10,10,16,7,9,7,8,9,7,10,21,25,""
10,20,15,13,11,7,6,14,26,19,32,22,17,13,12,17,22,14,5,9,10,20,21,34,23,""
11,25,25,23,20,37,29,43,31,28,22,20,39,26,9,19,4,11,8,12,9,27,24,34,47,""
12,35,32,29,20,31,41,48,32,31,24,25,36,37,19,9,2,7,19,10,28,30,40,36,51,""
13,45,54,42,30,45,60,82,49,47,41,29,31,18,18,2,0,3,3,8,17,34,51,42,60,""
14,79,64,46,34,58,79,84,71,30,29,31,22,14,15,10,2,0,2,4,10,11,29,71,81,""
15,69,81,53,35,53,63,47,45,30,28,15,17,11,3,1,1,2,1,1,1,1,4,22,28,""
16,18,28,17,30,21,25,24,12,21,20,27,24,32,20,13,8,5,4,7,3,8,9,6,17,""
17,9,15,11,6,23,27,32,25,30,32,30,19,10,4,5,3,1,10,5,13,13,17,13,17,""
18,21,19,21,23,18,18,15,11,26,15,17,21,19,22,18,14,12,14,9,5,10,16,9,18,""
19,23,14,13,18,17,15,16,12,14,18,19,16,14,11,16,11,7,8,8,11,9,11,15,12,""
20,14,11,18,17,12,21,19,14,11,19,17,27,21,21,13,20,13,8,17,9,16,19,17,19,""
21,20,12,21,34,30,27,19,23,31,31,34,34,27,25,17,17,13,17,11,12,10,13,15,27,""
22,16,17,16,18,20,16,20,15,22,21,20,16,12,18,19,10,18,4,13,10,15,16,18,20,""
23,14,22,17,21,18,24,23,17,24,15,23,19,20,22,25,10,8,11,17,13,11,8,24,21,""
24,9,14,17,18,13,13,24,31,21,17,30,20,20,20,8,11,13,11,13,10,8,15,13,12,""
25,16,17,14,15,16,20,21,16,20,21,19,-1,-1,-1,-1,6,9,11,13,11,20,10,15,22,""
26,26,9,19,20,25,18,28,21,17,26,25,28,23,27,18,14,16,10,10,14,17,15,15,14,""
27,25,16,21,32,31,19,18,14,27,41,21,23,23,18,24,7,8,10,12,6,21,17,21,22,""
28,21,31,18,24,21,19,25,25,41,31,33,27,25,16,26,21,10,8,10,7,10,18,18,23,""
29,15,13,17,28,19,27,14,12,29,25,18,19,28,18,9,19,11,7,11,17,9,10,16,16,""
30,16,12,26,16,18,27,27,22,23,17,29,27,26,29,22,16,13,15,10,7,13,24,19,12,""
31,13,9,17,27,13,22,20,19,30,16,24,17,11,18,14,14,8,10,9,10,11,13,9,15,""
[E]fjf,"pkhIndh`e'jfd"
