dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,65,67,69,73,76,82,75,61,46,46,30,35,32,24,35,25,27,25,30,30,39,53,38,50,""
02,59,53,80,76,77,67,61,53,36,49,33,38,29,36,31,25,35,25,22,38,46,55,53,44,""
03,72,62,73,64,56,67,67,49,30,54,40,43,38,31,28,25,28,19,18,38,40,40,51,48,""
04,53,59,60,59,64,68,74,56,47,34,23,48,31,35,26,38,28,29,27,36,40,40,45,54,""
05,52,69,53,74,86,74,56,54,55,45,40,43,32,36,22,15,26,19,22,41,38,41,55,37,""
06,46,56,61,79,70,73,69,72,57,57,41,-1,37,33,36,25,15,-1,37,30,32,47,51,62,""
07,58,56,63,67,66,70,59,52,45,39,40,35,24,41,26,22,25,24,29,22,35,37,37,62,""
08,58,53,69,67,74,70,68,37,47,54,34,42,46,40,29,28,31,22,31,29,40,36,56,46,""
09,69,65,70,64,73,65,64,38,35,43,42,39,40,34,40,24,30,23,23,26,40,46,63,54,""
10,81,71,58,78,76,64,64,48,38,39,29,34,44,37,23,25,20,20,32,34,45,55,53,58,""
11,60,44,51,75,65,77,79,51,57,40,40,47,33,35,23,30,24,17,20,31,49,66,63,84,""
12,95,75,63,76,100,102,97,75,86,52,-1,30,31,34,31,25,20,20,29,46,50,83,83,126,""
13,135,110,84,118,131,135,150,112,81,53,49,30,34,32,17,24,21,34,35,77,81,142,150,139,""
14,218,116,108,146,180,159,137,128,82,60,44,33,27,46,22,34,30,37,53,68,66,94,119,128,""
15,148,120,119,132,118,114,102,77,65,45,52,40,35,39,30,40,20,22,24,23,40,41,50,58,""
16,73,62,70,63,84,85,80,67,46,59,53,44,36,36,31,22,26,22,25,35,36,41,38,45,""
17,64,64,67,70,77,84,62,53,36,44,36,33,30,28,25,23,21,16,19,20,26,21,30,47,""
18,72,52,58,55,62,70,64,47,50,42,47,39,45,30,25,21,24,18,20,18,22,37,35,38,""
19,46,53,56,67,62,63,40,57,46,33,34,23,31,27,23,19,18,20,18,29,30,40,30,42,""
20,48,49,53,69,74,86,54,58,58,56,49,41,37,24,33,33,30,27,32,36,46,48,51,43,""
21,51,67,79,87,79,74,81,68,47,49,62,49,44,38,35,29,35,24,29,32,43,46,49,62,""
22,55,72,74,99,78,55,75,69,46,50,39,42,43,44,30,35,24,21,19,36,32,38,33,63,""
23,67,79,81,96,71,95,75,63,55,45,40,30,38,37,25,23,21,18,24,16,22,28,19,39,""
24,42,51,55,55,73,48,51,58,45,49,38,39,34,34,25,22,14,21,16,20,33,30,38,31,""
25,39,49,65,69,71,68,45,50,52,38,51,29,24,23,23,14,23,17,18,29,25,24,25,29,""
26,32,43,61,56,58,55,51,40,45,38,32,29,36,24,25,14,15,14,17,16,18,26,30,40,""
27,55,51,52,69,54,53,41,43,44,25,44,38,32,42,28,24,34,24,23,28,19,25,43,29,""
28,54,53,60,75,70,47,53,51,52,22,34,34,33,24,23,21,14,-1,19,24,24,28,23,36,""
29,44,55,62,56,76,81,56,65,54,24,29,31,30,39,24,24,13,14,23,26,28,33,38,21,""
30,33,47,61,55,66,66,56,44,46,26,33,26,36,27,42,34,30,20,16,18,21,26,44,41,""
31,39,69,55,67,66,70,52,34,43,34,36,40,38,34,22,19,16,20,16,18,25,34,39,53,""
