dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,18,24,28,38,36,33,27,14,19,22,17,28,16,14,21,11,17,11,22,17,16,20,14,21,""
02,20,27,24,25,37,19,22,19,17,9,12,24,24,15,11,15,14,21,15,24,22,23,17,11,""
03,17,27,43,39,37,42,29,20,29,33,30,23,21,14,13,13,14,14,16,16,20,19,12,16,""
04,15,22,31,44,33,30,21,28,23,37,20,25,18,29,21,13,15,12,19,26,21,20,16,21,""
05,26,28,31,24,36,36,25,24,21,15,15,17,17,17,14,16,10,9,11,14,18,13,17,25,""
06,17,19,35,29,43,24,18,34,19,16,21,21,19,14,12,12,17,6,25,20,23,17,20,19,""
07,21,29,33,27,36,28,22,18,12,11,21,21,23,10,24,18,19,12,12,17,35,10,23,30,""
08,18,26,29,42,23,30,23,28,29,26,25,18,18,13,15,14,11,16,17,20,14,27,28,20,""
09,21,22,36,35,61,51,27,31,17,28,23,24,27,24,15,13,9,14,15,15,26,16,12,27,""
10,18,28,30,44,45,44,33,31,39,32,20,17,29,17,15,12,13,14,35,31,34,39,26,22,""
11,18,22,46,39,45,54,44,26,31,33,42,15,23,27,11,19,15,15,17,33,35,46,42,30,""
12,16,32,41,59,60,56,53,40,32,29,24,27,21,16,16,17,13,23,25,50,61,64,79,57,""
13,26,41,51,80,83,103,101,88,70,66,44,43,39,35,19,17,20,22,40,51,70,103,91,94,""
14,39,24,100,126,116,122,145,119,95,87,56,37,26,19,22,11,27,31,63,85,107,134,164,122,""
15,59,51,95,105,96,101,98,59,53,45,36,27,17,16,19,12,16,12,21,15,15,33,22,18,""
16,14,27,34,32,24,25,24,21,28,18,23,19,33,12,17,9,16,13,12,24,17,17,11,14,""
17,21,12,27,22,23,28,18,19,14,10,20,17,17,19,13,12,10,14,14,19,18,16,11,12,""
18,12,19,24,31,27,28,21,20,22,22,19,20,17,7,9,8,10,12,16,15,15,10,15,11,""
19,14,14,25,13,21,13,11,19,15,20,25,27,22,17,12,8,10,7,8,17,11,5,16,17,""
20,20,16,15,28,31,32,27,10,11,18,22,15,23,12,17,16,12,10,15,9,19,17,14,10,""
21,21,25,27,31,31,29,22,33,31,14,17,26,35,21,12,14,14,6,10,13,16,16,17,14,""
22,22,20,27,27,17,28,16,31,22,20,28,33,28,14,22,11,14,11,7,20,21,11,14,26,""
23,15,15,27,42,33,34,24,30,22,25,28,21,23,24,13,16,8,7,8,13,14,19,15,16,""
24,17,14,30,15,25,11,20,10,12,15,24,20,19,24,18,12,8,10,22,20,14,18,17,16,""
25,13,23,28,34,20,27,24,16,23,19,34,18,24,19,16,8,8,8,11,10,10,9,14,14,""
26,15,18,19,25,16,19,13,11,15,17,15,19,16,14,6,7,11,13,13,10,30,11,17,14,""
27,20,20,29,27,26,30,14,16,17,12,25,41,31,23,12,10,12,12,12,14,21,22,17,9,""
28,21,22,29,31,32,25,19,17,27,21,24,26,21,18,13,21,10,17,16,13,14,14,16,14,""
29,16,19,34,17,29,25,17,26,23,21,23,26,22,14,15,8,14,12,11,15,15,14,15,13,""
30,14,13,19,23,21,18,19,11,14,11,19,18,12,23,11,6,9,11,10,12,24,12,14,19,""
31,19,17,22,37,35,23,20,22,20,20,18,27,20,17,15,12,6,10,22,10,24,12,15,-1,""
