dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,14,14,5,5,13,9,5,7,10,3,6,10,6,8,4,8,1,10,12,9,15,24,10,10,""
02,15,18,11,23,30,32,10,7,10,10,14,20,4,4,5,5,4,2,9,13,29,19,21,28,""
03,20,31,15,26,17,37,15,11,12,13,6,17,6,9,9,3,3,2,8,13,14,18,17,15,""
04,13,7,7,12,14,11,5,5,7,8,14,12,5,3,4,10,3,5,7,9,13,16,16,9,""
05,14,11,12,27,25,19,12,8,13,8,4,5,3,8,4,7,11,3,12,16,11,12,13,17,""
06,15,20,14,34,32,15,19,20,13,17,9,5,5,5,2,9,4,2,13,21,16,17,15,12,""
07,15,15,10,17,26,15,13,13,4,9,8,5,5,2,4,4,0,4,7,7,8,9,9,9,""
08,16,9,14,8,18,15,9,8,15,8,9,2,1,1,6,2,3,2,6,11,6,3,9,10,""
09,7,19,24,9,14,10,8,8,5,11,6,5,2,2,3,2,3,8,3,7,6,7,2,9,""
10,19,11,13,13,19,14,11,15,6,9,1,2,10,2,3,1,2,3,4,10,4,11,10,8,""
11,4,7,4,8,5,8,4,4,6,3,1,3,0,0,0,0,1,4,6,7,11,17,6,7,""
12,6,17,14,12,20,19,14,14,16,8,7,15,8,1,2,4,4,11,16,27,37,39,33,19,""
13,18,19,12,11,14,18,6,10,10,12,6,5,1,1,2,4,8,11,18,40,34,50,22,23,""
14,12,25,18,29,36,37,24,33,24,25,16,9,11,3,4,5,7,12,35,36,22,19,26,26,""
15,16,26,12,18,13,9,4,9,5,7,6,3,7,6,11,2,4,6,10,12,3,7,5,5,""
16,2,8,9,5,13,7,7,1,2,6,5,5,9,2,4,4,2,4,11,8,14,12,19,9,""
17,9,24,17,17,14,24,13,24,11,2,12,5,5,2,1,1,3,4,4,9,16,9,8,9,""
18,14,18,23,11,27,16,11,8,8,10,12,14,5,6,5,4,2,5,9,7,7,15,14,16,""
19,19,28,21,23,29,20,14,14,9,8,8,13,6,2,1,5,4,4,9,7,11,11,14,13,""
20,22,33,18,23,23,26,10,9,12,13,16,14,5,5,3,7,6,9,8,7,10,4,11,13,""
21,15,32,24,24,19,17,11,7,11,7,9,11,5,7,8,4,6,6,11,9,3,5,6,11,""
22,22,8,3,4,6,12,13,7,9,11,13,9,7,20,5,6,4,7,7,7,6,8,12,16,""
23,24,29,20,15,26,29,9,8,11,6,6,10,6,4,7,10,3,9,7,3,4,5,12,9,""
24,21,25,23,14,23,24,24,10,11,15,12,10,6,4,1,8,5,2,1,5,8,10,12,14,""
25,17,29,19,30,28,38,23,20,8,13,13,7,2,6,5,8,7,14,8,7,15,20,14,19,""
26,16,21,17,20,26,19,21,12,13,12,6,8,8,5,3,5,2,1,5,4,4,6,13,12,""
27,21,19,15,17,18,26,8,13,5,12,3,2,10,4,3,1,5,0,3,2,7,11,12,12,""
28,20,13,23,16,14,18,3,4,4,8,5,3,4,2,5,2,2,1,3,3,2,4,2,7,""
29,12,21,11,14,13,11,6,6,3,10,14,7,2,3,2,3,1,0,2,3,6,4,2,6,""
30,7,19,6,3,7,11,5,1,2,5,4,0,0,4,4,3,3,0,1,2,1,3,2,5,""
31,7,8,10,10,7,11,7,5,8,10,2,5,6,3,3,0,2,0,1,2,3,9,8,5,""
