dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,24,32,21,20,3,3,6,3,3,7,15,15,12,19,29,30,18,19,31,22,37,29,27,32,""
02,15,14,16,19,13,10,11,7,1,11,11,10,20,19,23,23,23,23,34,32,39,28,29,21,""
03,24,18,19,29,13,12,9,4,7,8,8,12,14,22,27,19,10,15,30,26,22,37,33,32,""
04,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,20,23,25,26,17,23,24,35,28,41,32,21,""
05,15,19,17,21,6,6,6,7,7,7,10,21,23,26,40,19,35,23,33,27,22,20,45,27,""
06,27,20,9,11,16,16,8,4,8,12,8,15,13,25,28,19,21,26,36,26,28,25,29,31,""
07,26,17,18,24,16,9,5,7,4,6,5,8,23,19,25,29,20,25,34,18,30,33,20,46,""
08,33,31,20,20,12,10,7,3,4,5,5,6,18,17,18,32,20,20,24,30,30,34,29,40,""
09,27,18,17,19,11,7,7,3,8,9,12,6,12,21,41,45,26,30,28,33,28,28,43,37,""
10,28,33,33,21,13,13,9,6,6,10,18,21,24,42,38,36,20,28,22,31,26,30,30,18,""
11,14,9,6,9,6,5,4,1,6,10,12,10,35,41,61,55,22,24,25,29,35,26,37,33,""
12,31,30,28,19,15,12,5,3,5,16,22,22,38,46,63,78,33,34,24,32,50,52,40,54,""
13,28,22,23,26,10,12,8,9,6,9,26,32,51,72,146,154,57,35,33,43,55,55,57,44,""
14,41,19,25,13,19,12,5,7,11,25,34,51,74,102,135,164,72,32,37,35,46,57,65,51,""
15,34,18,16,26,5,8,6,7,7,7,14,15,36,29,54,49,21,24,26,24,25,28,29,25,""
16,27,9,18,12,17,3,6,7,7,6,9,17,17,25,18,25,23,16,18,28,22,37,38,43,""
17,23,35,22,19,16,10,5,-1,-1,-1,3,12,18,17,23,22,18,26,21,20,26,21,28,26,""
18,14,8,3,11,6,2,6,4,4,5,5,4,13,19,21,24,18,16,24,25,29,22,27,38,""
19,27,18,8,13,12,5,4,4,3,4,7,5,8,20,20,20,13,20,20,27,26,37,40,22,""
20,23,10,10,14,7,6,8,7,6,6,10,11,13,23,21,19,27,28,33,33,27,35,29,35,""
21,23,24,26,10,13,4,6,8,6,10,3,9,19,12,23,27,27,22,28,24,28,32,35,39,""
22,35,28,23,21,-1,-1,-1,-1,-1,-1,13,15,18,22,27,24,16,20,30,22,25,30,26,31,""
23,25,23,10,-1,11,14,13,9,5,6,10,7,11,17,22,22,18,25,22,28,29,26,23,39,""
24,28,17,31,20,15,16,6,4,1,10,7,9,13,21,13,13,19,26,17,27,31,23,39,34,""
25,36,16,18,17,15,8,5,2,-1,-1,-1,9,11,17,16,11,16,26,15,39,35,36,28,28,""
26,25,15,14,15,12,9,9,11,4,12,10,8,5,15,24,18,18,22,33,28,29,39,30,24,""
27,20,19,18,7,3,3,1,3,2,1,5,3,9,18,21,16,15,25,17,20,17,20,35,34,""
28,20,17,3,4,7,6,7,4,1,2,3,9,15,17,24,18,15,23,25,28,23,19,31,34,""
29,24,20,5,6,3,4,3,3,4,7,9,3,10,18,9,19,19,22,26,25,30,29,35,27,""
30,35,21,10,6,11,9,6,2,2,8,7,9,7,18,17,24,19,16,16,15,-1,17,22,28,""
31,20,15,21,13,17,12,13,36,26,19,42,99,104,21,20,29,22,46,34,39,32,62,34,-1,""
[E]z,"n`df}f'a{fIndh`e'jfd"
