dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,6,9,7,12,13,15,14,23,16,30,25,20,30,27,27,24,21,24,21,20,18,7,15,10,""
02,14,10,6,23,20,15,16,25,22,32,31,25,33,27,22,23,20,15,16,27,16,14,6,9,""
03,13,11,12,15,12,16,23,16,19,18,19,29,20,13,12,14,12,21,10,12,18,18,11,6,""
04,7,13,13,9,15,18,12,14,24,24,28,25,27,21,38,22,22,21,15,16,9,14,6,10,""
05,9,11,9,8,14,18,20,17,22,25,24,22,29,15,32,23,20,26,22,15,23,9,16,9,""
06,13,11,13,12,11,21,23,24,21,30,31,25,24,20,21,20,24,21,3,0,0,0,0,21,""
07,13,11,9,7,18,12,21,18,21,22,21,19,16,20,23,21,23,16,10,14,13,7,15,13,""
08,5,0,7,12,8,23,19,15,20,18,21,23,36,15,20,17,18,21,16,21,15,9,8,7,""
09,5,11,17,8,14,11,18,22,26,29,38,37,27,8,0,0,0,17,20,16,10,18,18,6,""
10,5,-1,-1,-1,-1,0,0,0,5,28,43,33,36,34,29,18,19,20,22,16,21,2,1,9,""
11,0,0,1,5,1,25,30,33,17,9,18,17,29,31,26,42,23,21,16,20,14,16,1,6,""
12,8,16,13,15,20,29,31,18,31,38,28,32,33,39,30,30,18,14,14,8,9,12,12,11,""
13,29,31,25,22,36,23,20,21,35,59,52,56,56,47,53,47,24,27,19,19,21,20,10,15,""
14,32,48,60,29,47,30,33,29,70,99,77,89,100,90,83,60,35,25,22,15,13,9,8,17,""
15,29,33,36,29,32,35,30,22,36,40,31,31,35,32,29,30,16,13,17,21,17,27,7,5,""
16,42,9,9,8,15,14,12,11,18,22,27,31,22,16,28,23,15,21,21,18,12,10,9,8,""
17,6,8,10,7,11,13,9,16,19,24,21,16,19,15,15,21,13,18,9,5,8,9,11,4,""
18,8,7,5,6,6,6,13,13,12,12,15,14,17,17,15,16,22,12,23,7,10,11,8,3,""
19,7,5,3,3,6,8,6,5,8,12,11,14,17,20,22,17,18,5,4,8,8,7,7,5,""
20,6,3,3,11,10,3,7,13,10,11,13,14,13,12,15,19,11,9,7,4,6,7,7,5,""
21,2,5,5,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,9,19,""
22,15,8,25,11,11,13,5,6,8,6,12,15,12,12,10,14,13,14,10,16,10,19,6,4,""
23,12,3,5,8,10,12,-1,-1,-1,-1,12,14,20,16,16,14,18,21,9,16,6,10,5,4,""
24,4,5,5,4,9,3,5,7,10,7,11,16,12,15,15,11,14,14,13,10,7,11,14,7,""
25,4,10,5,12,12,10,21,19,25,22,32,30,30,33,30,26,28,29,18,15,9,13,17,10,""
26,19,13,2,11,24,18,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,""
27,4,6,11,23,14,20,22,25,26,30,15,22,26,33,23,23,22,22,18,24,16,16,12,12,""
28,11,6,12,12,15,15,22,19,28,24,22,25,23,26,26,30,29,23,25,23,24,18,10,14,""
29,23,6,15,12,12,26,20,20,18,24,29,30,22,34,33,31,22,34,20,20,21,17,14,11,""
30,13,7,9,23,13,19,17,26,31,30,29,40,36,26,34,35,33,36,28,28,24,16,18,9,""
31,16,10,8,9,9,9,13,24,25,15,23,25,21,20,21,19,33,38,35,10,28,15,12,13,""
