dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
01,052,043,037,057,043,051,044,045,057,068,067,060,044,044,048,044,036,029,028,031,030,042,054,040
02,058,046,044,058,052,051,047,059,053,047,056,055,047,049,034,033,029,034,032,037,035,038,035,050
03,049,038,044,051,051,049,045,046,059,058,070,060,072,043,038,038,052,047,049,046,044,043,058,056
04,046,059,046,051,047,050,038,042,059,064,062,049,053,053,049,045,028,040,045,047,066,051,064,070
05,066,072,066,070,081,092,074,065,073,055,067,065,053,053,041,039,036,034,053,037,046,050,067,048
06,069,058,066,064,086,070,060,072,060,075,061,070,039,046,061,029,045,047,042,052,046,052,053,062
07,058,058,067,079,077,068,086,070,063,070,070,064,060,051,037,041,024,039,035,044,035,060,062,060
08,062,079,067,062,064,059,074,062,065,065,069,066,060,055,039,043,042,044,041,052,065,068,064,083
09,065,082,054,061,076,082,069,067,064,063,050,051,037,038,030,039,044,031,048,045,045,064,062,082
10,086,063,054,080,080,093,086,097,091,077,066,091,030,048,052,033,032,043,069,066,062,065,082,071
11,070,083,070,080,113,119,104,102,070,062,052,060,073,053,050,038,052,032,064,072,061,100,094,091
12,082,084,089,097,099,124,114,111,085,064,088,072,061,047,046,046,041,046,065,077,092,103,117,122
13,124,100,089,131,130,171,149,125,121,081,068,057,066,061,048,048,047,056,090,112,120,128,159,169
14,172,156,125,117,154,213,199,175,099,105,067,065,051,052,046,047,055,083,116,122,143,174,227,201
15,185,182,166,147,163,145,117,090,092,070,074,050,047,045,039,035,037,039,058,052,046,043,073,065
16,072,051,055,074,059,065,075,073,069,072,069,056,047,041,050,030,033,032,027,032,038,045,040,045
17,037,057,049,052,066,057,051,051,056,047,052,053,065,047,039,039,028,040,039,051,052,041,057,064
18,060,065,057,072,058,074,072,062,074,086,074,056,059,045,046,044,032,036,038,038,041,042,035,034
19,046,050,045,046,066,051,064,063,062,062,055,068,053,055,043,034,034,038,034,042,041,047,050,049
20,066,072,062,061,070,063,051,057,063,072,059,045,053,045,038,034,026,034,041,040,042,048,048,041
21,060,070,065,063,062,081,060,070,070,073,066,054,061,039,037,052,033,035,032,039,035,047,034,052
22,062,063,070,061,062,070,076,076,060,055,058,054,068,045,033,037,035,026,029,043,036,045,048,057
23,047,057,068,064,073,052,084,078,066,085,064,066,045,042,043,023,035,038,032,049,039,044,049,048
24,050,053,057,064,063,079,079,055,075,073,056,056,051,044,033,034,023,033,026,035,052,037,052,049
25,058,060,056,065,072,068,073,061,063,074,058,056,043,051,037,035,027,032,036,032,040,040,046,040
26,041,056,048,080,071,077,065,074,058,068,059,054,042,058,035,038,035,038,032,047,052,043,059,070
27,060,064,062,048,067,065,068,072,075,061,059,063,055,041,050,034,030,032,040,039,029,043,054,041
28,055,049,061,062,063,070,075,055,053,055,068,062,050,044,049,000,029,030,029,036,051,038,051,051
29,067,048,046,056,046,065,061,072,065,063,073,067,058,048,037,030,040,033,041,031,041,048,047,052
30,050,045,056,058,052,050,050,056,058,052,049,056,057,054,047,032,029,037,033,026,032,043,044,039
31,047,046,053,060,064,059,066,061,052,066,058,051,046,041,043,027,042,040,036,026,033,034,020,-1,-1
