dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,19,25,28,14,15,16,23,39,34,17,15,12,11,10,10,18,11,8,18,12,11,10,14,15,""
02,23,22,10,6,22,10,22,12,15,15,10,14,14,13,15,14,12,12,9,12,10,10,14,18,""
03,18,14,12,12,14,11,14,19,20,23,11,10,14,21,17,15,14,10,14,22,11,-1,-1,-1,""
04,4,9,10,12,11,15,16,13,14,14,14,14,17,15,10,17,21,15,15,9,15,25,16,8,""
05,10,11,19,5,8,9,17,15,13,14,12,13,20,16,10,17,10,12,13,9,12,16,13,13,""
06,14,11,4,15,14,9,15,17,16,11,11,29,13,15,14,18,10,18,13,10,5,11,7,5,""
07,20,8,14,4,14,6,14,11,11,8,16,10,12,19,10,15,11,21,14,10,10,11,30,10,""
08,13,15,26,14,8,12,10,17,18,16,10,12,15,17,14,6,10,5,9,13,8,11,7,10,""
09,13,19,14,15,11,5,7,24,24,23,12,21,13,11,7,14,11,20,8,14,11,13,7,13,""
10,17,10,10,15,12,19,22,12,14,13,13,10,21,13,14,15,18,12,14,7,10,10,6,22,""
11,18,12,14,12,7,18,19,10,25,18,7,11,10,12,17,13,15,10,7,9,7,12,13,12,""
12,10,7,14,38,9,21,22,27,41,26,16,9,14,17,20,14,13,14,23,14,14,13,20,17,""
13,13,12,17,11,20,19,26,37,54,38,10,12,10,18,12,22,29,11,12,9,16,20,12,10,""
14,20,9,12,20,27,15,29,52,90,57,17,14,20,13,17,23,19,19,8,9,12,10,16,18,""
15,7,13,20,36,25,13,22,30,50,18,14,16,11,21,16,20,8,11,13,10,11,10,13,10,""
16,9,9,12,8,9,12,14,15,17,17,13,10,3,7,18,13,27,19,17,8,13,16,14,23,""
17,19,14,27,28,17,12,26,15,9,16,13,6,16,12,20,24,12,20,14,14,13,31,13,12,""
18,20,10,8,16,11,10,20,18,17,22,10,13,17,8,22,15,14,17,7,16,9,8,18,18,""
19,16,10,11,15,16,14,18,23,13,17,11,9,6,22,14,10,10,17,10,16,12,17,12,22,""
20,6,8,11,11,16,10,15,14,11,15,10,14,19,48,13,17,9,22,9,9,6,15,13,10,""
21,10,8,33,25,43,10,14,12,10,11,7,11,14,6,10,14,11,12,15,10,15,19,8,13,""
22,5,20,14,16,9,15,12,17,11,9,11,9,10,12,10,17,16,16,11,12,11,16,8,10,""
23,11,14,20,23,14,30,14,16,16,9,20,11,9,8,9,7,18,21,13,12,13,14,15,11,""
24,14,13,23,11,9,16,17,27,16,9,11,7,9,12,13,13,13,15,10,13,9,6,18,21,""
25,9,8,11,9,30,17,9,20,9,12,8,15,7,16,20,9,9,6,12,13,10,18,14,23,""
26,11,30,12,29,8,24,12,29,12,9,6,15,11,22,17,20,11,16,21,14,8,10,11,22,""
27,13,11,11,15,6,14,18,22,9,9,9,18,14,12,21,13,7,18,11,12,12,15,12,21,""
28,16,9,8,11,13,10,22,18,11,19,17,6,12,25,13,9,16,9,8,9,12,19,10,14,""
29,8,18,6,11,10,9,8,14,12,19,11,6,13,15,12,12,15,15,14,11,8,10,15,6,""
30,13,13,11,9,10,10,20,21,15,25,14,24,24,20,17,12,14,6,10,14,12,17,10,9,""
31,12,9,5,17,16,9,27,19,11,14,16,17,39,22,13,15,8,20,12,11,14,15,10,-1,""
