dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,46,39,45,28,40,48,39,56,90,76,93,85,88,83,84,91,81,77,90,84,63,54,45,38,""
02,51,32,49,37,36,45,34,60,102,129,123,126,117,102,79,101,94,101,72,61,48,46,50,28,""
03,46,40,54,47,49,61,62,84,84,103,125,118,108,100,86,104,98,103,77,73,55,61,39,43,""
04,54,37,37,54,60,68,83,109,119,114,147,119,113,103,89,101,94,102,86,70,57,47,46,53,""
05,36,46,46,53,46,46,48,65,96,96,119,94,94,107,88,93,84,92,68,74,57,48,40,32,""
06,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,67,75,63,43,42,41,""
07,48,43,40,43,43,36,47,61,71,118,118,120,107,113,110,93,82,69,82,62,44,56,50,48,""
08,50,47,42,52,60,46,57,86,102,103,123,123,118,91,119,104,93,72,78,70,58,46,48,46,""
09,44,53,55,43,48,56,65,67,-1,-1,-1,-1,109,88,89,89,82,77,69,41,32,40,-1,34,""
10,44,36,45,32,30,45,59,53,76,121,162,141,132,101,113,128,95,73,75,61,65,37,32,44,""
11,47,53,54,48,59,44,47,71,105,162,193,159,139,112,77,96,69,72,55,38,50,43,43,43,""
12,54,64,50,74,62,71,68,57,94,207,228,246,170,162,102,83,92,74,61,51,57,34,46,66,""
13,80,96,92,76,70,96,65,90,151,266,289,270,219,157,94,77,71,46,59,51,54,53,49,59,""
14,76,121,161,174,187,193,209,186,293,319,249,-1,260,201,199,125,71,88,75,73,60,49,42,75,""
15,123,126,133,146,107,113,104,119,179,225,191,176,152,106,115,109,95,89,88,73,51,60,57,59,""
16,45,43,44,42,57,63,57,69,91,111,107,105,105,114,105,90,81,71,79,57,43,46,33,33,""
17,43,40,53,45,36,55,45,58,70,90,128,103,99,92,86,83,97,75,58,56,42,38,50,42,""
18,32,42,29,43,36,45,69,59,95,101,107,89,66,76,91,89,92,68,56,46,27,44,33,32,""
19,26,32,29,27,31,33,21,33,42,58,59,78,61,51,48,49,48,42,35,35,41,18,21,16,""
20,10,9,12,25,15,28,30,21,40,42,46,25,44,31,39,42,33,27,51,33,26,38,24,21,""
21,25,19,28,33,19,30,24,39,46,48,58,45,63,62,53,65,40,61,45,48,39,30,27,27,""
22,22,23,26,30,24,33,46,28,54,75,77,84,90,94,106,68,82,75,66,67,52,35,42,38,""
23,27,38,43,35,36,33,45,54,63,80,100,81,79,74,77,72,59,38,0,0,0,0,0,0,""
24,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,""
25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,""
26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,44,17,0,1,0,0,0,0,1,""
27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,78,83,95,63,63,49,49,49,33,44,""
28,36,26,31,33,43,28,23,30,29,36,22,29,12,21,22,11,12,13,12,9,11,6,7,8,""
29,6,5,8,10,3,11,35,48,55,59,56,47,58,38,43,54,60,55,46,54,37,23,18,27,""
30,29,23,22,29,31,32,49,37,63,73,100,72,75,66,64,90,136,10,55,50,31,46,24,27,""
31,24,20,24,32,23,38,39,28,14,16,52,71,90,67,63,66,91,79,71,51,46,42,33,35,""
