apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,1,0,1,0,0,1,1,1,1,2,2,2,0,0,0,0,0,0,0,6,8,10,9,0,""
02,2,6,0,0,0,1,2,0,1,29,18,29,0,0,8,4,0,0,0,0,0,0,0,0,""
03,1,1,0,0,3,5,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
04,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,""
05,1,2,0,1,0,1,3,0,1,1,2,0,0,0,0,1,0,0,0,0,0,1,1,2,""
06,2,0,2,0,0,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,0,""
07,1,0,0,0,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
10,-1,-1,-1,-1,-1,-1,-1,-1,1,17,2,7,2,0,0,1,1,2,4,0,0,0,0,0,""
11,1,0,4,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,""
12,0,1,0,0,0,1,2,1,4,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,""
13,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,""
14,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,2,1,0,0,0,0,0,0,0,""
15,0,4,8,1,1,0,0,0,0,0,5,1,0,0,0,0,0,7,32,24,0,7,0,1,""
16,0,0,0,0,0,0,0,0,0,15,18,0,5,0,0,0,4,0,5,9,0,1,0,0,""
17,1,0,2,0,0,1,0,3,0,1,4,3,19,0,0,0,0,0,0,0,0,0,-1,-1,""
18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
19,-1,-1,-1,-1,-1,-1,-1,1,1,3,2,0,3,2,1,2,3,1,0,1,0,0,0,0,""
20,1,0,0,0,0,0,2,0,1,0,0,0,1,0,3,0,2,0,4,1,0,0,0,0,""
21,1,1,2,0,0,2,0,1,3,0,4,0,0,4,1,1,1,0,0,0,0,0,1,0,""
22,1,1,1,0,0,0,0,0,0,0,6,7,14,9,8,19,34,14,10,4,17,3,7,11,""
23,0,4,2,2,0,1,0,0,1,0,3,9,12,6,14,1,5,3,5,1,0,0,0,1,""
24,0,0,6,0,1,0,3,1,0,0,2,7,4,3,1,2,0,0,1,0,0,0,0,0,""
25,0,1,0,0,1,2,2,0,2,8,0,0,7,1,3,3,0,0,4,0,0,0,0,0,""
26,1,0,0,1,0,0,0,1,0,0,0,0,0,0,12,5,2,0,2,0,0,0,0,0,""
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,""
28,0,0,0,0,0,0,3,2,0,4,1,3,6,5,5,4,4,0,5,0,0,0,0,0,""
29,0,0,2,0,2,0,0,0,0,0,0,2,0,8,18,8,8,17,25,0,0,0,0,0,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
