apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,198,218,236,255,223,204,183,220,206,185,159,129,128,131,108,218,521,594,642,597,668,577,302,178,""
02,190,221,228,228,214,172,193,165,163,148,133,128,148,156,124,124,154,90,79,74,105,132,156,152,""
03,196,231,238,222,218,166,157,181,177,143,138,262,160,179,138,88,82,76,90,79,114,135,161,223,""
04,198,219,236,269,229,184,181,202,210,183,170,136,150,142,112,125,98,81,82,95,119,119,173,185,""
05,204,267,308,272,246,220,211,220,206,189,155,177,120,149,137,92,76,69,71,91,105,165,203,228,""
06,288,313,288,317,244,184,181,213,226,185,155,145,133,146,146,98,47,-1,-1,-1,-1,-1,-1,0,""
07,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,63,79,78,126,139,150,179,""
08,183,183,224,267,201,178,166,187,189,157,134,128,135,131,112,100,97,82,70,70,101,113,136,158,""
09,197,201,226,212,182,158,187,177,197,146,124,120,123,116,108,109,87,84,77,90,116,157,185,196,""
10,201,250,238,246,169,155,188,182,167,133,124,136,156,145,123,104,82,85,78,97,109,144,169,200,""
11,201,227,235,230,197,150,183,183,171,173,125,142,114,132,117,92,94,85,261,104,103,142,169,187,""
12,212,223,245,247,225,198,166,170,220,167,123,130,143,139,131,124,92,76,51,95,121,143,150,177,""
13,186,221,232,222,200,159,177,223,247,180,135,153,139,128,119,101,79,72,79,84,102,121,157,188,""
14,199,225,250,239,183,175,163,186,181,149,133,145,142,143,115,115,106,76,78,91,78,143,153,203,""
15,193,223,219,200,185,152,186,215,222,232,148,176,151,157,143,112,94,109,104,140,167,132,155,214,""
16,241,249,269,218,193,191,211,227,203,178,112,144,153,160,135,111,94,92,87,94,149,151,180,211,""
17,223,235,285,266,230,204,216,252,223,140,161,158,168,151,136,123,108,80,88,102,142,157,184,238,""
18,246,223,244,231,194,203,199,235,181,146,156,136,145,134,152,116,82,106,70,87,82,143,149,175,""
19,186,225,223,221,185,193,207,208,197,150,156,178,144,146,209,196,104,99,86,102,125,128,146,152,""
20,199,213,209,194,202,170,190,221,216,144,173,257,194,158,150,112,100,90,77,109,132,150,115,146,""
21,183,200,200,240,201,212,209,197,210,167,207,159,173,165,147,122,108,83,200,117,136,158,157,149,""
22,187,214,197,206,217,242,256,259,201,158,150,143,180,171,156,126,111,79,91,105,138,147,197,180,""
23,190,225,227,201,186,191,212,257,198,174,448,139,126,144,153,150,133,100,120,128,326,633,195,199,""
24,205,235,204,179,174,192,260,289,215,154,150,166,166,167,146,97,83,85,72,86,101,123,130,157,""
25,199,256,210,197,216,195,255,282,268,228,163,123,143,186,176,130,131,93,112,133,120,149,166,191,""
26,196,193,225,228,260,246,233,295,245,245,230,324,379,421,479,479,294,237,65,183,67,103,84,107,""
27,105,131,155,121,144,117,149,170,162,135,8,-1,-1,1,2,1,2,46,37,72,73,89,100,86,""
28,116,154,124,138,126,127,158,185,127,108,73,84,92,109,101,89,77,66,51,54,82,88,110,124,""
29,129,112,100,129,130,157,149,173,154,190,81,83,74,80,83,74,55,56,41,37,51,-1,-1,0,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
