apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,80,130,225,61,96,137,164,82,107,111,105,99,109,101,93,82,117,93,116,113,113,85,97,34,""
02,114,4,11,25,50,39,96,80,85,90,59,56,53,58,48,47,31,-1,-1,-1,-1,-1,-1,0,""
03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,36,46,48,71,77,153,177,155,137,""
05,68,75,89,118,202,185,145,154,320,539,435,214,67,84,46,96,99,71,93,37,32,40,155,42,""
06,24,37,29,66,60,66,84,71,78,68,24,28,35,97,92,179,202,112,72,78,73,96,130,61,""
07,47,50,40,35,64,105,126,64,34,88,45,78,128,164,462,349,369,378,559,715,612,650,498,736,""
08,763,791,740,643,641,650,441,634,139,87,99,135,92,45,196,194,99,74,56,71,54,46,139,11,""
09,164,21,7,26,25,54,59,114,78,102,52,68,55,77,98,51,117,49,91,70,65,53,61,15,""
10,13,8,16,26,30,72,85,103,126,122,131,134,116,106,76,70,74,80,92,79,57,53,46,28,""
11,3,12,15,18,51,104,332,191,11,76,63,67,65,40,23,54,72,75,53,22,20,48,36,17,""
12,11,7,19,8,21,55,66,153,288,75,70,37,40,3,31,69,110,54,50,20,43,48,69,36,""
13,9,6,38,32,174,112,121,55,51,59,73,108,93,29,49,94,111,136,98,56,51,82,276,73,""
14,25,34,17,14,12,65,147,181,48,118,261,298,242,529,95,65,64,53,62,39,116,198,199,178,""
15,225,242,241,179,155,236,224,63,63,30,64,40,14,58,31,71,117,83,137,219,167,204,208,272,""
16,310,20,-1,11,21,42,110,155,138,194,211,182,177,203,241,296,422,269,164,551,624,632,118,316,""
17,416,363,465,413,249,148,92,102,110,111,63,59,109,131,125,77,87,63,82,34,43,51,88,30,""
18,58,16,29,36,43,65,109,92,52,34,92,66,152,161,41,37,121,85,99,69,57,96,84,27,""
19,29,14,14,31,45,36,57,58,129,56,57,44,16,27,24,42,43,47,110,64,20,44,32,9,""
20,5,1,1,8,12,45,62,37,52,12,34,54,32,28,3,43,43,53,25,48,49,64,31,4,""
21,9,6,8,12,17,34,88,36,38,30,45,31,31,52,29,41,55,29,19,23,33,52,29,15,""
22,5,-1,2,2,13,45,59,57,67,67,57,64,58,48,65,81,74,70,60,36,21,51,45,21,""
23,7,12,6,10,20,59,120,71,70,48,33,74,34,85,61,70,64,57,34,62,35,55,72,21,""
24,9,4,16,8,21,60,63,69,64,101,82,62,110,58,93,69,71,25,47,16,14,52,22,23,""
25,-1,5,1,1,7,35,53,38,42,32,56,47,29,80,44,35,55,41,54,17,29,57,42,32,""
26,33,2,-1,18,27,41,87,51,23,53,6,29,33,26,15,22,41,36,36,17,17,21,19,7,""
27,5,2,5,6,43,87,86,51,9,42,67,31,39,35,20,61,90,66,66,20,32,49,68,26,""
28,6,9,7,12,19,75,93,63,53,76,30,17,21,59,57,91,68,61,47,64,13,32,67,14,""
29,4,2,4,11,16,47,118,76,31,65,63,55,14,55,86,68,99,88,86,83,47,66,47,175,""
30,56,26,26,29,27,68,127,102,125,96,58,305,390,349,245,323,289,324,247,67,83,98,271,78,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
