Apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
1,1,1,1,1,4,4,0,0,1,1,3,1,0,0,0,1,0,0,0,0,1,0,1,1,""
2,1,1,2,1,2,1,3,2,0,2,1,4,0,0,0,0,1,0,0,1,0,3,3,1,""
3,0,1,2,4,1,0,2,2,2,1,0,1,1,0,0,1,1,1,0,0,1,0,2,1,""
4,1,1,3,3,1,6,1,0,1,3,1,1,3,2,2,0,0,0,0,1,0,0,1,1,""
5,2,1,5,3,2,4,3,1,2,1,1,1,3,1,0,0,0,0,1,0,0,1,0,2,""
6,1,0,0,2,3,6,0,0,3,4,4,0,1,0,0,0,0,0,0,1,1,0,1,0,""
7,1,1,1,1,2,1,3,2,1,6,2,0,1,2,1,1,0,0,0,0,0,4,2,2,""
8,3,0,2,3,0,7,8,2,3,1,1,3,1,0,0,1,1,0,0,2,0,0,1,0,""
9,1,3,1,2,2,2,0,3,4,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,""
10,2,0,2,0,3,4,3,2,2,4,1,1,0,1,0,0,0,1,1,0,0,1,2,2,""
11,3,1,2,2,2,1,2,0,3,3,3,1,0,1,1,0,0,1,0,0,2,1,3,2,""
12,3,1,1,4,1,4,7,4,4,3,3,1,2,2,1,0,0,0,0,0,1,2,2,1,""
13,2,1,1,3,2,6,2,2,0,1,2,3,1,0,1,1,1,0,1,1,1,0,1,2,""
14,1,1,0,4,3,5,6,2,7,2,1,5,0,2,0,0,0,0,0,0,0,0,0,1,""
15,4,5,2,3,3,0,5,5,6,1,1,4,2,0,2,1,0,0,0,1,0,2,0,3,""
16,2,0,0,3,6,4,2,1,3,2,0,1,2,1,1,1,1,1,0,0,1,1,0,0,""
17,3,5,0,1,5,2,5,3,2,3,5,3,0,2,0,2,2,2,0,1,0,2,0,1,""
18,2,0,3,1,6,4,3,1,3,1,1,0,2,0,0,0,0,0,1,0,0,0,3,0,""
19,1,3,2,0,4,4,5,0,4,3,0,6,0,2,0,0,0,0,0,1,0,3,1,2,""
20,5,1,1,3,5,2,2,5,3,3,3,2,2,0,0,0,0,0,0,1,0,0,0,2,""
21,4,4,3,6,6,5,4,4,6,2,2,2,1,2,2,0,1,0,0,2,2,3,3,0,""
22,3,3,9,4,6,8,9,3,4,5,1,1,4,3,0,1,1,1,3,0,4,2,5,7,""
23,9,10,11,10,6,7,1,5,3,3,5,3,1,3,2,1,0,0,0,0,0,2,2,2,""
24,3,4,6,4,6,9,4,6,5,5,1,1,2,2,1,1,1,1,0,1,2,1,0,1,""
25,4,0,3,2,4,6,5,6,1,5,1,2,0,1,1,0,1,0,0,0,0,4,2,1,""
26,2,2,3,2,5,3,3,4,3,6,3,4,2,0,1,2,0,0,0,1,2,0,2,4,""
27,0,2,0,2,1,1,2,4,4,4,2,5,2,2,1,1,0,0,1,1,1,0,2,4,""
28,1,3,1,1,5,5,2,3,7,1,6,1,1,0,1,0,0,0,1,0,1,0,1,1,""
29,1,2,3,3,3,2,3,0,2,5,2,1,2,2,0,0,2,0,0,1,1,2,3,0,""
30,2,2,3,0,5,9,6,7,7,5,5,0,1,2,1,3,0,0,1,1,1,1,2,2,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
