apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,3,12,8,14,7,6,7,3,1,7,3,10,3,4,4,1,0,1,1,0,2,4,4,3,""
02,2,11,5,16,15,9,5,5,1,3,2,1,3,5,0,0,1,0,3,0,2,3,5,9,""
03,15,5,15,14,23,13,14,5,5,5,2,4,3,1,7,0,6,3,1,0,5,5,8,6,""
04,17,26,10,22,22,15,19,6,5,5,13,2,11,9,6,7,5,3,1,4,4,3,7,8,""
05,16,13,14,18,11,15,13,4,2,6,2,7,7,4,0,0,8,1,6,3,3,11,7,8,""
06,15,14,9,15,12,11,5,6,9,8,3,4,5,9,7,4,2,0,0,3,4,6,3,5,""
07,10,11,13,15,9,12,3,0,5,5,3,0,1,2,5,4,3,2,1,4,1,4,4,8,""
08,12,16,5,16,10,8,6,4,1,4,5,5,4,2,5,4,4,3,4,3,9,3,2,17,""
09,16,15,13,12,7,4,8,6,12,7,4,8,7,9,7,2,5,1,2,1,5,5,13,10,""
10,20,22,26,22,11,16,14,8,9,5,5,6,6,6,5,3,1,5,1,7,6,6,7,14,""
11,17,12,14,14,18,10,3,10,6,8,9,7,9,5,10,3,4,5,8,2,2,5,15,12,""
12,26,20,34,26,23,15,23,8,12,10,6,10,3,10,12,7,3,2,-1,1,2,13,7,5,""
13,14,32,23,26,17,11,14,14,4,9,11,5,10,6,6,8,4,6,4,1,7,4,12,13,""
14,11,26,28,23,23,15,12,6,6,6,7,4,12,1,4,6,6,4,7,4,1,10,7,8,""
15,20,23,28,28,6,7,19,10,9,5,5,7,6,5,5,2,7,8,1,1,4,3,11,12,""
16,20,14,19,16,16,10,19,6,5,12,12,7,10,6,6,4,3,1,2,2,8,9,3,8,""
17,12,13,9,10,24,12,12,5,10,8,3,7,3,6,5,6,6,1,4,3,8,11,6,7,""
18,24,27,28,24,9,12,9,8,8,11,5,4,11,12,8,8,5,3,4,7,6,6,20,18,""
19,30,26,28,25,22,21,12,20,13,9,4,15,10,8,6,13,6,9,4,3,5,4,19,21,""
20,24,29,25,12,17,17,22,8,9,8,7,12,10,8,10,7,5,2,7,3,5,7,11,16,""
21,24,19,15,22,19,18,15,7,6,7,2,12,11,16,11,4,10,5,6,0,0,4,15,13,""
22,15,32,27,20,13,14,5,12,11,8,5,7,14,10,10,7,6,2,11,4,7,3,9,20,""
23,27,30,36,21,13,13,6,7,5,3,13,6,8,8,4,4,3,2,6,8,7,29,17,31,""
24,38,34,16,26,28,32,21,18,25,12,7,13,11,11,4,7,0,0,0,22,7,9,12,12,""
25,14,21,15,16,17,19,19,18,9,10,10,6,8,7,7,7,4,3,5,2,12,10,11,27,""
26,28,29,15,22,24,19,10,5,9,10,15,17,11,11,3,6,3,2,6,9,7,4,10,10,""
27,18,9,17,15,21,22,13,15,10,9,8,5,3,4,9,4,3,5,5,3,2,5,8,8,""
28,11,22,11,20,22,13,12,12,4,10,9,15,12,13,14,22,11,5,9,5,1,13,16,20,""
29,26,23,20,21,21,18,14,14,5,15,13,7,6,9,6,6,20,30,21,12,19,7,17,16,""
30,14,9,16,23,26,20,12,11,17,20,13,8,11,4,8,13,4,5,14,-1,12,9,11,13,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]cfahg'jf,"zzlgzIzbpgl}'kl"
