apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,64,66,63,45,56,49,49,42,40,55,46,30,23,38,21,21,18,15,12,21,18,28,43,55,""
02,49,51,62,48,41,37,49,47,34,35,30,40,52,31,24,26,-1,-1,-1,-1,25,36,33,35,""
03,51,59,58,52,58,46,59,48,54,49,54,42,56,38,18,25,15,15,18,16,30,37,47,53,""
04,51,61,46,61,61,58,49,52,58,85,68,54,62,44,38,30,20,8,22,15,20,32,38,51,""
05,49,59,67,49,48,59,44,53,68,55,52,54,46,36,34,21,16,8,8,13,20,35,43,47,""
06,56,56,57,65,45,53,55,54,53,57,48,59,44,33,46,19,10,23,13,14,26,29,43,64,""
07,67,73,55,61,61,43,43,53,63,54,58,54,54,57,25,19,13,21,21,18,21,44,57,72,""
08,62,88,59,60,45,53,46,51,42,54,50,46,35,37,28,24,24,17,10,19,28,29,52,55,""
09,60,61,55,48,54,42,34,57,44,47,36,45,31,35,25,25,19,16,21,22,28,52,43,56,""
10,54,73,62,46,53,45,35,64,55,76,70,44,40,37,38,24,20,17,12,31,27,37,40,70,""
11,72,72,63,51,46,42,57,60,58,56,53,58,42,43,36,28,21,21,22,28,30,34,46,65,""
12,68,74,68,60,71,48,61,53,58,42,59,49,59,36,34,28,17,18,23,16,29,38,48,53,""
13,75,74,61,53,44,48,48,57,56,66,60,59,48,44,33,23,16,13,11,24,37,31,41,55,""
14,64,53,49,50,48,55,38,56,52,68,50,33,42,30,31,26,26,10,12,26,21,31,46,59,""
15,54,62,57,45,45,39,45,38,67,56,43,45,52,44,30,26,13,15,12,13,28,40,43,65,""
16,45,59,58,47,68,70,66,51,49,60,58,63,46,40,32,24,14,16,18,17,29,24,35,61,""
17,60,49,58,60,52,47,55,54,62,52,48,44,40,34,14,18,11,21,10,12,21,24,40,63,""
18,67,51,70,68,60,58,59,65,53,61,51,50,49,42,42,34,23,18,22,25,31,40,56,62,""
19,78,74,78,56,57,50,78,81,91,68,72,64,59,52,49,40,24,13,14,20,30,48,52,62,""
20,69,56,59,67,69,58,71,77,61,72,83,52,53,47,45,35,19,18,23,20,24,28,56,60,""
21,65,67,57,63,72,71,73,60,74,80,69,65,44,52,43,37,18,18,18,15,25,35,40,63,""
22,67,62,62,63,56,62,65,71,79,70,41,62,68,61,38,32,25,13,25,23,37,39,54,68,""
23,72,81,89,63,56,56,73,70,76,66,48,43,47,42,36,16,19,22,24,16,23,40,42,50,""
24,68,55,82,75,65,66,58,84,76,65,68,68,53,48,42,18,-1,-1,11,28,35,40,61,51,""
25,74,69,50,81,61,95,63,102,86,83,74,68,60,61,31,41,21,27,20,17,27,42,48,59,""
26,63,76,53,58,71,74,85,92,80,84,80,73,64,45,44,29,19,24,14,25,27,28,55,47,""
27,57,51,74,72,67,58,81,78,71,60,65,77,57,61,45,29,22,29,19,18,32,37,49,47,""
28,69,60,58,40,66,65,54,70,55,49,60,70,61,55,31,19,21,18,15,24,19,46,48,56,""
29,61,55,56,68,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
