apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,69,77,75,61,80,90,101,114,129,134,137,108,103,83,72,36,24,15,15,14,20,25,39,38,""
02,66,82,83,83,80,83,90,93,105,145,108,100,93,75,62,39,28,26,20,44,32,35,53,62,""
03,73,80,76,82,87,74,110,147,157,192,169,178,124,115,77,69,42,34,27,20,32,39,72,91,""
04,79,92,99,90,91,94,126,166,155,141,135,131,135,117,81,38,22,21,20,25,31,32,36,44,""
05,58,65,55,70,81,99,98,123,165,147,132,126,131,84,77,45,27,26,20,19,21,26,33,54,""
06,67,81,75,101,98,85,118,133,172,142,130,127,105,104,71,49,22,21,10,13,13,27,32,59,""
07,66,75,75,82,74,110,97,125,136,164,137,123,117,92,64,37,15,18,25,9,21,14,45,51,""
08,73,86,83,78,88,95,108,104,149,147,122,127,125,83,77,39,20,11,15,9,13,30,25,43,""
09,57,77,79,64,86,85,94,89,128,144,126,131,125,96,68,39,24,14,18,14,18,24,36,45,""
10,58,82,63,72,79,87,93,149,141,173,163,133,115,88,78,41,32,16,18,11,19,20,34,53,""
11,73,85,85,67,64,66,92,111,150,121,126,119,119,90,95,48,42,22,19,23,21,27,37,60,""
12,75,82,85,80,76,91,102,128,171,165,134,169,128,117,103,57,32,28,24,23,17,43,39,62,""
13,72,95,87,86,87,96,150,156,163,158,143,156,130,113,86,66,34,17,12,24,31,28,40,54,""
14,75,91,72,90,99,110,137,149,179,198,163,176,151,126,89,70,44,23,20,16,22,37,38,74,""
15,66,119,101,97,110,112,135,165,157,174,177,143,170,114,88,65,25,31,18,13,22,34,52,56,""
16,71,98,103,81,86,120,122,158,190,200,155,163,136,122,88,65,43,20,22,19,21,29,43,51,""
17,83,66,88,81,91,98,148,151,155,186,177,173,156,112,78,70,32,16,30,11,16,42,48,54,""
18,72,66,61,96,104,104,119,159,142,127,158,153,133,133,78,51,25,21,15,14,19,28,39,57,""
19,74,78,76,82,79,108,116,149,165,167,150,142,163,114,82,56,26,30,13,27,26,28,39,56,""
20,54,88,60,93,85,112,121,126,161,152,153,125,139,131,108,51,32,15,20,14,19,20,35,34,""
21,66,73,71,91,82,111,142,138,158,201,165,179,149,120,86,57,29,17,23,14,20,31,44,51,""
22,69,84,75,83,106,148,141,163,169,178,193,190,143,142,115,76,41,17,20,16,13,42,45,64,""
23,96,115,129,107,125,146,144,201,170,195,183,158,135,123,83,53,49,28,25,16,-1,-1,55,59,""
24,74,81,81,68,98,107,126,145,155,183,205,155,164,130,96,82,72,38,38,-1,-1,28,46,58,""
25,69,95,90,79,97,112,121,129,150,203,174,164,144,131,97,80,29,15,14,11,21,23,35,58,""
26,74,86,85,87,79,121,122,139,175,152,174,160,171,121,98,57,31,26,14,18,13,16,35,42,""
27,49,60,74,87,76,119,119,152,176,136,183,157,155,132,85,54,31,37,21,18,18,25,32,54,""
28,68,69,75,79,90,116,143,171,177,171,182,179,160,154,110,60,38,20,15,18,23,31,32,57,""
29,81,77,94,73,87,116,153,167,156,159,226,175,193,157,105,58,24,19,13,10,22,23,26,48,""
30,71,70,91,91,73,112,119,206,205,193,166,185,182,166,120,89,35,28,12,18,21,24,34,6,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
