apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,15,7,11,13,16,16,22,13,18,17,30,28,24,28,18,20,19,17,5,6,13,4,7,10,""
02,8,9,20,14,24,24,15,18,25,19,25,33,39,24,30,31,23,13,4,4,9,5,7,4,""
03,15,16,13,14,-1,-1,-1,-1,4,20,28,24,41,34,40,30,24,27,11,-1,-1,-1,-1,-1,""
04,-1,-1,-1,-1,-1,-1,-1,19,27,27,25,17,22,21,28,28,28,13,10,10,6,2,8,7,""
05,9,12,13,20,17,28,21,11,17,18,26,41,30,23,31,24,40,16,13,8,9,3,6,-1,""
06,-1,-1,-1,-1,-1,-1,-1,10,17,20,21,29,20,24,21,25,26,13,9,4,3,6,7,10,""
07,11,17,24,14,16,21,17,14,14,30,29,32,19,29,26,26,20,12,10,9,6,2,3,7,""
08,13,17,11,14,17,17,32,22,26,25,28,28,30,36,29,21,29,14,11,7,6,5,9,4,""
09,8,11,22,18,18,22,31,23,19,18,31,31,29,24,38,25,25,8,10,5,7,6,6,6,""
10,13,12,10,18,17,21,17,21,19,31,24,33,24,36,24,21,28,14,7,3,5,6,3,9,""
11,13,12,15,21,16,21,21,14,15,16,27,18,24,38,32,22,22,12,6,6,7,3,6,10,""
12,8,16,14,14,21,25,14,17,19,19,44,30,27,25,27,21,15,6,6,5,1,3,4,5,""
13,15,8,15,13,29,16,21,22,17,19,25,32,32,29,19,29,22,15,10,6,6,8,9,9,""
14,7,18,20,18,22,16,22,21,25,20,29,35,35,38,31,33,25,17,6,7,1,4,1,11,""
15,12,16,12,29,26,22,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,6,4,""
16,9,13,16,-1,-1,-1,-1,-1,15,26,26,35,40,32,38,29,32,21,7,6,2,5,7,5,""
17,7,16,13,17,18,16,17,26,13,33,29,35,32,31,29,27,16,-1,-1,4,6,9,2,5,""
18,16,9,14,17,21,22,15,13,21,24,32,28,37,34,34,28,15,8,8,6,5,1,4,8,""
19,7,16,17,16,13,14,21,15,28,31,31,35,21,29,29,33,23,11,6,3,7,5,4,8,""
20,10,6,13,23,15,15,21,23,27,33,27,32,35,29,37,27,25,13,13,5,3,5,3,5,""
21,9,11,18,15,11,24,27,26,38,25,30,33,39,37,33,37,19,20,8,6,5,7,8,7,""
22,12,17,-1,-1,-1,-1,-1,28,35,37,35,44,46,44,47,34,27,32,12,8,6,2,6,13,""
23,14,28,39,45,39,28,29,46,39,41,26,47,39,35,52,32,28,22,9,3,8,6,3,4,""
24,29,16,24,22,22,28,30,34,37,43,47,42,52,58,62,38,15,25,11,10,4,4,7,9,""
25,16,17,21,22,23,23,25,33,25,38,31,41,44,32,38,39,26,25,9,3,10,7,6,8,""
26,10,17,13,22,25,21,22,24,23,38,30,47,39,45,44,31,32,16,10,8,4,9,3,7,""
27,14,9,15,9,26,18,25,20,30,35,42,36,47,37,37,42,34,19,11,13,5,6,5,7,""
28,11,12,15,23,12,23,17,32,26,35,43,45,50,44,44,44,25,27,6,5,5,4,2,8,""
29,7,13,17,17,21,21,15,27,41,28,41,37,42,36,45,43,-1,-1,4,5,5,5,3,3,""
30,6,10,12,20,19,18,22,24,30,45,52,48,35,45,44,52,57,33,19,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]z}lyahglIcf,`g'l,""
