apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,8,8,5,9,13,11,15,19,31,25,28,19,25,34,29,24,34,32,30,16,25,17,10,10,""
02,9,1,8,9,10,12,23,16,18,19,26,19,26,30,26,33,35,29,30,17,22,22,11,10,""
03,7,2,6,7,3,9,18,20,14,24,28,31,22,25,28,29,45,22,16,14,16,23,10,17,""
04,8,5,5,12,5,26,23,24,32,28,37,31,16,31,39,39,22,31,29,21,14,18,11,17,""
05,15,7,5,10,13,13,20,16,30,24,21,24,28,38,30,26,32,41,32,29,23,23,11,9,""
06,8,6,7,15,6,19,14,24,27,30,25,37,26,44,21,26,18,29,18,34,20,8,13,7,""
07,8,10,3,11,12,15,24,19,25,27,26,28,34,31,47,33,52,38,30,34,27,17,20,12,""
08,6,12,6,11,10,8,11,20,21,22,26,29,25,31,25,45,27,38,26,30,22,19,30,11,""
09,5,4,3,4,9,17,16,16,33,28,23,45,48,36,45,58,29,36,36,21,23,20,22,12,""
10,7,4,6,11,14,21,17,34,23,27,35,31,33,36,48,34,49,29,30,36,42,25,24,20,""
11,7,10,8,11,14,11,21,24,21,25,33,24,27,43,30,51,45,51,49,43,30,28,18,10,""
12,7,11,14,7,13,13,65,38,46,20,13,34,21,35,24,31,41,43,34,29,28,24,31,9,""
13,10,8,9,7,13,12,31,40,26,24,23,37,25,33,45,46,36,52,47,32,33,21,22,8,""
14,12,6,9,9,10,14,15,12,27,24,25,35,20,43,45,44,46,52,37,25,22,26,22,14,""
15,5,5,10,13,7,22,18,18,17,28,24,38,35,34,42,36,33,35,30,39,33,25,23,16,""
16,11,7,13,7,10,11,16,31,19,32,33,34,31,36,38,60,41,38,43,59,45,31,22,8,""
17,8,3,6,7,14,17,29,32,21,37,39,30,44,48,42,46,44,47,43,42,46,46,24,16,""
18,9,4,5,10,20,14,20,28,26,37,29,27,33,38,40,67,38,47,42,42,38,34,36,11,""
19,7,5,8,8,11,16,23,33,22,27,25,29,39,47,51,64,39,58,52,32,40,28,21,12,""
20,10,7,10,5,11,14,18,22,84,26,35,41,37,32,47,58,47,47,45,43,38,34,24,17,""
21,4,4,11,6,13,17,20,25,31,36,46,46,40,62,47,55,61,53,57,50,39,37,20,10,""
22,6,8,6,9,11,15,25,30,33,42,43,54,54,71,74,54,57,66,50,33,34,21,30,21,""
23,13,6,12,17,7,18,32,35,33,43,43,35,51,48,74,54,44,44,49,36,37,38,27,8,""
24,14,4,4,10,14,16,25,32,34,33,30,39,42,54,62,41,50,44,51,33,52,28,28,10,""
25,5,5,5,5,16,20,16,27,25,28,32,26,49,39,48,50,61,60,36,45,43,32,24,11,""
26,10,7,7,12,13,18,17,20,26,23,35,38,37,47,54,57,53,61,54,42,38,35,25,19,""
27,7,3,7,10,7,14,27,21,23,26,35,33,32,45,53,47,53,63,63,40,35,25,20,10,""
28,9,9,8,17,4,11,18,21,24,26,35,41,37,36,45,61,55,57,56,49,33,27,24,11,""
29,11,10,10,6,11,17,20,27,32,19,33,22,33,38,57,64,63,64,57,59,44,30,22,19,""
30,9,2,5,5,7,7,16,12,13,19,12,9,19,25,38,46,37,32,22,23,34,30,14,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
