apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,25,31,15,22,25,12,23,12,16,11,14,9,5,4,5,4,3,5,5,3,6,12,18,19,""
02,26,19,24,41,28,14,9,18,9,13,10,-1,23,15,9,6,4,13,12,8,5,13,25,24,""
03,27,28,33,25,20,17,11,14,18,8,7,9,19,10,1,-1,7,2,6,5,7,12,17,21,""
04,21,22,28,26,-1,30,17,18,14,14,11,21,27,12,12,4,1,1,5,5,5,12,19,16,""
05,25,29,33,28,14,18,11,6,15,4,13,14,11,8,0,1,4,3,4,2,5,11,8,31,""
06,24,17,32,38,-1,37,15,22,16,9,4,11,13,12,12,9,5,2,7,5,6,-1,31,27,""
07,32,40,24,30,10,13,19,27,12,17,16,14,20,-1,16,8,3,7,3,2,4,15,31,29,""
08,39,23,31,24,-1,42,14,19,10,2,8,2,11,9,10,6,12,2,3,13,9,-1,28,23,""
09,12,11,5,5,22,20,8,8,11,8,8,14,4,5,6,7,5,2,3,5,6,11,22,21,""
10,23,26,20,-1,28,8,10,14,8,13,6,12,18,9,5,4,2,1,0,4,9,10,14,17,""
11,18,14,13,6,4,18,17,15,-1,37,10,14,17,10,3,6,5,7,7,4,8,14,19,31,""
12,22,33,20,13,11,9,15,15,9,13,8,8,10,11,6,8,4,2,7,2,6,9,18,23,""
13,31,23,26,23,-1,32,14,20,16,17,12,16,16,9,7,4,1,2,5,7,5,6,7,32,""
14,19,28,16,21,13,15,19,24,9,5,3,3,7,5,4,1,3,8,3,3,8,3,4,7,""
15,14,15,12,13,14,17,10,20,18,3,6,6,6,10,3,5,3,2,3,5,4,12,26,30,""
16,20,26,20,25,20,13,17,6,1,5,6,1,3,3,9,4,3,0,2,3,1,5,2,17,""
17,14,27,14,26,18,12,13,7,5,7,1,6,3,3,1,5,1,2,2,2,6,13,18,12,""
18,14,-1,21,14,14,10,7,4,8,8,7,7,5,4,2,2,3,2,4,4,2,2,3,6,""
19,7,10,19,13,14,13,17,-1,34,15,7,6,13,9,1,0,1,1,3,3,1,7,8,10,""
20,11,18,14,15,12,8,12,21,16,14,16,13,13,8,4,4,2,2,2,5,4,7,9,7,""
21,10,8,17,20,14,16,12,24,7,3,9,12,10,14,2,2,1,6,5,5,4,-1,26,20,""
22,10,11,16,14,18,19,15,20,10,17,9,-1,16,12,6,5,3,11,3,6,18,7,26,20,""
23,26,21,21,12,18,18,9,27,26,15,16,16,3,12,-1,16,6,3,5,7,4,10,14,13,""
24,14,15,-1,27,15,12,19,15,16,15,15,15,16,15,9,12,7,-1,11,3,4,11,6,6,""
25,12,14,14,11,19,12,19,7,8,10,12,14,14,17,12,6,2,2,5,8,3,10,20,19,""
26,19,19,13,15,15,10,18,23,12,13,7,14,7,4,5,9,0,3,233,67,32,4,9,13,""
27,13,18,13,-1,37,15,37,35,13,10,12,10,7,3,10,8,4,3,25,13,16,6,13,15,""
28,16,19,12,17,10,15,22,20,19,15,14,9,5,4,5,4,5,4,2,7,6,4,16,12,""
29,33,28,22,25,20,23,32,16,19,14,10,8,5,6,2,1,13,2,5,9,0,11,8,4,""
30,9,9,10,8,23,14,12,25,8,12,7,8,7,8,3,2,1,1,1,2,-1,14,5,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
