Mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
1,13,20,32,43,38,48,64,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27,35,22
2,9,22,17,46,39,68,46,51,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,21
3,19,33,14,19,49,29,48,34,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,23
4,21,4,15,50,61,50,54,48,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,20,13
5,23,27,29,36,83,68,61,62,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,31,24
6,10,27,26,55,48,57,46,51,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,15,16
7,20,12,40,56,58,45,53,59,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,13,17
8,20,16,36,37,45,52,47,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,24,11
9,14,14,26,42,47,51,78,39,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,21,13
10,9,16,20,16,42,45,46,37,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,20,44
11,15,12,14,19,27,15,12,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,11,15
12,14,22,11,34,37,36,47,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,18,13
13,11,19,34,34,62,58,47,74,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,18,26
14,34,9,8,51,47,49,53,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,25,25
15,12,15,12,8,22,48,46,52,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,16,11
16,9,14,22,51,48,40,50,39,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,86,13
17,6,4,5,18,21,28,26,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,12,11
18,12,8,30,44,39,45,48,37,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,31,34
19,34,15,18,40,30,57,52,56,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,14,17
20,7,15,9,28,54,58,48,63,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,16,11
21,10,13,17,51,51,45,57,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,19,18
22,10,3,16,30,36,64,54,63,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,14
23,8,7,23,50,60,58,68,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,25,23
24,15,11,20,27,59,38,62,48,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,21,8
25,16,12,24,57,51,56,50,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,14,10
26,11,13,21,45,55,92,72,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,13,13
27,14,9,18,38,54,56,67,35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,19,5
29,19,10,21,25,23,19,56,65,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,9,15
30,13,14,22,31,36,47,42,34,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,14,7
31,9,9,21,42,35,54,44,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,17,9
