Mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
1,48,49,64,102,101,83,60,56,68,87,71,68,81,70,57,54,38,32,21,19,28,43,48,60
2,69,62,81,84,97,91,99,72,69,95,75,75,78,74,68,52,34,23,21,23,28,37,51,52
3,47,64,69,63,93,73,90,81,88,85,87,72,82,72,53,41,42,29,24,13,18,34,40,50
4,60,46,65,85,93,72,83,69,69,69,90,102,64,88,57,35,42,25,22,16,26,29,47,58
5,45,45,78,91,100,60,67,70,83,86,84,91,89,61,58,43,30,28,21,16,23,37,48,55
6,45,56,73,92,89,54,59,69,84,101,100,72,93,81,67,50,44,37,25,25,41,44,43,44
7,46,83,62,79,97,80,80,81,83,96,95,88,98,89,67,45,34,27,17,19,20,23,55,36
8,54,62,75,85,88,76,91,71,81,82,98,83,64,89,60,60,34,21,22,12,22,33,50,51
9,61,54,56,76,90,77,58,73,55,78,95,89,66,87,65,40,32,23,20,20,25,22,39,51
10,78,52,75,75,72,72,82,55,63,82,64,72,60,56,59,38,38,22,13,14,28,34,55,47
11,50,40,73,79,84,73,72,77,80,114,78,77,81,72,69,55,32,30,19,15,22,33,45,50
12,43,50,72,98,87,78,73,80,83,93,88,90,77,65,55,59,26,21,18,14,26,40,41,45
13,60,54,90,98,106,72,76,78,66,97,98,98,83,78,55,55,31,50,16,18,26,44,51,53
14,53,60,84,74,91,52,40,49,73,107,115,102,89,71,66,52,26,26,21,10,30,32,34,67
15,42,42,66,62,60,46,74,60,74,78,81,54,63,64,68,41,33,26,17,20,22,52,40,46
16,59,74,67,90,96,95,86,83,81,70,94,83,30,29,66,46,38,29,25,20,20,25,43,44
17,55,40,77,88,82,83,57,68,86,101,93,86,94,80,86,52,40,26,19,24,32,46,44,51
18,51,56,57,84,59,75,63,85,106,95,107,105,84,93,68,46,36,27,22,22,27,38,40,34
19,41,51,56,68,66,85,73,56,96,102,90,77,80,97,75,61,37,28,32,18,20,36,58,66
20,72,58,52,68,81,58,74,56,79,104,123,96,90,100,68,66,38,44,23,21,25,30,43,49
21,49,44,45,87,90,76,99,62,107,141,119,108,79,72,77,46,53,26,23,31,23,27,44,61
22,33,41,63,77,64,71,75,65,73,99,87,72,85,77,59,44,39,31,19,22,39,30,50,64
23,58,45,47,71,73,48,54,71,74,90,83,84,88,86,81,72,33,35,17,31,32,32,49,72
24,61,61,58,88,72,70,67,75,71,106,117,87,64,98,66,71,49,18,21,21,43,41,49,59
25,53,48,56,62,74,60,67,71,99,107,94,83,88,85,77,50,34,30,24,19,28,35,40,45
26,63,64,55,58,57,60,85,81,74,121,96,61,86,76,76,53,31,36,25,26,23,35,70,44
27,60,56,74,82,81,57,76,84,92,105,92,99,75,97,105,60,38,29,20,23,23,43,56,70
28,52,60,76,110,80,58,71,58,91,76,110,109,111,106,93,60,39,23,21,21,30,28,35,53
29,61,59,60,73,71,49,56,113,115,103,100,80,67,95,89,49,36,30,26,33,37,40,54,47
30,60,57,72,98,67,78,91,76,95,111,88,97,112,83,77,56,30,33,20,31,29,34,50,52
31,59,55,65,100,83,70,100,75,96,113,76,61,73,91,72,63,31,20,11,33,23,30,42,41
