jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
01,10,8,8,14,23,25,25,25,14,28,33,24,36,36,33,38,35,31,25,17,19,19,13,19
02,7,3,7,6,14,13,15,15,17,23,32,33,31,41,35,29,43,22,28,14,20,11,9,11
03,6,11,7,9,22,13,16,24,18,21,23,26,32,40,34,37,31,24,22,14,11,13,14,12
04,19,10,12,10,16,19,34,20,26,28,34,38,40,30,31,17,29,23,15,17,21,21,14,17
05,7,5,8,10,23,18,18,19,16,23,23,30,41,29,38,35,16,19,23,8,12,47,24,13
06,10,14,7,16,23,21,19,22,38,25,55,35,32,39,34,43,31,17,35,32,13,15,13,15
07,13,15,7,13,23,16,26,31,12,18,23,32,33,34,43,34,44,29,13,19,11,19,19,10
08,-1,-1,-1,18,11,15,20,21,28,22,35,28,39,-1,-1,43,49,18,36,12,14,15,10,12
09,6,6,5,12,33,29,19,17,17,40,26,30,37,23,31,28,28,33,23,12,13,20,22,2
10,5,32,42,57,17,18,19,21,29,31,34,31,35,42,36,-1,23,-1,38,18,11,26,12,15
11,28,14,7,11,23,17,27,27,21,22,29,26,35,31,27,30,-1,-1,-1,-1,35,19,21,-1,-1
12,48,38,45,19,15,16,17,17,19,25,20,25,30,33,40,-1,-1,-1,-1,35,14,16,13,6
13,15,11,15,25,11,22,25,29,30,30,34,39,28,29,38,51,-1,31,27,9,15,16,13,-1,-1
14,20,8,20,33,19,19,23,14,35,27,17,29,39,51,20,-1,-1,-1,13,44,-1,12,13,33
15,14,12,10,17,19,19,20,22,24,43,24,24,31,31,36,25,-1,18,25,22,9,27,-1,-1,-1
16,7,33,10,12,21,19,18,19,23,23,25,37,25,30,29,-1,-1,-1,-1,-1,-1,10,7,34
17,-1,7,12,15,12,19,20,23,26,28,26,36,28,22,25,26,31,30,15,12,23,7,12,24
18,-1,40,17,36,14,23,24,28,21,26,33,27,34,36,-1,-1,-1,-1,-1,26,11,6,13,20
19,-1,-1,13,23,11,14,17,16,23,23,13,23,26,21,21,29,27,25,13,13,11,11,13,6
20,13,15,14,15,55,71,-1,63,72,53,57,63,48,61,67,48,54,50,66,51,58,64,58,-1,-1
21,32,25,23,15,20,37,40,30,40,38,64,61,41,-1,58,59,66,55,58,29,24,51,22,10
22,73,50,39,13,22,19,22,9,16,16,13,20,20,21,24,36,49,44,37,43,8,4,6,4
23,8,5,7,6,14,14,24,28,32,24,30,33,28,18,22,16,19,17,11,13,6,6,11,6
24,5,4,5,12,16,21,33,30,30,27,29,25,34,31,27,22,26,35,25,19,14,11,8,8
25,10,8,9,13,13,10,20,21,24,18,29,24,36,28,30,15,-1,39,20,18,11,10,11,18
26,3,11,7,8,9,25,29,29,30,26,22,34,32,20,30,32,21,14,17,17,15,12,7,6
27,13,17,19,24,29,26,29,33,38,33,48,34,43,43,36,28,33,9,18,12,23,23,25,21
28,23,28,32,33,31,24,34,57,39,55,64,38,46,47,49,43,37,37,18,28,23,22,26,22
29,18,10,28,-1,40,33,51,43,55,38,32,49,63,44,55,35,44,26,33,21,30,24,17,23
30,28,27,35,43,39,42,35,48,64,58,72,76,62,60,60,49,53,36,21,33,24,23,31,27
31,27,27,25,27,37,29,75,46,53,64,63,59,54,56,56,45,55,56,30,36,33,33,25,21
