aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
01,273,288,323,342,346,326,171,271,226,213,152,177,0,0,0,0,0,0,0,0,0,0,0,0
02,233,276,304,283,333,308,264,236,263,287,237,195,173,190,252,153,126,127,101,121,141,156,185,230
03,258,302,314,306,336,324,305,297,299,303,257,175,160,187,203,166,124,117,114,99,85,104,169,201
04,214,265,286,324,341,328,268,295,305,292,269,319,190,187,190,168,146,199,125,119,137,118,172,222
05,226,203,221,227,277,238,240,225,254,183,172,145,228,123,150,8,89,91,71,179,172,121,115,191
06,185,182,244,232,279,265,214,233,96,185,147,118,6,6,17,310,131,130,98,136,122,107,148,205
07,242,226,272,264,307,307,245,233,281,261,231,184,174,160,129,129,107,94,106,106,125,134,165,231
08,228,267,251,300,337,317,273,251,289,283,264,198,173,181,156,168,170,160,147,132,139,159,170,216
09,206,235,262,301,275,305,316,381,448,198,290,202,178,206,180,167,158,107,129,102,120,131,152,203
10,229,261,276,316,306,310,282,269,310,285,248,190,193,251,236,185,153,115,118,118,132,158,179,204
11,230,245,244,338,319,316,357,318,351,331,258,234,201,175,169,154,127,133,129,128,137,155,163,215
12,221,274,259,322,349,370,305,284,326,155,263,223,222,207,226,159,169,143,144,139,157,170,257,256
13,323,265,312,321,328,321,283,320,255,313,371,389,109,18,6,114,194,167,160,172,152,179,171,240
14,277,265,270,331,305,324,340,307,369,361,291,222,232,246,191,163,159,108,136,131,131,159,177,168
15,238,272,297,312,329,300,298,302,320,6,6,109,242,218,223,185,192,229,145,154,154,148,141,184
16,203,219,230,291,280,284,259,274,310,350,196,196,200,235,211,180,155,136,135,155,143,165,168,157
17,200,216,240,254,300,271,235,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,201,173,168,205,175,128,111,97,131,177,104,125,181
19,159,175,181,211,243,228,203,210,273,199,219,185,172,176,210,178,126,121,119,92,137,164,176,191
20,188,177,257,226,259,233,232,252,245,241,271,229,218,178,148,141,132,124,119,108,117,109,127,162
21,201,194,230,242,271,236,210,217,230,240,130,182,159,155,175,179,138,29,103,104,103,116,126,155
22,166,183,235,246,250,220,182,250,294,140,192,80,150,171,165,117,111,95,91,115,104,118,196,150
23,186,217,221,227,246,211,206,238,308,173,200,176,177,179,157,158,104,102,92,99,102,147,150,169
24,173,183,231,250,256,227,256,241,248,250,219,175,161,202,177,137,138,127,125,132,143,140,135,159
25,202,198,249,272,273,271,257,252,260,231,241,230,171,217,175,152,119,134,129,116,138,160,162,169
26,205,185,234,239,247,245,208,282,492,280,219,197,39,216,189,170,131,152,116,105,136,164,166,175
27,187,217,218,244,236,228,267,226,280,246,242,172,171,171,155,171,121,139,149,104,120,138,155,147
28,182,183,210,217,234,214,204,211,257,227,227,265,171,164,169,119,139,94,89,120,108,131,148,158
29,158,181,211,241,235,223,220,225,270,251,210,181,166,180,166,134,264,150,162,96,116,151,179,175
30,197,187,232,252,224,236,227,258,305,278,253,178,182,199,180,181,145,116,110,95,130,142,145,142
31,157,195,208,258,254,248,246,281,251,244,255,191,203,184,175,136,147,163,173,114,131,131,184,125
