aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,20,8,8,5,3,5,8,4,5,2,9,6,11,13,28,27,19,24,15,19,21,26,14,9,""
02,9,3,4,7,4,4,6,7,6,3,2,6,7,16,23,26,23,11,24,26,16,19,20,18,""
03,11,8,7,5,5,2,4,4,5,4,7,10,13,15,20,13,27,15,25,17,26,19,15,16,""
04,12,4,6,4,8,2,6,3,8,4,4,10,4,7,20,20,29,26,24,23,32,21,10,8,""
05,6,9,9,2,7,6,5,4,3,3,5,7,13,13,14,20,6,13,12,21,18,16,15,10,""
06,13,4,6,4,5,4,4,4,2,4,1,2,7,13,11,12,8,12,27,15,30,14,13,18,""
07,12,11,4,1,6,5,8,4,3,1,5,5,9,17,10,12,16,16,12,8,17,11,14,19,""
08,4,6,3,7,7,4,7,9,3,2,3,2,6,12,10,12,12,21,16,17,20,13,15,18,""
09,9,3,6,3,6,3,4,5,1,4,5,7,6,9,13,10,7,5,3,19,21,16,5,12,""
10,6,9,7,6,5,4,10,3,3,4,6,5,9,12,19,11,22,12,19,31,25,18,16,16,""
11,12,3,4,8,5,5,4,7,5,7,9,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,""
12,-1,-1,-1,-1,-1,-1,-1,9,10,6,1,9,13,16,19,29,27,35,23,21,18,23,22,30,""
13,16,6,7,9,3,9,6,7,3,4,8,7,5,17,17,13,11,14,16,21,23,22,15,23,""
14,15,9,5,6,3,6,10,6,3,4,4,10,5,12,15,14,10,16,10,9,16,19,23,14,""
15,15,10,6,7,3,3,1,7,4,3,3,5,8,11,6,13,8,14,12,19,22,20,18,11,""
16,17,5,9,6,4,3,3,2,4,5,6,5,10,11,13,5,10,10,20,6,11,19,12,9,""
17,10,6,5,3,6,3,6,6,5,7,5,4,4,11,11,8,12,11,6,17,12,8,15,10,""
18,7,2,6,9,8,1,7,8,7,5,1,2,7,8,15,4,9,10,13,14,12,15,22,16,""
19,14,6,3,10,12,8,4,6,3,2,2,4,5,12,8,8,9,11,16,15,15,10,22,18,""
20,17,10,14,10,8,12,5,1,10,3,6,4,4,13,10,9,15,12,12,12,12,13,17,16,""
21,13,6,10,3,4,5,5,3,3,4,7,2,6,11,8,14,10,11,13,14,5,18,24,16,""
22,18,15,5,6,7,10,8,4,6,4,2,8,7,5,7,3,11,8,6,11,15,18,23,12,""
23,9,11,12,5,3,6,1,-1,6,7,2,6,6,8,5,9,13,13,11,12,20,15,23,19,""
24,17,14,9,4,5,4,5,4,1,5,2,6,6,8,6,9,8,16,14,11,31,7,9,13,""
25,10,7,10,5,7,5,6,7,5,5,5,4,-1,8,10,8,8,12,6,15,15,25,10,14,""
26,15,10,3,6,8,12,8,4,11,4,2,5,8,9,12,7,4,8,10,10,10,16,18,22,""
27,14,12,10,8,4,7,8,6,1,-1,-1,3,3,10,11,11,14,15,11,14,13,16,10,26,""
28,10,5,8,6,4,8,7,6,5,2,4,3,10,8,10,11,14,12,6,26,18,15,27,25,""
29,21,16,7,9,8,8,6,10,4,4,1,6,6,7,8,8,6,15,17,15,16,24,19,21,""
30,14,15,8,8,7,3,5,5,7,6,4,9,14,17,7,9,17,17,10,10,9,18,10,12,""
31,18,17,5,1,10,21,5,2,2,17,7,5,3,8,8,5,9,9,3,9,5,20,9,1,""
[E]g$zh`}fIb,"a'k`nefkl'gl'cy"
