aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,51,55,51,33,38,32,33,29,32,16,18,40,35,19,12,7,13,12,9,17,17,42,44,40,""
02,20,22,20,3,4,6,13,28,26,24,19,26,22,29,48,16,26,24,24,30,50,74,100,64,""
03,50,39,30,28,21,24,40,34,48,35,32,21,22,24,26,17,27,28,29,28,31,48,60,38,""
04,5,27,22,24,30,12,7,4,21,11,27,37,38,11,14,24,22,9,26,25,11,6,4,16,""
05,18,38,42,37,30,34,2,0,0,0,1,0,2,9,2,0,0,4,17,18,23,38,12,42,""
06,18,11,14,18,22,5,6,0,0,8,17,22,12,8,13,16,11,9,7,21,23,42,44,42,""
07,29,25,12,8,3,2,4,12,8,1,7,4,4,8,0,6,16,13,20,20,19,32,42,36,""
08,15,36,40,32,28,14,5,4,0,8,6,9,22,17,29,21,25,18,20,20,18,46,38,66,""
09,41,37,34,26,25,18,20,24,0,22,36,30,26,27,22,25,14,3,20,19,15,66,66,72,""
10,33,41,36,28,23,17,31,17,25,27,25,18,26,24,19,8,6,7,28,28,43,70,78,74,""
11,28,33,35,27,19,25,12,3,0,3,11,23,22,19,27,23,31,29,23,25,35,48,16,2,""
12,8,5,8,7,12,9,8,1,12,15,16,11,0,0,7,11,5,13,28,18,11,10,42,26,""
13,25,24,20,25,22,16,3,4,1,3,7,6,20,19,11,8,9,9,15,14,25,34,38,50,""
14,13,34,27,22,19,20,12,8,5,7,2,13,11,1,0,11,12,12,20,15,20,54,52,44,""
15,28,23,22,27,6,9,9,10,14,12,3,6,1,9,6,9,6,2,9,12,15,24,20,26,""
16,21,10,14,18,9,12,12,11,10,8,7,13,7,5,11,15,3,4,9,13,17,14,0,0,""
17,2,1,4,15,16,8,14,12,10,13,14,1,22,19,14,7,1,0,0,1,0,0,2,0,""
18,2,0,0,0,0,4,4,13,7,3,7,1,0,1,0,0,0,2,1,0,7,14,30,18,""
19,16,13,20,15,13,8,15,5,1,2,0,7,7,14,13,10,12,9,7,14,14,22,26,32,""
20,19,12,21,13,18,8,8,3,8,8,15,13,10,9,9,14,8,6,11,13,3,16,18,6,""
21,6,6,12,15,10,14,1,2,11,11,15,13,18,9,12,9,9,12,9,12,14,22,24,30,""
22,10,5,3,6,3,4,1,7,10,15,12,11,13,14,8,9,6,10,11,11,8,12,26,26,""
23,18,13,16,15,12,13,13,7,4,8,6,12,10,11,2,0,8,9,9,4,5,34,18,36,""
24,15,16,9,9,14,14,10,1,0,0,11,14,11,7,12,0,9,2,6,9,2,6,6,16,""
25,3,8,8,16,3,7,4,2,5,3,0,1,6,2,6,5,7,9,9,6,9,30,20,36,""
26,12,18,16,15,5,4,4,9,12,13,8,3,8,14,5,5,3,5,9,9,12,18,24,26,""
27,15,14,16,15,21,9,6,3,13,12,14,5,2,8,1,1,0,2,6,7,13,34,34,26,""
28,20,16,8,17,9,9,5,11,10,5,7,4,14,7,8,10,10,9,8,2,4,12,6,26,""
29,12,17,16,20,8,17,10,10,4,11,8,6,7,3,5,5,10,8,14,12,10,2,10,10,""
30,13,10,21,6,6,6,7,5,5,2,2,4,5,10,9,9,2,6,2,4,6,26,28,22,""
31,9,7,3,2,2,8,10,11,9,4,11,14,13,6,6,5,3,8,4,2,3,18,30,24,""
