aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,53,53,78,72,85,103,153,150,132,138,142,103,63,81,87,57,71,69,67,31,23,35,27,20,""
02,22,39,60,56,51,107,119,125,135,128,118,98,73,36,70,42,79,67,63,43,59,38,36,39,""
03,52,51,39,47,72,71,93,101,67,70,85,109,119,88,88,80,70,51,36,38,35,27,26,33,""
04,30,29,44,29,36,60,64,97,110,81,71,104,74,63,51,56,62,45,42,13,33,34,34,32,""
05,42,39,107,64,65,68,87,90,99,68,82,89,92,79,85,60,67,68,41,45,33,25,33,34,""
06,28,68,50,58,56,55,93,98,93,78,87,65,100,102,101,90,69,84,33,33,37,19,28,32,""
07,35,38,25,38,36,47,68,88,130,92,101,105,91,75,53,83,64,49,47,47,33,42,45,43,""
08,33,63,59,52,68,90,80,98,90,75,74,95,118,127,104,104,66,65,59,53,43,48,36,27,""
09,32,42,49,39,59,109,123,124,116,83,57,129,128,123,118,103,97,71,69,31,33,41,44,29,""
10,42,50,47,52,70,60,74,94,78,79,70,88,94,55,63,65,63,65,63,50,52,54,53,61,""
11,54,60,66,73,88,88,143,123,125,120,96,77,111,97,93,76,77,99,66,55,58,65,68,69,""
12,59,47,47,81,71,97,104,165,155,148,185,170,177,113,160,134,143,109,116,93,73,85,52,54,""
13,57,56,56,62,74,96,128,153,154,147,160,149,106,106,110,111,92,73,64,59,44,32,34,56,""
14,49,46,42,45,64,70,87,125,144,132,125,135,116,80,88,60,71,61,53,37,28,47,31,27,""
15,21,30,51,47,63,73,86,98,82,76,81,103,121,114,80,81,87,63,57,36,32,31,25,29,""
16,20,34,36,44,59,54,61,82,90,59,81,64,70,58,65,52,51,54,47,24,12,13,23,12,""
17,25,11,24,12,30,24,26,43,49,23,37,31,40,39,34,15,26,24,25,19,17,15,11,16,""
18,17,16,17,16,32,23,41,57,58,41,48,30,38,45,37,43,48,38,30,16,16,13,14,16,""
19,13,18,19,29,26,34,33,34,37,34,40,24,32,38,47,27,32,33,22,24,11,11,12,13,""
20,7,13,19,32,31,34,56,48,57,61,48,40,47,42,50,47,27,34,29,33,17,18,15,17,""
21,17,19,19,20,30,36,55,50,59,44,48,45,44,53,38,25,25,14,29,19,9,25,16,23,""
22,11,22,11,20,0,0,0,0,23,31,34,38,28,19,28,27,37,37,23,20,24,26,16,22,""
23,14,14,35,42,48,50,46,34,16,16,35,24,24,25,18,16,17,19,17,9,20,19,28,20,""
24,22,39,33,23,26,26,27,30,35,35,23,13,20,35,9,7,13,18,20,14,12,27,20,30,""
25,19,11,21,28,46,44,36,42,45,27,31,15,21,20,13,13,25,19,15,17,20,20,18,24,""
26,15,21,24,36,20,32,44,33,38,25,42,27,17,20,21,19,27,18,22,19,23,32,33,40,""
27,48,47,54,43,57,83,87,85,73,55,55,71,46,68,62,76,52,67,59,40,35,41,34,43,""
28,57,51,61,64,49,60,73,81,73,71,58,61,61,36,51,41,49,39,53,54,47,35,41,34,""
29,37,48,38,40,60,60,63,60,58,60,34,27,43,55,38,41,34,33,47,24,10,42,39,39,""
30,26,22,40,55,62,72,61,67,61,46,50,29,43,48,43,55,34,48,41,26,21,19,26,20,""
31,31,37,31,36,65,64,77,59,53,58,41,48,24,43,61,41,47,41,24,26,24,19,24,-1,""
