aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,41,49,46,52,55,52,83,78,61,54,44,41,31,10,2,3,6,0,0,6,14,21,23,30,""
02,25,42,50,34,29,21,11,11,49,42,60,42,41,2,0,0,1,0,0,2,14,18,20,32,""
03,45,37,45,56,55,29,12,11,51,52,36,4,0,0,0,0,0,0,0,0,2,15,10,28,""
04,36,30,50,36,50,53,38,69,47,66,44,42,27,14,3,25,34,22,22,46,15,18,15,34,""
05,31,39,52,34,45,47,42,52,50,49,34,30,38,27,28,12,17,14,4,15,23,20,23,32,""
06,44,30,51,9,6,1,9,4,53,45,49,24,41,0,0,0,0,0,1,3,9,29,20,30,""
07,34,44,51,48,49,39,9,23,45,34,40,26,0,0,0,0,0,0,0,0,0,14,22,32,""
08,28,32,43,36,45,52,53,52,48,32,45,9,0,0,0,0,0,0,0,0,8,21,17,29,""
09,27,27,37,34,33,48,72,63,49,57,47,44,49,35,32,23,10,20,22,10,20,20,22,29,""
10,34,38,35,18,25,13,9,11,31,41,39,24,33,45,0,0,0,1,2,12,11,8,12,25,""
11,40,36,48,38,30,12,18,28,43,67,66,43,49,40,17,13,5,0,9,7,13,17,17,39,""
12,39,79,56,60,101,102,79,82,112,134,95,56,22,22,18,18,18,18,6,-1,1,35,102,28,""
13,32,35,36,30,44,44,47,59,44,50,22,0,0,0,0,0,0,0,0,0,0,5,5,20,""
14,17,28,33,23,30,32,37,38,37,27,26,0,0,0,0,0,0,2,0,0,0,12,11,10,""
15,28,23,34,26,34,31,26,32,34,26,14,0,0,0,0,0,0,0,0,0,1,5,11,18,""
16,24,17,19,24,19,19,16,13,18,14,15,0,0,0,0,0,0,0,0,0,0,4,5,11,""
17,18,26,14,20,18,18,14,15,16,20,14,7,0,0,0,0,0,0,0,1,5,11,7,17,""
18,11,20,25,15,15,17,17,14,16,26,18,18,13,2,6,2,0,8,5,4,12,11,11,10,""
19,12,17,21,22,19,18,16,16,18,24,18,2,0,0,0,0,0,0,0,0,0,2,3,13,""
20,22,14,20,15,15,12,18,13,11,15,22,11,17,7,9,11,11,10,6,9,11,4,5,11,""
21,20,27,13,18,13,17,19,23,11,9,20,19,21,9,0,1,3,0,0,6,8,18,19,16,""
22,23,22,21,18,19,16,10,11,20,19,21,9,0,0,0,0,0,0,0,0,0,0,0,0,""
23,0,0,0,0,0,0,4,15,19,25,15,0,0,0,0,0,0,0,0,0,0,5,13,8,""
24,26,23,16,14,18,22,19,30,21,20,18,1,0,0,0,0,0,0,0,0,0,28,11,13,""
25,15,17,17,15,18,11,15,19,14,17,13,0,0,0,0,0,1,0,0,0,0,0,9,10,""
26,10,19,18,16,15,9,13,16,17,20,14,0,0,0,0,0,0,0,0,0,0,9,12,13,""
27,13,19,26,13,12,15,25,21,18,26,15,0,0,0,0,0,0,0,0,0,0,5,5,16,""
28,20,24,22,17,16,19,16,18,12,29,19,24,18,8,3,10,6,8,15,11,9,11,10,17,""
29,13,23,18,23,19,14,15,12,16,21,23,18,9,5,0,0,1,2,6,11,8,13,15,18,""
30,13,15,23,22,8,31,16,19,17,19,19,13,0,0,0,0,0,0,0,0,9,10,7,15,""
31,18,22,11,12,14,14,19,13,14,18,23,3,0,0,0,0,0,0,0,0,2,10,9,7,""
[E]fjf,"pkhIndh`e'jfd"
