aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,54,61,47,""
02,56,65,63,78,70,71,170,58,120,276,203,32,44,152,99,212,20,33,37,131,39,68,24,34,""
03,24,47,50,35,39,42,32,30,28,29,30,27,18,21,37,25,42,83,27,24,29,28,27,26,""
04,28,30,37,33,33,42,44,34,28,39,33,43,32,27,29,26,37,38,70,29,15,32,37,26,""
05,16,29,33,33,48,44,43,43,29,28,37,35,118,62,448,174,64,96,41,17,31,34,26,32,""
06,34,38,45,37,43,53,39,41,38,26,27,21,34,74,44,22,20,13,24,19,27,27,25,26,""
07,38,37,35,24,34,43,42,47,46,47,32,49,33,20,27,29,28,67,44,20,27,46,25,28,""
08,36,29,35,40,30,55,49,62,26,30,32,21,24,27,24,30,42,21,30,23,23,58,24,28,""
09,27,43,36,37,47,125,64,130,149,40,316,134,344,304,268,256,370,64,26,26,39,25,27,34,""
10,21,34,36,25,53,53,48,58,46,46,51,31,29,30,36,46,25,112,29,31,46,18,17,19,""
11,24,26,22,32,43,29,36,44,27,19,29,32,16,18,21,15,19,30,18,9,18,18,33,64,""
12,40,48,73,86,73,100,67,54,73,41,45,53,33,31,25,11,21,25,10,8,14,23,24,26,""
13,22,43,30,33,33,37,31,33,31,22,27,23,27,17,18,13,12,7,14,11,11,12,13,7,""
14,12,17,18,30,20,42,25,17,28,21,25,14,12,12,7,9,11,9,13,8,10,9,9,10,""
15,10,15,17,14,24,13,12,14,7,9,12,13,10,17,32,13,9,14,11,8,8,11,11,13,""
16,14,17,9,13,17,13,12,16,6,12,14,10,7,16,6,15,6,9,6,5,6,6,4,13,""
17,11,16,13,19,13,15,17,8,7,6,5,7,5,6,2,5,10,9,7,2,9,10,9,11,""
18,13,16,16,12,12,7,14,16,0,7,14,9,8,4,9,5,13,5,8,12,6,7,5,9,""
19,7,16,7,13,9,19,11,12,11,8,14,10,9,9,4,4,10,11,8,8,9,9,8,6,""
20,9,12,16,10,16,5,2,1,11,6,9,14,11,5,12,8,8,8,9,7,15,7,7,8,""
21,3,7,6,5,0,4,1,0,2,0,2,1,2,7,5,6,12,12,12,8,13,8,13,12,""
22,9,12,16,7,10,18,24,3,10,17,8,10,27,9,75,4,11,83,4,6,10,10,6,12,""
23,2,13,14,9,8,11,6,11,10,10,7,11,4,9,8,9,7,5,3,5,12,5,3,4,""
24,7,13,11,9,13,11,9,17,11,11,8,7,5,8,8,9,12,8,3,2,12,9,5,10,""
25,6,8,8,9,5,13,15,19,10,8,9,4,5,4,6,3,7,7,6,11,8,9,5,11,""
26,3,9,7,7,14,14,11,9,12,6,-1,-1,-1,-1,-1,-1,10,7,5,8,12,10,7,9,""
27,10,6,8,7,12,9,10,7,14,6,7,5,9,8,8,10,5,5,6,3,8,13,9,15,""
28,10,11,10,7,11,19,16,9,8,9,3,8,5,11,10,11,4,6,4,8,8,4,7,10,""
29,11,14,14,7,9,19,8,13,6,16,8,8,3,8,6,2,7,6,7,10,13,11,13,3,""
30,8,7,5,13,6,6,11,15,5,12,5,5,6,10,9,7,6,1,4,4,11,4,5,5,""
31,2,7,5,8,6,14,10,10,11,6,9,3,6,5,1,8,5,6,10,15,14,9,11,-1,""
[E]hza,"}}el~f{}aIphaff'jfd"
