aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,51,75,61,46,63,60,43,43,32,30,50,170,133,135,151,198,136,170,245,95,93,117,68,71,""
02,104,123,119,142,130,113,109,93,82,51,25,29,32,31,25,37,34,30,16,21,24,31,33,39,""
03,35,56,56,56,54,44,36,39,34,32,27,24,32,18,14,23,16,17,15,15,26,26,33,35,""
04,46,42,51,48,51,44,41,33,30,26,26,30,19,24,16,21,15,27,19,13,11,36,40,45,""
05,34,60,58,48,75,62,44,48,45,37,40,57,58,25,25,20,17,17,16,17,20,32,29,44,""
06,45,44,39,36,49,47,46,29,25,19,23,23,28,79,233,54,51,58,61,38,35,27,42,36,""
07,42,39,51,33,38,53,54,44,52,34,41,33,29,21,23,23,13,20,20,35,20,27,29,41,""
08,41,43,35,38,32,30,28,38,23,44,27,35,26,23,16,20,15,14,14,14,19,34,36,28,""
09,36,53,48,47,55,55,40,43,38,36,37,40,26,41,22,17,18,25,27,14,28,23,66,46,""
10,37,48,54,49,56,62,60,63,41,40,47,34,33,27,24,23,16,17,22,23,25,24,29,42,""
11,37,40,44,48,68,57,61,54,52,33,46,47,29,35,29,61,39,85,27,37,46,30,50,105,""
12,76,86,108,128,129,164,126,122,132,76,88,183,128,47,73,27,34,38,27,31,51,44,35,77,""
13,55,80,81,69,66,83,70,73,57,53,45,29,36,63,25,33,20,10,26,39,32,28,32,32,""
14,130,45,58,71,52,73,68,48,146,32,36,29,26,25,24,15,23,22,14,15,37,36,22,33,""
15,35,40,31,38,43,35,40,28,19,27,19,27,20,22,28,26,21,22,27,26,15,18,21,25,""
16,30,31,30,32,42,34,35,29,20,21,31,23,24,30,62,23,13,19,17,51,31,26,13,26,""
17,26,31,32,25,32,34,31,21,19,19,22,29,16,21,57,16,136,259,18,22,28,19,27,29,""
18,36,33,33,30,28,31,36,32,19,22,22,21,23,27,14,22,22,15,16,21,15,36,73,42,""
19,31,39,36,34,47,200,205,414,270,71,223,214,591,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,54,31,""
21,33,48,41,38,30,30,26,21,30,20,17,25,15,24,14,23,33,24,10,16,25,19,18,19,""
22,74,87,61,62,48,33,34,25,25,21,18,25,10,10,13,15,23,15,17,30,20,35,16,23,""
23,20,26,36,35,37,37,36,21,23,22,10,25,17,13,15,18,13,8,16,26,13,20,7,11,""
24,18,16,21,22,21,22,23,23,19,17,14,19,15,12,17,13,20,16,14,15,19,8,12,19,""
25,28,28,28,27,30,37,35,19,11,8,16,20,10,9,8,19,10,16,16,12,8,16,11,27,""
26,25,31,26,22,23,32,18,24,16,25,31,13,22,23,19,14,19,16,16,14,24,19,17,30,""
27,28,22,27,23,25,32,28,23,29,27,17,76,52,22,24,20,13,16,11,13,30,28,22,29,""
28,20,16,20,17,36,42,40,26,26,29,22,46,21,28,62,40,22,21,14,14,14,19,18,31,""
29,30,26,28,21,20,27,15,21,13,28,23,11,12,18,20,9,23,13,10,18,29,25,19,13,""
30,19,23,25,27,23,24,28,29,18,15,17,15,13,14,8,18,10,8,8,17,18,18,24,117,""
31,13,22,21,18,19,26,21,15,21,18,10,14,23,18,17,14,8,18,12,18,20,21,16,19,""
