aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,13,10,12,2,3,7,1,9,6,5,3,6,10,10,7,3,8,1,2,2,0,4,7,16,""
02,15,23,18,11,9,6,6,6,6,8,4,3,8,9,4,1,5,1,2,2,3,4,10,14,""
03,12,10,21,18,20,9,4,13,9,6,6,10,10,7,10,4,2,4,2,1,2,3,5,5,""
04,24,18,16,14,18,8,10,2,5,6,7,8,10,11,10,6,2,3,2,1,1,5,9,11,""
05,8,18,12,14,20,7,5,12,8,7,6,12,9,6,4,2,6,3,3,3,1,8,5,10,""
06,10,18,10,11,17,10,7,10,9,6,8,14,10,8,8,5,7,7,3,5,4,5,9,11,""
07,18,8,13,18,16,16,8,9,8,11,3,11,6,7,7,3,6,2,5,4,4,10,11,16,""
08,15,11,17,9,12,17,8,17,8,11,10,8,4,6,3,4,5,5,0,4,6,7,5,9,""
09,5,14,17,11,9,18,10,7,11,10,14,13,12,15,3,6,4,8,6,6,5,5,7,14,""
10,13,13,18,19,22,15,7,20,13,21,21,19,8,12,8,9,7,4,5,3,5,10,9,14,""
11,14,14,25,19,31,21,11,17,23,13,15,22,20,12,9,6,4,9,4,7,16,11,26,48,""
12,28,24,43,69,54,40,39,42,53,38,38,39,23,22,11,26,9,8,4,10,8,11,11,17,""
13,20,20,19,29,29,14,7,14,23,15,14,15,12,12,7,11,5,4,6,8,6,5,5,13,""
14,16,9,12,24,16,18,19,16,12,11,19,9,4,4,7,5,8,0,3,6,3,3,3,8,""
15,14,20,17,14,12,5,4,13,6,4,4,7,11,9,10,6,7,2,4,1,3,2,7,7,""
16,8,8,10,16,8,8,2,9,6,3,14,7,11,1,5,5,1,4,4,3,4,6,11,3,""
17,9,14,12,12,12,3,7,9,9,6,7,7,3,8,6,9,3,4,4,4,4,3,7,6,""
18,7,9,9,12,7,2,5,4,10,4,6,9,6,13,2,6,6,5,3,6,3,2,8,10,""
19,10,7,12,3,8,4,5,2,8,4,8,11,4,10,5,6,1,3,2,2,5,8,3,11,""
20,13,13,11,7,10,6,6,10,4,5,7,8,7,8,5,6,4,1,5,4,2,2,7,5,""
21,7,8,9,7,5,9,4,11,10,8,6,4,9,7,11,0,6,2,4,1,6,6,2,11,""
22,8,8,18,10,6,6,7,10,7,6,11,7,6,6,7,7,3,1,3,1,6,4,3,5,""
23,9,10,6,7,6,5,7,8,6,8,10,5,4,5,5,0,6,5,2,6,5,4,1,2,""
24,4,3,3,5,7,7,4,4,4,8,5,4,12,14,6,3,3,1,2,3,3,4,5,11,""
25,6,13,10,7,10,5,7,7,4,2,5,10,8,9,8,0,8,7,2,1,4,5,8,2,""
26,5,6,11,13,10,3,5,8,3,7,9,5,3,5,5,2,4,8,2,2,4,2,4,1,""
27,9,6,8,6,6,10,6,6,4,9,12,10,5,7,3,5,5,2,3,1,3,2,8,7,""
28,8,12,8,5,7,8,5,3,5,6,10,5,6,6,11,4,6,2,6,2,5,3,10,5,""
29,13,11,7,10,6,4,9,7,9,9,10,8,5,8,8,5,1,5,1,3,10,4,5,6,""
30,10,6,9,8,9,5,10,6,6,9,7,5,4,8,8,5,2,6,4,2,2,8,6,6,""
31,10,6,12,7,6,7,8,1,6,6,3,13,6,10,2,9,4,4,5,6,4,8,11,-1,""
