jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,7,7,14,15,10,11,11,8,8,7,7,12,11,5,11,2,4,5,3,7,5,9,5,8,""
02,5,8,5,13,21,11,9,14,19,23,31,21,16,16,25,24,29,31,19,26,19,16,15,12,""
03,21,54,46,43,47,33,31,31,21,21,32,46,49,66,63,53,44,39,44,35,25,44,43,49,""
04,52,67,56,60,52,28,45,38,51,36,41,19,27,23,26,24,21,37,25,20,10,18,26,21,""
05,23,33,53,29,37,30,31,29,19,25,22,10,12,30,30,37,30,40,25,20,19,11,25,19,""
06,28,32,17,29,46,41,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,12,13,8,12,""
07,11,9,12,24,15,13,5,6,8,19,38,21,26,41,36,40,38,41,40,39,27,20,19,31,""
08,34,19,28,41,34,47,46,60,37,30,18,20,20,32,41,34,58,53,46,39,47,54,42,24,""
09,51,40,46,44,46,49,61,51,49,34,38,45,45,52,34,42,41,42,32,41,21,30,25,35,""
10,42,41,44,52,45,49,51,44,34,39,39,50,36,35,29,36,32,28,39,24,10,6,11,4,""
11,6,8,7,24,32,32,20,22,14,15,13,25,17,18,20,26,35,31,34,31,35,42,37,20,""
12,31,28,28,41,55,41,42,38,39,21,43,32,37,42,41,36,36,39,31,45,32,41,24,27,""
13,23,33,35,18,48,70,79,60,36,44,72,28,40,35,37,39,48,45,35,34,28,19,36,29,""
14,32,43,40,49,48,49,34,40,27,45,40,44,50,47,31,31,36,43,42,28,32,20,25,25,""
15,13,21,22,35,40,32,46,33,48,30,35,55,44,47,35,42,49,46,62,38,34,30,45,41,""
16,39,19,30,37,48,44,48,33,40,26,44,39,53,41,42,32,46,43,35,23,34,25,22,28,""
17,28,23,24,33,51,43,40,36,46,25,37,42,51,39,31,26,57,41,36,26,28,20,41,29,""
18,25,17,16,28,41,36,42,29,39,28,45,34,38,27,35,34,46,36,38,29,40,39,28,21,""
19,27,23,26,15,52,38,41,32,34,25,34,33,25,31,28,30,36,45,38,34,26,16,25,20,""
20,28,17,28,20,36,30,31,32,37,25,29,49,36,33,37,41,48,71,56,48,30,47,39,21,""
21,31,27,35,21,34,40,54,36,26,26,37,43,41,36,29,31,39,35,39,26,36,31,24,23,""
22,29,25,24,42,45,26,29,41,28,41,46,41,36,35,42,49,50,44,33,46,35,40,23,30,""
23,19,41,30,49,54,30,32,39,43,21,29,34,42,44,44,45,46,46,37,49,32,13,29,27,""
24,23,19,27,28,36,34,53,38,39,36,43,34,40,23,36,28,41,44,40,38,40,20,20,40,""
25,51,19,25,39,43,22,22,22,28,12,29,29,26,26,14,19,15,21,17,14,9,7,11,14,""
26,4,12,15,18,28,20,28,15,18,18,14,8,19,19,17,16,11,15,12,15,5,8,4,6,""
27,7,10,16,25,28,29,21,16,18,13,25,27,21,24,16,21,22,18,17,19,11,10,10,4,""
28,8,10,7,22,13,34,24,22,12,15,18,28,25,18,18,15,13,35,11,12,13,8,12,6,""
29,5,6,10,18,26,26,22,27,23,19,28,16,23,16,27,23,17,25,20,13,12,12,7,9,""
30,7,8,9,20,23,9,18,17,23,16,9,10,10,9,6,14,10,7,3,11,11,3,10,9,""
31,12,11,7,10,13,18,8,25,7,6,12,13,21,11,12,21,22,23,14,15,9,9,15,0,""
