jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,8,11,16,1,5,4,1,-1,-1,3,2,7,8,12,8,9,11,15,10,24,18,15,11,18,""
02,14,9,6,5,5,7,6,3,3,4,7,7,13,7,9,14,20,13,23,32,33,32,16,11,""
03,13,8,11,9,6,6,8,4,4,5,12,8,9,11,22,30,45,74,69,44,106,104,60,16,""
04,20,16,17,14,18,11,10,6,5,6,5,1,8,6,10,8,16,20,23,30,24,19,12,9,""
05,10,5,5,2,3,4,4,-1,2,2,1,4,7,7,6,11,9,12,15,16,14,11,5,9,""
06,8,13,1,1,1,4,-1,-1,-1,4,3,6,7,8,7,4,11,14,15,21,17,20,19,9,""
07,12,7,6,4,4,5,3,3,2,1,5,8,5,11,8,8,7,16,18,12,20,21,7,9,""
08,11,6,6,2,2,2,2,2,2,1,1,6,2,13,4,14,6,11,13,18,18,14,13,13,""
09,23,9,6,7,5,3,1,-1,2,3,4,6,5,12,5,11,8,13,20,11,13,9,8,9,""
10,3,3,1,2,-1,2,1,1,4,2,4,2,5,7,11,6,18,27,13,19,25,9,11,9,""
11,14,14,5,4,5,5,1,3,2,-1,3,4,6,9,6,13,9,13,16,21,19,15,13,11,""
12,22,14,5,4,3,2,3,5,1,2,5,5,6,12,5,5,12,8,11,15,13,11,9,18,""
13,7,7,7,4,3,3,1,2,4,2,1,3,9,6,6,11,18,16,9,18,19,19,5,11,""
14,10,5,4,2,4,1,1,2,-1,-1,2,3,7,9,5,14,12,13,23,12,13,17,10,9,""
15,9,11,5,6,5,2,1,-1,1,1,1,1,9,12,7,11,9,11,17,32,20,14,9,7,""
16,11,9,4,1,1,3,1,3,1,-1,2,10,6,7,9,2,11,13,16,16,26,19,12,11,""
17,10,8,6,10,-1,-1,2,1,1,2,6,11,4,6,10,8,12,7,12,21,18,12,9,10,""
18,8,10,5,8,7,2,4,2,3,3,6,3,4,10,12,10,19,17,27,21,19,13,11,8,""
19,7,6,2,2,1,1,-1,1,1,1,6,6,10,13,9,10,17,13,25,29,25,18,13,9,""
20,11,5,8,5,3,3,2,-1,3,2,1,5,9,9,13,19,10,11,24,16,24,20,10,11,""
21,18,9,11,6,7,3,3,-1,2,3,4,7,7,3,8,8,9,14,18,12,20,18,11,5,""
22,3,5,9,3,3,5,-1,3,3,1,3,4,7,8,12,15,10,13,15,15,27,16,8,8,""
23,11,6,8,4,3,1,2,1,1,5,4,3,8,4,15,10,19,8,15,25,17,13,11,10,""
24,9,9,8,4,8,3,3,-1,3,1,4,8,8,10,6,9,16,15,18,16,22,13,17,16,""
25,7,10,9,9,5,5,2,3,1,2,5,4,5,10,10,11,7,12,15,16,20,17,9,12,""
26,16,10,4,3,1,4,3,1,1,1,2,4,2,3,5,10,8,13,17,25,19,10,10,9,""
27,8,11,1,3,1,-1,1,1,1,-1,3,2,5,7,7,9,15,10,25,24,20,17,6,8,""
28,10,14,5,2,1,1,2,-1,-1,-1,4,9,10,6,11,8,7,10,17,26,15,17,11,7,""
29,7,6,3,5,4,-1,2,-1,2,3,2,3,7,11,6,16,11,12,6,18,17,12,11,7,""
30,5,5,5,3,5,-1,1,2,1,5,229,4,7,10,7,12,15,11,15,14,12,13,13,11,""
31,9,11,3,1,5,1,2,-1,-1,4,2,2,6,4,5,12,19,11,23,25,32,26,3,1,""
