jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,20,44,76,73,69,75,65,56,40,-1,-1,-1,-1,-1,-1,-1,-1,10,12,-1,-1,-1,17,23,""
02,28,49,68,-1,-1,-1,-1,-1,-1,-1,-1,21,21,-1,-1,-1,-1,24,10,-1,-1,-1,23,26,""
03,42,63,72,98,112,110,86,61,45,71,108,132,146,152,141,82,-1,93,66,-1,-1,91,51,75,""
04,75,130,116,116,117,108,91,44,27,28,34,34,29,26,17,24,9,11,-1,-1,-1,-1,-1,28,""
05,35,52,82,79,78,66,54,60,50,-1,26,32,31,18,34,16,16,9,11,14,-1,-1,17,18,""
06,51,65,58,62,61,59,46,40,34,32,33,28,34,30,26,26,-1,-1,12,-1,13,20,28,30,""
07,42,54,58,55,51,57,32,35,36,30,20,37,30,30,32,14,14,20,-1,-1,-1,-1,17,31,""
08,58,48,69,52,59,54,51,48,37,37,29,30,38,40,24,13,8,10,9,-1,-1,-1,23,32,""
09,48,53,66,68,56,64,53,34,35,38,42,46,40,26,23,18,-1,13,-1,-1,-1,26,33,26,""
10,38,42,58,54,59,59,32,23,43,42,42,32,30,21,32,-1,-1,10,-1,-1,-1,21,24,23,""
11,47,53,52,62,65,54,46,46,23,24,-1,26,20,24,18,18,10,4,10,-1,16,19,19,25,""
12,19,37,60,63,63,54,52,58,32,26,39,-1,32,17,16,18,12,11,12,-1,22,17,15,25,""
13,37,65,49,77,79,60,33,-1,31,41,42,38,42,28,30,26,19,17,14,14,21,19,29,19,""
14,32,63,72,84,78,52,45,40,31,37,48,34,47,31,24,30,-1,19,-1,-1,-1,31,24,18,""
15,37,59,60,84,65,53,37,45,40,40,35,38,28,30,31,25,16,22,-1,-1,-1,-1,17,29,""
16,38,54,78,68,73,55,45,46,30,40,33,38,38,34,28,17,-1,10,-1,-1,-1,13,13,33,""
17,44,55,76,69,62,57,44,27,21,32,30,31,26,28,24,21,12,9,-1,-1,-1,11,21,17,""
18,22,31,56,68,73,54,49,35,32,-1,31,30,29,20,23,13,18,8,-1,17,20,21,17,24,""
19,42,50,74,64,59,58,51,36,39,-1,33,25,21,17,-1,-1,-1,-1,-1,9,-1,-1,14,32,""
20,35,64,50,72,68,46,37,35,29,24,27,39,27,36,21,20,12,6,-1,-1,-1,27,28,33,""
21,42,52,54,48,56,50,36,29,27,37,34,30,29,20,30,15,14,-1,14,-1,28,23,33,39,""
22,41,58,58,63,64,60,34,41,25,20,31,39,37,26,24,21,19,10,12,-1,17,17,37,34,""
23,33,41,54,47,54,42,45,35,28,37,39,24,26,23,30,22,-1,10,-1,-1,-1,27,28,24,""
24,36,41,52,51,58,57,37,41,28,36,47,32,32,25,22,22,9,10,12,15,-1,18,17,38,""
25,43,48,55,63,71,57,47,28,31,-1,17,-1,12,26,11,11,11,13,14,-1,-1,-1,19,28,""
26,20,37,63,56,56,45,42,42,38,38,-1,25,30,14,-1,14,-1,19,-1,-1,-1,-1,36,38,""
27,53,58,45,44,55,44,26,39,36,25,27,30,24,24,19,15,-1,8,9,13,-1,19,22,19,""
28,31,41,62,60,44,49,36,36,44,29,20,35,21,19,15,10,-1,11,-1,-1,10,-1,22,22,""
29,28,35,53,53,49,43,35,30,31,34,33,27,-1,17,20,23,-1,-1,-1,-1,-1,-1,30,41,""
30,45,48,49,58,57,48,32,27,27,37,23,32,34,28,20,18,-1,-1,9,-1,-1,14,24,18,""
31,31,47,42,44,54,42,29,30,26,30,25,26,28,31,31,20,-1,-1,-1,-1,-1,-1,-1,-1,""
