jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,118,113,77,43,36,23,8,12,""
05,12,26,9,14,37,57,77,96,132,106,132,126,140,105,103,129,125,80,72,41,24,22,6,7,""
06,9,10,17,21,39,60,65,114,143,152,119,113,124,129,85,84,104,67,60,61,46,22,15,11,""
07,10,12,20,18,37,31,40,70,72,62,65,93,75,77,109,117,114,101,70,53,45,16,6,5,""
08,8,5,11,17,13,30,43,54,52,68,69,64,59,75,117,122,125,110,90,58,37,32,13,10,""
09,11,16,19,26,39,40,86,92,106,115,122,116,129,96,115,123,120,104,105,70,47,21,15,9,""
10,12,15,23,37,44,42,93,97,89,123,115,113,113,118,101,109,100,141,134,72,30,17,13,9,""
11,9,13,22,29,25,51,79,77,96,107,95,95,120,106,113,102,116,115,76,44,22,12,9,25,""
12,19,14,34,35,62,73,74,122,125,144,129,114,144,127,108,130,104,100,83,59,52,23,21,9,""
13,-1,14,26,23,37,52,83,99,121,89,69,57,69,115,135,144,111,103,93,81,51,37,18,8,""
14,17,11,15,39,64,74,95,-1,-1,-1,-1,-1,-1,-1,123,133,134,126,78,87,48,9,6,5,""
15,6,7,18,14,32,43,77,78,82,84,72,66,67,63,78,113,101,88,80,78,43,9,13,2,""
16,6,12,16,14,21,14,33,35,66,59,60,54,85,84,94,86,73,81,63,52,23,9,9,5,""
17,8,6,8,16,24,34,31,45,41,60,81,73,74,59,75,50,72,91,74,54,38,17,6,7,""
18,5,4,9,22,27,37,53,60,62,77,70,81,94,118,103,83,74,66,70,39,23,16,8,8,""
19,9,10,18,24,27,32,36,54,85,70,75,75,72,64,68,80,95,83,63,57,45,24,15,3,""
20,5,15,9,27,29,37,45,60,82,93,75,78,96,141,118,146,100,130,113,81,27,16,10,11,""
21,13,13,17,33,36,38,79,93,109,146,135,91,120,129,108,36,119,99,79,51,23,28,18,7,""
22,9,11,16,33,46,55,83,101,104,106,117,97,85,108,91,128,127,123,98,81,44,16,15,9,""
23,13,17,14,28,54,61,84,107,130,125,118,112,121,92,95,103,90,91,89,68,36,17,21,8,""
24,12,14,26,32,39,38,86,94,122,138,120,92,79,110,121,112,97,89,111,62,53,22,10,8,""
25,11,8,14,34,46,51,74,76,93,100,121,90,105,95,117,108,118,98,93,73,42,22,20,-1,""
26,-1,-1,-1,-1,-1,63,77,101,107,90,111,-1,87,59,110,129,111,103,79,40,38,19,13,6,""
27,-1,-1,-1,-1,44,53,58,38,95,102,103,84,117,61,126,118,93,86,70,66,37,18,14,6,""
28,5,-1,-1,21,38,85,87,99,133,140,129,81,104,49,114,95,83,85,81,57,49,26,17,11,""
29,13,9,15,32,-1,-1,-1,79,126,109,99,114,134,128,121,105,78,93,83,59,45,22,9,5,""
30,-1,-1,22,35,44,65,99,124,125,132,118,94,88,82,135,115,100,85,91,68,36,17,18,7,""
31,10,9,20,41,39,58,106,125,137,102,109,84,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
