jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,45,53,56,63,78,72,66,51,48,29,16,14,18,18,21,33,24,24,22,31,37,37,46,33,""
02,54,53,62,69,76,82,61,61,41,30,14,20,18,27,19,15,19,24,19,24,37,38,51,49,""
03,47,81,84,96,122,93,84,72,33,34,49,74,91,72,98,81,130,104,96,84,94,99,101,88,""
04,109,103,107,105,95,96,61,56,42,23,17,24,13,23,21,28,20,20,15,21,29,25,30,38,""
05,39,61,45,62,73,50,53,37,34,15,18,15,20,18,15,13,19,20,19,25,23,32,32,33,""
06,40,35,46,49,51,60,41,51,29,21,20,23,13,13,18,16,19,15,20,16,19,23,31,25,""
07,32,49,54,49,48,56,40,30,19,17,16,23,15,16,18,17,18,22,13,20,21,31,41,31,""
08,44,42,62,57,61,54,54,50,25,7,18,16,12,14,7,15,15,12,14,22,23,27,30,24,""
09,33,42,45,59,46,52,63,39,31,13,20,23,24,14,15,7,24,10,14,18,24,41,31,31,""
10,38,50,48,69,61,63,53,44,36,14,10,13,20,17,16,13,20,13,14,16,17,22,28,28,""
11,37,42,49,57,51,53,42,32,33,20,22,15,24,9,17,6,14,20,20,27,29,26,27,36,""
12,27,44,60,72,50,48,48,44,17,23,15,9,20,7,12,10,16,15,18,17,20,31,42,36,""
13,33,41,61,65,85,54,56,25,34,18,18,13,13,16,11,12,21,20,20,27,28,35,40,34,""
14,45,52,80,84,65,53,56,42,35,23,17,21,19,15,16,14,26,20,18,29,39,32,27,37,""
15,50,52,76,72,81,49,59,61,50,38,27,27,28,17,26,34,28,21,20,15,25,31,51,42,""
16,46,48,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,19,18,9,6,23,22,13,27,32,32,40,40,""
17,66,71,76,102,92,69,70,52,22,20,26,21,19,18,22,25,22,15,18,21,31,26,45,39,""
18,52,56,81,80,72,53,49,45,25,24,13,23,24,19,16,10,29,23,17,31,22,28,37,46,""
19,41,49,66,76,71,61,44,55,36,16,22,15,18,24,7,15,13,17,20,27,36,30,55,43,""
20,52,73,79,89,92,69,44,39,40,12,19,22,11,14,19,18,20,22,27,17,31,37,31,45,""
21,48,58,70,81,55,77,59,46,34,15,24,18,19,8,16,16,13,11,18,17,28,35,35,34,""
22,45,44,68,65,65,57,46,50,24,22,17,16,20,20,20,18,25,23,25,16,34,38,47,36,""
23,39,54,56,63,57,60,41,33,30,14,18,12,22,17,16,22,23,16,14,17,20,27,35,37,""
24,36,34,46,61,58,46,44,41,14,16,18,11,22,12,9,7,12,13,15,19,34,24,28,31,""
25,35,60,56,50,66,53,48,29,31,8,16,15,3,10,12,19,20,13,12,30,26,37,50,49,""
26,63,56,75,71,83,69,54,42,42,24,30,12,23,21,13,17,24,16,16,13,33,34,34,36,""
27,56,62,74,65,81,64,42,45,32,28,13,14,15,7,13,9,15,14,23,16,16,29,43,42,""
28,38,39,62,66,61,61,39,41,47,21,10,11,4,7,7,10,18,14,15,21,32,25,25,35,""
29,47,57,57,71,71,69,54,31,18,22,19,10,10,9,10,13,23,19,19,21,26,40,42,37,""
30,52,43,57,79,64,49,53,31,36,22,11,27,10,8,15,8,14,12,16,26,22,31,34,42,""
31,49,63,53,56,57,58,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]o{'m,"kf`zIhz}{fehk'kl"
